trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
21,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,473.78934630000003,0.041090965270996094,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7080730711424277,0.9512875585364395,0.55657069044516,0.029851427477291453,0.540205581280793,0.11816953614917979,0.9440890488183874,0.8458823896299,0.7613767195271566,0.6160059913637428,0.0,0.04280604422092438,4.710493684001449e-08,-9.161895751953125,99.951171875,0.048828125,0.0,-0.26635801792144775,-0.2237735092639923,-0.6227155327796936,-0.09866490960121155,-0.16159412264823914,-0.13575896620750427,-0.3777891993522644,-0.0598580501973629,81.4453125,18.5546875,0.0,-0.0636354386806488,CDP_NEG,185,9379,473.78901459999906,64,64,300,30,75,245,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,3584,3546,98.93973214285714,CDP,1.460840537792371,20,0.99,1.460840537792371
22,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,25.855404099995212,0.05797147750854492,0.076171875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.07247417993189176,1.6057553352815928,1.2210225866591726,0.07135582086932866,1.0354748617479177,0.45726284104903386,1.539463762441622,0.12043587785117188,0.014107301692483847,2.4717001610815945,0.0,0.4211190938949585,0.003918834496289492,-0.7798372507095337,50.0,50.0,0.439453125,-0.014554532244801521,1.6741919353080448e-06,-0.0010731496149674058,0.0013754810206592083,-0.008731101639568806,1.0043288511951687e-06,-0.000643770326860249,0.0008251355611719191,52.44140625,41.69921875,5.859375,-1.7783124803827377e-06,CDP_NEG,15,48643,25.855035199994745,512,512,400,0,75,75,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,1280,1275,99.609375,CDP,1.4710406730757069,20,0.99,1.4710406730757069
22,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,27.458098000002792,0.05160188674926758,0.0546875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.0053948544241009255,1.8458588186356675,1.3392133323149438,0.05065051903646311,1.0024806185784596,0.1986632983336466,1.8355272098978659,0.09651118386008002,0.003972785764342266,2.4526724591090083,0.0,0.5839744210243225,0.007280397228896618,0.16520550847053528,60.009765625,39.990234375,0.09765625,-0.016739148646593094,-0.00025784035096876323,-0.04231368005275726,0.019535869359970093,-0.010177738964557648,-0.00015677211922593415,-0.025727568194270134,0.011878201737999916,64.2578125,34.228515625,1.513671875,-2.4693434170330875e-05,CDP_NEG,5,48643,27.457754600000044,512,512,400,0,75,75,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,1280,1275,99.609375,CDP,1.4510426770894138,20,0.99,1.4510426770894138
22,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,27.50773990000016,0.054042816162109375,0.0546875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.030945874922257754,1.6841781832283118,1.2840936566293448,0.08802033701640838,0.9842331128407025,0.3463821748417674,1.648462017112853,0.2699890078176377,0.06453875729979491,2.3473798089446105,0.0,0.47899794578552246,0.004098907113075256,-0.7622989416122437,52.490234375,47.509765625,0.9765625,-0.01829507388174534,-8.384886314161122e-06,-0.000825870840344578,0.0006069308146834373,-0.011133809573948383,-5.102779141452629e-06,-0.0005025991122238338,0.00036935906973667443,39.84375,45.99609375,14.16015625,4.4776936647394905e-07,CDP_NEG,15,48643,27.507384799995634,512,512,400,0,75,75,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,1280,1275,99.609375,CDP,1.4524627365104603,20,0.99,1.4524627365104603
22,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,50.89948220000224,0.05711698532104492,0.078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.0562949219281772,2.0620296849719173,1.4557493785851854,0.06310607852917538,0.9713010824441674,0.3008579507285775,2.0402653853446506,0.27719445382107616,0.0709413903782287,2.3450995099896557,0.0,0.7354053258895874,0.006060078740119934,-2.6126089096069336,62.3046875,37.6953125,0.048828125,-0.024857744574546814,-0.001016382360830903,-0.007960332557559013,0.005523320287466049,-0.015182118862867355,-0.000620765786152333,-0.004861853551119566,0.0033734235912561417,72.4609375,27.34375,0.1953125,-0.00013485706585925072,CDP_NEG,85,48643,50.89908809999906,512,512,400,0,75,145,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,1280,1275,99.609375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
22,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,26.52727930000401,0.05395936965942383,0.056640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.015032734280910232,1.7738412978909475,1.3478777978942518,0.05566318447566223,1.0073073707610671,0.39897880043670364,1.728699594281012,0.1912911601852201,0.03342649254562011,2.4155277628928533,0.0,0.5340011119842529,0.011828148737549782,-0.2825658917427063,47.802734375,52.197265625,0.537109375,-0.011006143875420094,1.4309125617728569e-05,-0.00208900379948318,0.001228689099662006,-0.00667720939964056,8.681063263793476e-06,-0.001267357263714075,0.0007454213337041438,51.07421875,43.359375,5.56640625,-1.399047278027865e-06,CDP_NEG,10,48643,26.526926600003208,512,512,400,0,75,75,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,1280,1257,98.203125,CDP,1.460840537792371,20,0.99,1.460840537792371
23,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,347.2372331999941,0.05133199691772461,0.068359375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.3937580055491845,1.2072826500688485,0.7359035102818448,0.05364867400665001,0.7785188737681978,0.0017799465146261296,1.2074310782654831,0.6368562588499388,0.4748440377967406,1.0748112925383286,0.0,0.3922906517982483,0.3890417516231537,3.307845115661621,61.1328125,38.8671875,0.0,-0.582377552986145,-0.4773982763290405,-4.834052085876465,3.198373794555664,-0.34936171770095825,-0.2863858640193939,-2.8998935222625732,1.9186683893203735,58.935546875,41.064453125,0.0,-0.0197526216506958,CDP_NEG,5,18657,347.23682610000105,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,192,192,100.0,CDP,1.4710406730757069,20,0.99,1.4710406730757069
23,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,365.5376344999968,0.04475259780883789,0.0703125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4176017506354033,1.4048830801952228,0.8320454794257803,0.03855010820926609,0.7629879625926581,-0.14118409651445643,1.3980681510606459,0.6528762112793877,0.4605701559248932,1.0795454104337745,0.0,0.4532880485057831,0.4753674864768982,4.01578426361084,56.787109375,43.212890625,0.0,-0.357604056596756,-0.27873528003692627,-4.7581400871276855,3.7126519680023193,-0.2174304723739624,-0.1694766730070114,-2.893044948577881,2.2573671340942383,57.763671875,42.236328125,0.0,-0.01746852695941925,CDP_NEG,5,18657,365.5370909999983,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,192,182,94.79166666666667,CDP,1.4510426770894138,20,0.99,1.4510426770894138
23,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,362.25324920000276,0.04643869400024414,0.06640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5414194793214465,1.1585687802367204,0.7314957484357706,0.060550371396956244,0.6770671704265038,-0.016400726723382955,1.1586555535045848,0.737289185041292,0.5772529508698139,0.8878760156157515,0.0,0.36484992504119873,0.34676268696784973,2.9635567665100098,65.72265625,34.27734375,0.0,-0.8716585040092468,-0.7421368360519409,-5.406241416931152,3.023223876953125,-0.5304640531539917,-0.4516412317752838,-3.290069103240967,1.8398393392562866,60.791015625,39.208984375,0.0,-0.025698790326714516,CDP_NEG,5,18657,362.25290590000077,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,192,187,97.39583333333333,CDP,1.4524627365104603,20,0.99,1.4524627365104603
23,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,355.39717609999934,0.04890918731689453,0.06640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4718541241073564,1.5426013728879624,0.8570843291499822,0.04720956448209778,0.7266289104302309,0.028261097681748736,1.5425707490017135,0.6917073627364874,0.5339152265493563,1.053804431717995,0.11837821840781297,0.5419424772262573,0.3727693557739258,3.3355484008789062,68.06640625,31.93359375,0.0,-1.16652512550354,-0.944665789604187,-6.378015995025635,3.337383508682251,-0.7124670147895813,-0.5769641399383545,-3.895437717437744,2.0383408069610596,58.49609375,41.50390625,0.0,-0.02104075625538826,CDP_NEG,10,18657,355.3968473000059,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,192,191,99.47916666666667,CDP,1.4666426917497317,20,0.99,1.4666426917497317
23,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,365.57556789999944,0.04619312286376953,0.06640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4888844437033817,1.258734939346737,0.7339905349929712,0.039499134008281735,0.7147950517027613,0.054817347771388775,1.2577666495660653,0.7092793330430033,0.5846392543040004,0.9213787363451527,0.14367816091954022,0.3924662172794342,0.3283986449241638,2.8535497188568115,66.30859375,33.69140625,0.0,-1.1324477195739746,-0.7387460470199585,-6.745312690734863,2.7653794288635254,-0.6870336532592773,-0.448182612657547,-4.09224796295166,1.6777009963989258,56.0546875,43.9453125,0.0,-0.012861939147114754,CDP_NEG,10,18657,365.5752457000053,128,128,700,350,350,350,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,192,192,100.0,CDP,1.460840537792371,20,0.99,1.460840537792371
24,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,57.97982369999954,0.03509950637817383,0.056640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.07983800608069336,1.611258626349584,1.217539956921962,0.07160037359975474,1.0390236711042244,0.44207552611577927,1.5496190355897599,0.045302947281704316,0.0031651628701839215,2.478870505194256,0.0,0.42401057481765747,0.0575704351067543,0.3813934922218323,48.53515625,51.46484375,0.0,0.010261905379593372,0.02280956692993641,-0.9312390089035034,0.9437795281410217,0.0061560021713376045,0.013683201745152473,-0.5586398243904114,0.5661627054214478,51.07421875,48.92578125,0.0,-0.0010039665503427386,CDP_NEG,25,10467,57.97925660000328,1024,1024,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,1280,1274,99.53125,CDP,1.4710406730757069,20,0.99,1.4710406730757069
24,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,57.08587819999957,0.032518863677978516,0.0546875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.00692318871065134,1.8472612616730106,1.3390702101082042,0.05068900218969419,1.003242281360793,0.18437780841684515,1.8384275860732797,0.07198234024143543,0.001903808635333996,2.443069063552246,0.0,0.584862232208252,0.004144159145653248,0.20253902673721313,50.5859375,49.4140625,0.0,-0.00315655255690217,-0.002494499087333679,-0.2505202889442444,0.24302589893341064,-0.0019192475592717528,-0.0015167056117206812,-0.15232138335704803,0.1477646380662918,50.439453125,49.560546875,0.0,-0.0002709377440623939,CDP_NEG,90,10467,57.085522400004265,1024,1024,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,1280,1273,99.453125,CDP,1.4510426770894138,20,0.99,1.4510426770894138
24,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,56.84418739999819,0.03327369689941406,0.0546875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.03420907279885754,1.7398755759683942,1.2975727396544998,0.0909312542392642,1.0167826487387404,0.32143684228522185,1.7102249823459565,0.034440298051292347,0.0015238189383309452,2.4572265306376457,0.0,0.5112037062644958,0.013260768726468086,0.3073083162307739,51.46484375,48.53515625,0.0,-0.013265307992696762,-0.009087364189326763,-0.46428877115249634,0.45329394936561584,-0.008072851225733757,-0.005530285183340311,-0.2825515866279602,0.2758604884147644,50.78125,49.21875,0.0,-0.000348124944139272,CDP_NEG,50,10467,56.84283470000082,1024,1024,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,1280,1272,99.375,CDP,1.4524627365104603,20,0.99,1.4524627365104603
24,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,57.09778219999862,0.03412199020385742,0.0546875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.01223242164917715,2.1355851332913214,1.4725509295386985,0.06535715955469235,1.0059487342665396,0.2535345961587865,2.1207958804687137,0.04544635694388831,0.0018116090797844421,2.4498849356941697,0.0,0.7888069748878479,0.034723445773124695,0.6931551098823547,49.609375,50.390625,0.0,-0.002155817812308669,0.005530394148081541,-0.6917722225189209,0.6835209727287292,-0.0013166870921850204,0.003377743996679783,-0.42250683903694153,0.417467325925827,48.193359375,51.806640625,0.0,0.0019765421748161316,CDP_NEG,30,10467,57.09742520000145,1024,1024,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,1280,1272,99.375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
24,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,58.53717329999927,0.03316450119018555,0.056640625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.04439946876036882,1.7993185559448566,1.3505919305916696,0.05646266147322392,1.0217750854630516,0.3748564789509157,1.7601541763659054,0.03098407793312252,0.0007902511123714678,2.4594939812781953,0.0,0.5494507551193237,0.003525322303175926,0.12604817748069763,48.73046875,51.26953125,0.0,0.002659367863088846,0.005585094913840294,-0.2386692464351654,0.22767475247383118,0.0016133858589455485,0.0033883664291352034,-0.14479590952396393,0.13812577724456787,49.951171875,50.048828125,0.0,2.2131956939119846e-05,CDP_NEG,100,10467,58.536813699996856,1024,1024,800,400,400,400,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,1280,1253,97.890625,CDP,1.460840537792371,20,0.99,1.460840537792371
25,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,19.53780540000298,0.09737348556518555,0.111328125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.39971976117116337,1.2013318030750446,1.0354219144463146,0.0533842329907737,0.7746814569881929,0.8219197064092787,0.8762628218426675,0.8504677637152505,0.5477850975506664,1.7459133395223594,0.0,0.23570680618286133,0.006043518893420696,-0.6994565725326538,100.0,0.0,0.0,-0.1898280382156372,-0.009072971530258656,-0.9071886539459229,-7.659620314370841e-05,-0.11387570202350616,-0.005442773457616568,-0.5442122220993042,-4.594920392264612e-05,99.4140625,0.0,0.5859375,-0.0002796911576297134,CDP_NEG,65,49731,19.537439400002768,1024,1024,150,75,75,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,768,765,99.609375,CDP,1.4710406730757069,20,0.99,1.4710406730757069
25,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,21.91626830000314,0.08768701553344727,0.11328125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.45566217319137414,1.3582021362198946,1.0091760715700964,0.03726917923593863,0.7376356761015372,0.6571854626281555,1.1888739440973641,0.777321994661614,0.4912516058810796,1.808482861418393,0.0,0.3161736726760864,0.005505972541868687,-0.6969693303108215,100.0,0.0,0.0,-0.21708297729492188,-0.014338741078972816,-1.0286709070205688,-0.00012927190982736647,-0.13199082016944885,-0.00871824286878109,-0.6254525780677795,-7.859992183512077e-05,98.92578125,0.0,1.07421875,-0.0003893710963893682,CDP_NEG,75,49731,21.91588110000157,1024,1024,150,75,75,135,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,768,765,99.609375,CDP,1.4510426770894138,20,0.99,1.4510426770894138
25,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,16.59249930000078,0.0931386947631836,0.111328125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4155519417346649,1.3079374648163715,1.0879198284402323,0.06835683872168835,0.764358174934678,0.7636972568976153,1.0620083903993525,0.8092383720265843,0.49290294729001327,1.8484028079306865,0.0,0.2888893485069275,0.005683769006282091,-0.36353805661201477,99.951171875,0.048828125,0.0,-0.1944347620010376,-0.011559927836060524,-0.8322890400886536,-5.818747740704566e-05,-0.11832690984010696,-0.007035010028630495,-0.506505012512207,-3.541107798810117e-05,99.658203125,0.0,0.341796875,-0.0005515852244570851,CDP_NEG,40,49731,16.592114299994137,1024,1024,150,75,75,100,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,768,765,99.609375,CDP,1.4524627365104603,20,0.99,1.4524627365104603
25,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,26648,12.508830200000375,0.09547996520996094,0.111328125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4613224273310389,1.557905872343905,1.1577376627969664,0.04767794132048921,0.7338379612970353,0.7422846206907106,1.3699049719269867,0.7982664176791288,0.45238647087660905,1.9472186507444262,0.0,0.4197777509689331,0.0061028506606817245,0.11317373812198639,99.70703125,0.29296875,0.0,-0.11477652192115784,-0.01130908727645874,-0.5571537017822266,-0.000320871127769351,-0.07010092586278915,-0.0069071389734745026,-0.3402872681617737,-0.00019597528444137424,100.0,0.0,0.0,-0.0009871050715446472,CDP_NEG,20,49731,12.508486699996865,1024,1024,150,75,75,80,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,768,765,99.609375,CDP,1.4666426917497317,20,0.99,1.4666426917497317
25,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,26648,24.02534829999786,0.09310626983642578,0.111328125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.3688863786396287,1.3987126880057548,1.1376860950172838,0.043891639276570846,0.7942839090962692,0.8525284189590298,1.1090691146728113,0.7918555154470589,0.5051587105158346,1.884908968595451,0.0,0.33202415704727173,0.005937944166362286,-0.8174768090248108,100.0,0.0,0.0,-0.25176185369491577,-0.010686169378459454,-1.1469064950942993,-0.00011031307076336816,-0.15273891389369965,-0.006483087316155434,-0.6958054900169373,-6.692475290037692e-05,98.4375,0.0,1.5625,-0.00024048550403676927,CDP_NEG,110,49731,24.02499440000247,1024,1024,150,75,75,150,MAX_EPOCHS,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,768,754,98.17708333333333,CDP,1.460840537792371,20,0.99,1.460840537792371
26,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,26648,837.676169600003,0.059499263763427734,0.080078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8498581682649872,0.6008095206463863,0.38458777775205877,0.02669849857563304,0.38743334159251047,0.008450872933151134,0.6008245951558234,0.9219601010951871,0.8602169315533542,0.2940643380404446,0.0,0.14337028563022614,0.014213789254426956,0.14340831339359283,48.046875,51.953125,0.0,-0.01208851020783186,0.004697502590715885,-0.4847710430622101,0.342735230922699,-0.0072517599910497665,0.0028179786168038845,-0.29080870747566223,0.2056030035018921,63.916015625,36.083984375,0.0,-0.017953667789697647,CDP_NEG,185,32929,837.6757099999959,64,64,600,300,300,300,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,768,752,97.91666666666667,CDP,1.4710406730757069,20,0.99,1.4710406730757069
26,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,26648,899.7366806999999,0.05314826965332031,0.060546875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7235086379892904,0.9679901444544065,0.4665060888383487,0.02656172982668069,0.5257126650172264,-0.10735401874693225,0.9622233047472619,0.8526062105282164,0.7314448630040473,0.500386141672963,0.0,0.18087464570999146,0.02755514159798622,0.18094836175441742,55.908203125,44.091796875,0.0,-0.049227237701416016,-0.022882159799337387,-0.5821965932846069,0.47558873891830444,-0.02993115223944187,-0.013912813737988472,-0.3539872467517853,0.28916752338409424,53.90625,46.09375,0.0,-0.006723265163600445,CDP_NEG,125,32929,899.7362662000014,64,64,600,300,300,300,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,768,754,98.17708333333333,CDP,1.4510426770894138,20,0.99,1.4510426770894138
26,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,26648,703.4039921000003,0.0547938346862793,0.060546875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7716073005440371,0.8176268197640909,0.45703552958897264,0.04273169486813933,0.47782081371930646,-0.037812934564922206,0.8168950072974432,0.8811041448002317,0.8337768716857197,0.31774651708051754,0.0,0.18611350655555725,0.01696907915174961,0.1861589103937149,65.625,34.375,0.0,-0.04731563478708267,-0.04016180336475372,-0.48615580797195435,0.42975133657455444,-0.02879481203854084,-0.02444121614098549,-0.2958591878414154,0.2615332007408142,64.892578125,35.107421875,0.0,-0.011651950888335705,CDP_NEG,190,32929,703.4036312000026,64,64,600,300,300,300,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,768,753,98.046875,CDP,1.4524627365104603,20,0.99,1.4524627365104603
