candidate,trial_number,config_hash,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,0,84,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,29356,8.711698099999921,0.07366418838500977,0.091796875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8540810262721286,0.5923001386720265,0.3919897254602383,0.02632036255295893,0.3819460478997168,-0.00010065771771007262,0.5923735937012633,0.9241766219049519,0.8498273758930599,0.3067413941278571,0.0,0.06993909180164337,0.1860554814338684,0.06993909180164337,28.515625,71.484375,0.0,0.3116047978401184,0.3410106897354126,-0.9599606990814209,1.2641119956970215,0.18692821264266968,0.20456846058368683,-0.575869619846344,0.758326530456543,71.38671875,28.61328125,0.0,-0.052584368735551834,NONE,30,62977,8.711318599998776,1024,1024,500,125,125,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,1,84,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,29356,9.496975800000655,0.06545352935791016,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7159202172706356,0.9811836782608622,0.49874693546982696,0.02692376148829825,0.5328780353034044,-0.027526079732481213,0.981006063982483,0.8462568349402826,0.7183631907588512,0.6098178993958804,0.0,0.09682013839483261,0.0456293486058712,0.09682013839483261,41.552734375,58.447265625,0.0,0.006946131587028503,0.08498106151819229,-0.9189105033874512,0.6128201484680176,0.004223398864269257,0.051670193672180176,-0.5587161183357239,0.3726069927215576,57.373046875,42.626953125,0.0,-0.01713649556040764,NONE,75,62977,9.49659850000171,1024,1024,500,125,125,135,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,2,84,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,29356,14.753226100001484,0.06728887557983398,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7785581724652909,0.8050889175613668,0.46125793735906273,0.04207642549797855,0.4704936682685649,-0.01201353124825477,0.8051402479227456,0.8832124851368192,0.8137749525171232,0.3863310098342948,0.0,0.09353981912136078,0.033283382654190063,0.09353981912136078,57.2265625,42.7734375,0.0,-0.03973671793937683,-0.04972127825021744,-0.743558406829834,0.6983509063720703,-0.024182520806789398,-0.03025881201028824,-0.4525063633918762,0.42499449849128723,57.763671875,42.236328125,0.0,-0.023381993174552917,NONE,145,62977,14.752872800003388,1024,1024,500,125,125,205,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,3,84,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,29356,9.927644499999587,0.0706033706665039,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7500204859546717,1.0612775486843362,0.47843344003129484,0.032479195045844636,0.49990552479598616,-0.0544450012698777,1.060036945004056,0.8664199067434046,0.7487335476059216,0.49842574241892185,0.0,0.09754692018032074,0.04377133399248123,0.09754692018032074,51.806640625,48.193359375,0.0,0.01794356107711792,-0.012962302193045616,-0.6360416412353516,0.6995254755020142,0.0109592005610466,-0.007916856557130814,-0.388468861579895,0.427242249250412,50.78125,49.21875,0.0,-0.0021171504631638527,NONE,70,62977,9.927308400001493,1024,1024,500,125,125,130,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,4,84,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,29356,9.549628399996436,0.06731700897216797,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7465682944796121,0.8863499218960694,0.4586202737745403,0.027813682808687696,0.5033295878616398,-0.09095037488880515,0.8818296503011348,0.8659041890550258,0.7294216599444706,0.4735534799076062,0.0,0.0855376124382019,0.05279238894581795,0.0855376124382019,49.072265625,50.927734375,0.0,-0.06293030083179474,0.010884074494242668,-1.1778744459152222,0.6592804789543152,-0.03817857801914215,0.006603152956813574,-0.7145931124687195,0.39997243881225586,60.302734375,39.697265625,0.0,-0.03936983644962311,NONE,50,62977,9.549209099997825,1024,1024,500,125,125,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,0,126,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,29356,9.505931100000453,0.07366418838500977,0.091796875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.8398469096181349,0.6205168979976616,0.4211127824432518,0.02757424599317798,0.4001416872475771,0.04040672318464319,0.6192767010071646,0.9176946925459611,0.8792994289191077,0.28702964203980547,0.0,0.07559896260499954,0.12013669312000275,0.07559896260499954,18.5546875,81.4453125,0.0,0.36429399251937866,0.2986142635345459,-0.21823814511299133,1.0294032096862793,0.2185359001159668,0.17913533747196198,-0.13091860711574554,0.6175273656845093,91.6015625,8.3984375,0.0,-0.05476103350520134,NONE,25,62977,9.505600700002105,1024,1024,500,125,125,125,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,1,126,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,29356,17.702641500000027,0.06545352935791016,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.72324348775327,0.9684541757882148,0.4811005561317944,0.02657446288495648,0.5259646791007845,-0.06869883580469102,0.9662198979589148,0.8512820261825258,0.7303892292078978,0.5414302234454125,0.0,0.09750233590602875,0.03389142453670502,0.09750233590602875,59.814453125,40.185546875,0.0,-0.016182655468583107,-0.058571673929691315,-0.5425337553024292,0.6150164604187012,-0.009839382022619247,-0.03561275452375412,-0.32987144589424133,0.37394240498542786,41.943359375,58.056640625,0.0,0.026655808091163635,NONE,160,62977,17.702278099997784,1024,1024,500,125,125,220,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.6464000701904276,5.997169941663727,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,2,126,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,29356,13.863079599999764,0.06728887557983398,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7871744087095097,0.7892706335005927,0.4569568328627226,0.04124971327244566,0.46124946886260243,-0.019272943116014914,0.7891734612614741,0.8873819926955082,0.7981503485429494,0.41249339478611285,0.0,0.08868388831615448,0.03779400885105133,0.08868388831615448,51.5625,48.4375,0.0,0.0075175706297159195,-0.010862107388675213,-0.6076224446296692,0.7212665677070618,0.004574958235025406,-0.006610338110476732,-0.3697800040245056,0.43894022703170776,62.40234375,37.59765625,0.0,-0.03175797313451767,NONE,125,62977,13.862655400000222,1024,1024,500,125,125,185,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,3,126,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,29356,12.0623121000026,0.0706033706665039,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7507969963863386,1.0596279454042066,0.47444272297325984,0.03242871080941655,0.4991284935712319,-0.07796071888939234,1.0569125314502363,0.8676609372544246,0.7300513708368789,0.516017100040104,0.0,0.09466063976287842,0.030543144792318344,0.09466063976287842,51.5625,48.4375,0.0,0.021938323974609375,-0.007162186317145824,-0.4310445189476013,0.5725260376930237,0.013399055227637291,-0.004374377429485321,-0.26326480507850647,0.3496760427951813,61.376953125,38.623046875,0.0,-0.024233607575297356,NONE,100,62977,12.061967199995706,1024,1024,500,125,125,160,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,0,0,0.0
MLP_CO_INTERP_R5_MATCHED_ABLATION,89,d8c74cd850f3a586ebbb54ec7d109cae5d3d17a8e5c8621d53c6b57b7e1a38c5,COMPLETE,4,126,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,29356,10.255460499996843,0.06731700897216797,0.072265625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7517143393230358,0.8773049035787384,0.46275568599209704,0.027529849906735328,0.4981932131304001,0.017068366358321273,0.8772964260170008,0.8670771436358148,0.7551192527399184,0.5279596881299464,0.0,0.08658716827630997,0.03547713905572891,0.08658716827630997,60.83984375,39.16015625,0.0,-0.09493166953325272,-0.11664997041225433,-0.7907338738441467,0.5397542119026184,-0.05759316682815552,-0.07076922804117203,-0.4797225892543793,0.3274582028388977,60.44921875,39.55078125,0.0,-0.021281570196151733,NONE,70,62977,10.25508329999866,1024,1024,500,125,125,130,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,0,0,0.0
