trial_number,state,objective,failure_reason,R2_min,config_hash,config_source,objective_definition,config_json,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_std,RMSE_mean,active_cdp_pcd_mean,active_cdp_pcd_min,active_cdp_violation_max,bias_abs_mean,parameter_count,physics_admissible,physics_level,training_time_s,val_data_loss,val_physics_loss,val_total_loss
15,COMPLETE,0.6636951311602746,,0.6553433515364121,3cb58a9a5082dec2e4180918b229899156911aff80e0470b6eea3ecb572ed118,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""softplus"",""batch_size"":""FULL_BATCH"",""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.0,""fourier_dim"":32,""fourier_scale"":0.06448548731192892,""gradient_clip"":10.0,""hidden_widths"":[256,96,160],""huber_delta"":1.0,""lambda_phys"":0.3756791514364829,""learning_rate"":0.0037403329585608074,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":200,""name"":""TRIAL_0015_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.25,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.007467105734532021,""use_lbfgs"":false,""weight_decay"":0.0}",0.5906370914352822,0.5446470771984097,0.701003443282246,0.684406351086635,0.04933129415787737,0.9846708303727038,87.83203125,84.619140625,15.380859375,0.06343430948837228,56993.0,False,C,12.167058499995619,0.26296660006046296,0.0008282917959149926,0.2632777750492096
16,COMPLETE,0.6541075940397272,,0.6443596330029646,ac66d8537a28d1722177518ffee6a638178b3739ce0045d923b5ccf9031272e4,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""silu"",""batch_size"":""FULL_BATCH"",""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.0,""fourier_dim"":32,""fourier_scale"":0.02051565677965235,""gradient_clip"":1.0,""hidden_widths"":[128,192,192,32,256,32],""huber_delta"":1.0,""lambda_phys"":0.0356143301795514,""learning_rate"":0.00042594517993541233,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":400,""name"":""TRIAL_0016_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.19544334171775044,""use_lbfgs"":false,""weight_decay"":3.698761567357443e-05}",0.5970134417317228,0.5504237621654141,0.6945322124472705,0.6773307578879475,0.05160634373162863,0.9950972453613683,100.0,100.0,0.0,0.033369865576812346,93025.0,True,A,26.488250599999446,0.2709853321313858,0.06771104782819748,0.27339681386947634
17,COMPLETE,-0.020378546950129393,,-0.036132592028249144,5d0af1e84cc5d32ee0d71203333a17e50bbc0206033eddc15e44947dc8948060,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""silu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.0,""fourier_dim"":32,""fourier_scale"":0.5531761570360073,""gradient_clip"":5.0,""hidden_widths"":[192,48,96,128,160],""huber_delta"":1.6520036977451986,""lambda_phys"":0.016824780370175305,""learning_rate"":0.00016611534842442624,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":200,""name"":""TRIAL_0017_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":64,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.024157025105503986,""use_lbfgs"":false,""weight_decay"":1.0165572756065825e-08}",1.1553324803865594,0.9986821303123399,0.002181275597147292,0.010852196328243746,0.021727781913677593,1.7954261499284598,51.1328125,48.486328125,51.513671875,0.13916263400180845,59665.0,False,C,332.15877570000157,0.4002039611339569,0.5063203036785126,0.4087226867675781
18,COMPLETE,-0.019580243320914487,,-0.027052021582963715,6141fd2194acbd663c37dfe9b71a1086fb1ed973200acb19c7d47dd5ab7361aa,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.0,""fourier_dim"":8,""fourier_scale"":0.6668384857748247,""gradient_clip"":5.0,""hidden_widths"":[96,192],""huber_delta"":1.8934644675748862,""lambda_phys"":0.00010271717646718659,""learning_rate"":0.00020522775655729516,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":600,""name"":""TRIAL_0018_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.059118238292737976,""use_lbfgs"":false,""weight_decay"":0.0}",1.1440087415864046,1.004660532049058,-0.009701953751814018,-0.00492377256923926,0.009017032251830785,1.8061231178920614,50.859375,49.51171875,50.48828125,0.17640159850808032,20449.0,False,C,86.1261330999987,0.4026137232780457,0.17696764767169954,0.40263190269470217
19,COMPLETE,0.66194484419207,,0.6486201935857177,6bf4665f95a8271145f6090f9b26edb09a357f08dcd4f16ebfaf27fc520e6a6b,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.15,""fourier_dim"":8,""fourier_scale"":0.04143468779899655,""gradient_clip"":10.0,""hidden_widths"":[160,128,96,128,96,160],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.0031070354468641513,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0019_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.25,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":512,""synthetic_batch_size"":512,""synthetic_levels"":7,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.17167677828648484,""use_lbfgs"":false,""weight_decay"":0.0}",0.5688448695016846,0.5451873075660781,0.700599408574959,0.6919565234244517,0.048741698441920035,0.9847218993312022,99.98046875,99.951171875,0.048828125,0.06215454609450706,76195.0,True,A,343.66619950000313,0.25375173389911654,0.0019381044519832357,-6.246749019622802
20,COMPLETE,0.7136636570044628,,0.7031204638224375,2417cfc190552b3d4edc8b06fc2fba54d482850b8c9c1599f96275f4744b89fa,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""softplus"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":64,""fourier_scale"":0.03736041696111713,""gradient_clip"":1.0,""hidden_widths"":[64,96,48,160],""huber_delta"":0.7208323686396079,""lambda_phys"":0.7527779515983277,""learning_rate"":0.00046885599273047986,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0020_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":256,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.13393244839964472,""use_lbfgs"":false,""weight_decay"":0.0}",0.47775740240569603,0.48785886344240054,0.7590833293222922,0.7360871529633594,0.04943100110236743,0.883858332400268,95.72265625,92.67578125,7.32421875,0.04729455852588808,27153.0,False,C,3356.907844900008,0.039493000134825706,7.08760810084641e-05,0.039546354115009306
21,COMPLETE,0.6801423441610579,,0.667128932854854,9360f4bf239bd81170b140259ffb1f767332d70079e36596e72db8296de9d39c,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[160,48],""huber_delta"":0.4422488599117077,""lambda_phys"":1.0,""learning_rate"":0.00012147947953941101,""loss_data"":""huber"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":300,""name"":""TRIAL_0021_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.1,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":512,""synthetic_batch_size"":64,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""original"",""tau_softplus"":0.019190004643491042,""use_lbfgs"":false,""weight_decay"":2.1499525907503934e-08}",0.5276351407787071,0.5059640670752136,0.7393372121674597,0.7080730711424277,0.06490658111328722,0.9188781372115866,99.78515625,99.267578125,0.732421875,0.05246123786567368,9379.0,True,A,1937.0335228999902,0.0401895709335804,6.220111821164665e-08,-9.124733781814575
22,COMPLETE,-0.049604338322905395,,-0.07247417993189176,4ab60f330553f4eb0a00ef400a3910fe0956beb5efdfc6b569c3444e7dac9d57,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":16,""fourier_scale"":0.25503262725714265,""gradient_clip"":5.0,""hidden_widths"":[64,160,160,64],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.0015546127087718283,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":400,""name"":""TRIAL_0022_CDP_NEG"",""nonnegative_output"":""softplus_output"",""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":256,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.005187914445173875,""use_lbfgs"":false,""weight_decay"":0.00028450362446562886}",1.3295913504165795,1.0001594092744628,-0.0011321943572935923,-0.0053948544241009255,0.04388154600810703,1.7943326640016874,54.521484375,47.802734375,52.197265625,0.3404290130779458,48643.0,False,C,158.2461892999927,0.5506995797157288,0.006637273263186217,-0.8544210970401764
23,COMPLETE,0.41883677459475377,,0.3937580055491845,32c74c25abb2cdaa2565a4de20ed92ed33fa1ad11952d5c1a0b8b2c2b6557d28,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.25,""fourier_dim"":64,""fourier_scale"":0.3208092786853457,""gradient_clip"":10.0,""hidden_widths"":[96,64],""huber_delta"":1.0,""lambda_phys"":7.494194329459229,""learning_rate"":0.0040615067933122105,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":700,""name"":""TRIAL_0023_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.010317473310232344,""use_lbfgs"":false,""weight_decay"":3.659259472999019e-08}",0.7781039204572698,0.7319995937840704,0.46270356066335444,0.4718541241073564,0.05244622033299273,1.3144141645470984,63.603515625,56.787109375,43.212890625,0.0484886430411206,18657.0,False,C,1795.9989160000114,0.4289674639701843,0.38246798515319824,3.2952568531036377
24,COMPLETE,-0.06432706594793057,,-0.07983800608069336,c11e5aaf0f78682eb544d2ecc43ffec7c41fcebdebb04a8a02a77512465e050c,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.15,""fourier_dim"":16,""fourier_scale"":0.824324846847814,""gradient_clip"":5.0,""hidden_widths"":[128,48],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.0001423967040103008,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":800,""name"":""TRIAL_0024_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.5,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":256,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.180662122598329,""use_lbfgs"":false,""weight_decay"":2.8948307813937726e-08}",1.3354651533630069,1.0173544841866697,-0.035520431599949644,-0.03420907279885754,0.026094972998623216,1.8266598306454334,49.78515625,48.53515625,51.46484375,0.3152562503855097,10467.0,False,C,287.5418526000067,0.5716668486595153,0.02264482621103525,0.3420888245105743
25,COMPLETE,0.38454960114628256,,0.3688863786396287,3e96e50da9cdcc926a8b1af2aeb225499f7a4e2115a55384d0b9ebda7f45b977,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""silu"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.03,""fourier_dim"":32,""fourier_scale"":0.018018646574371508,""gradient_clip"":5.0,""hidden_widths"":[192,192],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.00030046254190244136,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":150,""name"":""TRIAL_0025_CDP_NEG"",""nonnegative_output"":""softplus_output"",""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.5,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.015189621604943113,""use_lbfgs"":false,""weight_decay"":0.0}",1.085588314454179,0.7609594356835425,0.420228536413574,0.4155519417346649,0.034706621992515445,1.3648179928921942,99.931640625,99.70703125,0.29296875,0.7675230931169579,49731.0,True,A,94.57891589999781,0.318514347076416,0.005854811053723097,-0.4928534060716629
26,COMPLETE,0.7312592741018042,,0.7235086379892904,cd936a0c7a05435128c2790d809c4c7c0cca0f97fb5be3f5186d699295646d32,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,256,32,96],""huber_delta"":1.0,""lambda_phys"":0.002675263413930306,""learning_rate"":0.00032148109911909643,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":600,""name"":""TRIAL_0026_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.10365563364879597,""use_lbfgs"":false,""weight_decay"":0.0}",0.4458042267916461,0.4791191343080879,0.7680329828853114,0.7490553876071806,0.043658232624552935,0.8673714534065299,56.904296875,48.046875,51.953125,0.04934334163946595,32929.0,False,C,3739.732113799997,0.17740717232227327,0.014382075518369675,0.177445650100708
27,COMPLETE,0.7241261029148046,,0.7144918580699815,d763fbfbdb7cac6fbc9d3b98375f6bc1ecca4378bd692d014e4659ae19901837,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,32,256,32,96,48],""huber_delta"":0.252713892198575,""lambda_phys"":0.0013826561278283917,""learning_rate"":0.00036044317977036727,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0027_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.054843982830120507,""use_lbfgs"":false,""weight_decay"":0.0}",0.4631919915192303,0.48593055796426265,0.7616668062502476,0.7451007066402596,0.042659045442869026,0.8792189780538864,68.544921875,50.830078125,49.169921875,0.03560663050371939,25921.0,False,C,455.38088080000307,0.0523020438849926,0.040449009463191035,0.05235797092318535
28,COMPLETE,0.6842165574718759,,0.6584703352368527,4a2f959606853f97c3eddae1aab6c3e97f23f35472e65744b07db64545cb6481,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""silu"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[64,160,256,256,96],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.00015741841482764873,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":500,""name"":""TRIAL_0028_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.1,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.03513874704536351,""use_lbfgs"":false,""weight_decay"":0.0}",0.5223544501755113,0.5061067446731067,0.7393335836017888,0.7389025762091341,0.06469774893154828,0.9195229613651602,90.166015625,80.95703125,19.04296875,0.07293075062143844,142819.0,False,C,256.4195292000004,0.22008392214775085,3.446328810241539e-05,-1.0745416820049285
29,COMPLETE,0.7265108770460715,,0.7202337084585159,10d5552171961f1029fe07c9dea50923cc6344d14b6b0aae5ccb628e8de37a11,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,256,48],""huber_delta"":1.0,""lambda_phys"":0.001561715291356538,""learning_rate"":0.0003831470515774617,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":600,""name"":""TRIAL_0029_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.055047688315771184,""use_lbfgs"":false,""weight_decay"":0.0}",0.450339898420678,0.4809858437678735,0.765920606354041,0.7414771393930054,0.046645504823437524,0.8714730866709818,46.416015625,36.23046875,63.76953125,0.04769581562519053,33825.0,False,C,1613.4294304000068,0.1792163848876953,0.021903710067272188,0.1792505919933319
30,COMPLETE,0.7215392637876914,,0.7091094067234742,198c743626502e10eefe09c5d0f58c1fd65bcfc3e75f4c24a323be794c64e642,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""softplus"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[256,48,256,32,32,256],""huber_delta"":0.26362375884951905,""lambda_phys"":1.0,""learning_rate"":0.0011076169333015934,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0030_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.035606510784495934,""use_lbfgs"":false,""weight_decay"":0.0}",0.4703885834420102,0.48715405860570343,0.7601218083339748,0.7488536081741173,0.04594643532025756,0.8813938853872271,99.990234375,99.951171875,0.048828125,0.04383505798806193,45427.0,True,A,781.4041943999982,0.05506841689348221,4.46688757285396e-06,-18.010599899291993
31,COMPLETE,0.719007672699884,,0.7072104982623472,3b182bc83f8243b1e368f2de1786972cef4730821d99ee361afc66994beead73,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.03,""fourier_dim"":32,""fourier_scale"":0.010579463425745913,""gradient_clip"":1.0,""hidden_widths"":[32,32,32,32,96],""huber_delta"":0.8511828577771492,""lambda_phys"":0.00464555689924366,""learning_rate"":0.001158632521834082,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0031_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":64,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.020953733354936548,""use_lbfgs"":false,""weight_decay"":0.0}",0.4634041379400019,0.4817995843930626,0.764857501064425,0.7438149252401962,0.0494885393602578,0.8729915328364454,78.65234375,71.923828125,28.076171875,0.04305546831731606,8513.0,False,C,701.0480848000079,0.0836410403251648,0.0037277832045219837,0.08365835845470429
32,COMPLETE,0.7275100916603217,,0.7218148329434608,c1902c9716687423ee5e222e3ed94d2faec9c49fb449f785082b83c92eb15557,OPTUNA_AUTONOMOUS_R5,predictive_only_robust_score_R5,"{""activation"":""tanh"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R5"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,256,48],""huber_delta"":1.0,""lambda_phys"":0.0013166312075846636,""learning_rate"":0.00032256947615636974,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":600,""name"":""TRIAL_0032_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":512,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.08676369476031076,""use_lbfgs"":false,""weight_decay"":0.0}",0.4499449083318515,0.4803962718685086,0.766383652484829,0.7417014768601544,0.04727616412284086,0.8705619256435373,42.8125,36.71875,63.28125,0.03843010079238286,33825.0,False,C,3060.6486857999917,0.1786537855863571,0.051203180104494095,0.17872120141983033
