trial_number,state,objective,failure_reason,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_min,R2_std,RMSE_mean,active_cdp_pcd_mean,active_cdp_pcd_min,active_cdp_violation_max,bias_abs_mean,config_hash,config_source,objective_definition,parameter_count,physics_admissible,physics_level,training_time_s,val_data_loss,val_physics_loss,val_total_loss,config_json
0,COMPLETE,0.45757167928473513,,0.7760366494614848,0.7137647704413803,0.4898137122019712,0.4876684577612883,0.44272884200020957,0.03347534463974259,1.286725866151618,94.970703125,91.89453125,8.10546875,0.09177172802161575,cfd2c267c7d46b23a507d58d41fc385c7019ecc6d38c13cc251dd639bef2c30b,BASE_PREFLIGHT_ONLY,predictive_only_robust_score_R5,449.0,False,C,4.215443800003413,0.397174197435379,0.005726660788059235,0.4000375270843506,"{""activation"":""tanh"",""batch_size"":2048,""config_source"":""BASE_PREFLIGHT_ONLY"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[16,16],""huber_delta"":1.0,""lambda_phys"":0.5,""learning_rate"":0.001,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":2,""name"":""SMOKE_0"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":16,""synthetic_batch_size"":16,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""use_lbfgs"":false,""weight_decay"":0.0}"
1,FAIL,,,,,,,,,,,,,,09c6b3ad3ec7d85b52e948c85431197733aa155eb9e8c2b5ec0f491b35df53cf,BASE_PREFLIGHT_ONLY,,,,,,,,,"{""activation"":""tanh"",""batch_size"":2048,""config_source"":""BASE_PREFLIGHT_ONLY"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[16,16],""huber_delta"":1.0,""lambda_phys"":0.5,""learning_rate"":0.001,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":2,""name"":""SMOKE_1"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":16,""synthetic_batch_size"":16,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""use_lbfgs"":false,""weight_decay"":0.0}"
2,COMPLETE,0.45757167928473513,,0.7760366494614848,0.7137647704413803,0.4898137122019712,0.4876684577612883,0.44272884200020957,0.03347534463974259,1.286725866151618,94.970703125,91.89453125,8.10546875,0.09177172802161575,05029bd3ce043d405f66aadd5cffdbaa9a2974d490edd2f994cc4a44b352dbbb,BASE_PREFLIGHT_ONLY,predictive_only_robust_score_R5,449.0,False,C,2.190394399996876,0.397174197435379,0.005726660788059235,0.4000375270843506,"{""activation"":""tanh"",""batch_size"":2048,""config_source"":""BASE_PREFLIGHT_ONLY"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[16,16],""huber_delta"":1.0,""lambda_phys"":0.5,""learning_rate"":0.001,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":2,""name"":""SMOKE_2"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R5_SPECIFICATION""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":16,""synthetic_batch_size"":16,""synthetic_levels"":3,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""use_lbfgs"":false,""weight_decay"":0.0}"
