candidate,trial_number,config_hash,stage,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,0,21,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,45004,91.63223550000112,0.1981692314147949,0.298828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.1491550989317294,1.4302473485910276,0.8210360246768456,0.0635566772611697,0.9222981502894448,0.1613314265064435,1.4212954165273917,0.7285552627423658,0.9744414843562338,0.2135541763511524,1.066468253968254,0.2473000138998031,0.0221554301679134,0.4463323950767517,81.4453125,18.5546875,0.0,-0.5216347575187683,-0.3332318067550659,-1.987642884254456,0.4262665212154388,-0.3129228055477142,-0.1999020278453827,-1.1923645734786987,0.255712479352951,56.591796875,43.408203125,0.0,-0.0534699894487857,CDP_NEG,185,62977,91.63158519999706,1024,1024,500,125,125,245,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,448,439,97.99107142857144,CDP,1.4710406730757069,20,0.99,1.4710406730757069
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,1,21,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,45004,91.93666400000076,0.203775405883789,0.28515625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.1910628281056741,1.6557224896250642,0.9487280475957336,0.0454331624028756,0.899218124829522,0.1019168328025381,1.6529342297612797,0.6863077394515296,0.8321560788331768,0.4817475547781402,2.6785714285714284,0.2977754771709442,0.0195259023457765,0.4731855988502502,84.033203125,15.966796875,0.0,-0.4533118903636932,-0.3366565108299255,-1.624131679534912,0.3144315481185913,-0.2756227254867553,-0.2046939432621002,-0.9875047206878662,0.1911807060241699,51.66015625,48.33984375,0.0,-0.0173962116241455,CDP_NEG,145,62977,91.93604939999932,1024,1024,500,125,125,205,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.646400070190428,5.997169941663727,448,441,98.4375,CDP,1.4510426770894138,20,0.99,1.4510426770894138
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,2,21,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,45004,101.64762099999643,0.2017083168029785,0.3125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4255536276814147,1.296697774605095,0.7985163535442593,0.0677694179070687,0.7577897040957998,0.0656809970976671,1.2952600336426705,0.7539764630260919,0.8520528842452245,0.3821471584782496,1.5056022408963583,0.246964231133461,0.0106570944190025,0.34270179271698,84.130859375,15.869140625,0.0,-0.560489296913147,-0.4139763116836548,-1.8491815328598025,0.2767864465713501,-0.3410962224006653,-0.2519330084323883,-1.1253539323806765,0.1684435606002807,53.515625,46.484375,0.0,-0.0361628979444503,CDP_NEG,125,62977,101.64698579999822,1024,1024,500,125,125,185,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,448,436,97.32142857142856,CDP,1.4524627365104603,20,0.99,1.4524627365104603
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,3,21,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,45004,95.1075478999992,0.2002463340759277,0.3125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4058347605292113,1.6361773917689404,0.8872888237061016,0.0500733523504237,0.7707070772443753,0.0898574332615985,1.6339498805463497,0.7256847301730982,0.7769443235514284,0.5806549772517426,1.805267830719148,0.3127910792827606,0.0184816345572471,0.4788200557231903,84.9609375,15.0390625,0.0,-0.5663213729858398,-0.3766190409660339,-2.026789426803589,0.2562445998191833,-0.3458864688873291,-0.2300238907337188,-1.237882137298584,0.1565039753913879,54.19921875,45.80078125,0.0,-0.039576418697834,CDP_NEG,70,62977,95.10689100000307,1024,1024,500,125,125,130,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,448,445,99.33035714285714,CDP,1.4666426917497315,20,0.99,1.4666426917497315
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,4,21,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,45004,90.13722159999452,0.201786994934082,0.3125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.40586301998865,1.357119309540351,0.8019079254725971,0.0425864380157598,0.7706643684119528,0.1559986602362354,1.34836578420108,0.7342180561189933,0.7990377969139218,0.5752633297112156,2.0114942528735638,0.2708847224712372,0.0069550750777125,0.3333653509616852,87.3046875,12.6953125,0.0,-0.556521475315094,-0.3993039727210998,-1.7476730346679688,0.1939485371112823,-0.3376305699348449,-0.2422498166561126,-1.0602786540985107,0.1176647394895553,54.00390625,45.99609375,0.0,-0.043350912630558,CDP_NEG,50,62977,90.13661010000214,1024,1024,500,125,125,125,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,448,443,98.88392857142856,CDP,1.460840537792371,20,0.99,1.460840537792371
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,45004,89.66881429999921,0.1981763839721679,0.298828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.1937002145436117,1.3923044883682656,0.8650634152328411,0.0618705897995013,0.8978306133738067,0.1475713718906003,1.3846335172293618,0.6900670815975932,0.8370352210205745,0.4805511507149843,1.2896825396825395,0.2786358594894409,0.020287562161684,0.4608883261680603,79.58984375,20.41015625,0.0,-0.4051759243011474,-0.2618095874786377,-1.7502806186676023,0.3635706305503845,-0.2430604696273803,-0.1570566147565841,-1.0499736070632937,0.2181019335985183,54.296875,45.703125,0.0,-0.03530790284276,CDP_NEG,115,62977,89.66819199999736,1024,1024,500,125,125,175,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.6649999618530273,6.109466117620462,448,444,99.10714285714286,CDP,1.4710406730757069,20,0.99,1.4710406730757069
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,45004,88.9613399000009,0.2037234306335449,0.28515625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.3344665964033957,1.5018103070556283,0.911723728557733,0.0412097993512317,0.8156288608884085,0.0363356973437871,1.5016899496541911,0.6899090421677186,0.7351437571633334,0.6357052618596652,1.7006802721088436,0.3000036180019378,0.0170471165329217,0.453145682811737,80.126953125,19.873046875,0.0,-0.4869547486305237,-0.3403658270835876,-1.8942264318466189,0.4565634131431579,-0.2960782647132873,-0.2069492787122726,-1.1517276763916016,0.2775997519493103,53.3203125,46.6796875,0.0,-0.0329592376947402,CDP_NEG,100,62977,88.96073780000006,1024,1024,500,125,125,160,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.646400070190428,5.997169941663727,448,422,94.19642857142856,CDP,1.4510426770894138,20,0.99,1.4510426770894138
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,45004,94.3663721000048,0.2021651268005371,0.3125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-2.672224723639524,3.278526097275541,0.8510968794295625,0.1713458676006153,1.915969449304728,0.125191453435184,3.276708693370725,0.4199744348997369,0.8845367132415554,0.3721731059967406,1.7857142857142856,0.2456284016370773,0.0284096114337444,0.5008449554443359,79.78515625,20.21484375,0.0,-0.4965531229972839,-0.3153010308742523,-1.8197098970413208,0.3680870532989502,-0.3021866679191589,-0.1918823271989822,-1.107418417930603,0.224006250500679,55.126953125,44.873046875,0.0,-0.0557916387915611,CDP_NEG,175,62977,94.36576149999746,1024,1024,500,125,125,235,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.663600349426268,6.020027899742124,448,432,96.42857142857144,CDP,1.4524627365104603,20,0.99,1.4524627365104603
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,45004,92.92682010000136,0.1999955177307129,0.3125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5438464881058023,1.4336141487183092,0.8112071258271121,0.0438741341644587,0.675291429898271,0.0618521475984583,1.432491231636556,0.7653806600597667,0.7409968066573993,0.6317463247029874,1.834862385321101,0.2664419710636139,0.0135126989334821,0.3878327310085296,83.203125,16.796875,0.0,-0.4605298936367035,-0.2969731092453003,-1.623937964439392,0.2507570683956146,-0.2812732756137848,-0.1813793182373047,-0.9918365478515624,0.1531524062156677,50.390625,49.609375,0.0,-0.0038540915120393,CDP_NEG,50,62977,92.9262155999968,1024,1024,500,125,125,125,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.652750015258789,5.9806626215577126,448,442,98.66071428571428,CDP,1.4666426917497315,20,0.99,1.4666426917497315
TRIAL_0089_CDP_NEG,89,8cac7518d5572b7a357ecae83ed4429aae074d7ba053fce470f93ebbbde34cec,FO_PLUS_LBFGS,COMPLETE,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,45004,93.5343778000024,0.2017974853515625,0.3125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.1799474243742271,1.5943937604882463,0.8942939315118921,0.050032116245361,0.9054048909250296,0.2260536299395478,1.5785709657708942,0.6554908390822779,0.7462346226724441,0.7554808327447396,2.1910919540229887,0.3166596889495849,0.0233904048800468,0.5267863869667053,86.23046875,13.76953125,0.0,-0.6990957856178284,-0.5157867670059204,-2.339319944381714,0.2786663472652435,-0.4241275787353515,-0.3129176497459411,-1.419219136238098,0.1690613478422165,52.490234375,47.509765625,0.0,-0.0322576463222503,CDP_NEG,35,62977,93.53371119999792,1024,1024,500,125,125,125,EARLY_STOPPING,True,15,2048,deterministic_evenly_spaced_full_fold,3.65000057220459,6.01635006070137,448,446,99.55357142857144,CDP,1.460840537792371,20,0.99,1.460840537792371
