TIT,predicted_NOX_mg_m3,knn_distance,knn_threshold,within_dev_knn_support
1046.7,48.440254,1.677524657928768,1.4339744963113417,False
1047.1487394957983,48.667034,1.6597828047844023,1.4339744963113417,False
1047.5974789915967,48.899586,1.644938800157727,1.4339744963113417,False
1048.046218487395,49.126034,1.6303383628922843,1.4339744963113417,False
1048.4949579831932,49.35147,1.6159880948880185,1.4339744963113417,False
1048.9436974789917,49.567066,1.596612467366266,1.4339744963113417,False
1049.39243697479,49.784336,1.5762989417781614,1.4339744963113417,False
1049.8411764705884,49.990005,1.5620213626243562,1.4339744963113417,False
1050.2899159663866,50.208946,1.5473292157438547,1.4339744963113417,False
1050.7386554621849,50.402584,1.5323271248745778,1.4339744963113417,False
1051.1873949579833,50.596657,1.5124106039099288,1.4339744963113417,False
1051.6361344537816,50.791687,1.495236549790956,1.4339744963113417,False
1052.0848739495798,50.979916,1.4813148716867226,1.4339744963113417,False
1052.5336134453783,51.16286,1.4672312145123798,1.4339744963113417,False
1052.9823529411765,51.339222,1.4534359114341016,1.4339744963113417,False
1053.4310924369747,51.516216,1.432948967108237,1.4339744963113417,True
1053.8798319327732,51.672173,1.4117211455299283,1.4339744963113417,True
1054.3285714285714,51.841522,1.3906132701738811,1.4339744963113417,True
1054.7773109243699,51.997646,1.3735835991953231,1.4339744963113417,True
1055.2260504201681,52.153812,1.3525777464357163,1.4339744963113417,True
1055.6747899159664,52.303234,1.3373822716713506,1.4339744963113417,True
1056.1235294117648,52.455532,1.3188572702519394,1.4339744963113417,True
1056.572268907563,52.607754,1.2987683993963255,1.4339744963113417,True
1057.0210084033613,52.744827,1.2823466881967578,1.4339744963113417,True
1057.4697478991598,52.893223,1.2631404525721637,1.4339744963113417,True
1057.918487394958,53.027447,1.244619231499098,1.4339744963113417,True
1058.3672268907562,53.157677,1.2234027562066154,1.4339744963113417,True
1058.8159663865547,53.286045,1.200804331829473,1.4339744963113417,True
1059.264705882353,53.40891,1.1782964851150586,1.4339744963113417,True
1059.7134453781512,53.528656,1.1582289700199233,1.4339744963113417,True
1060.1621848739496,53.630703,1.1357223870289805,1.4339744963113417,True
1060.6109243697479,53.73701,1.1142210694549783,1.4339744963113417,True
1061.0596638655463,53.832024,1.0930298575983255,1.4339744963113417,True
1061.5084033613446,53.923923,1.0748581900928926,1.4339744963113417,True
1061.9571428571428,54.008347,1.0569582830299802,1.4339744963113417,True
1062.4058823529413,54.09382,1.0347324751688796,1.4339744963113417,True
1062.8546218487395,54.17024,1.0152494877044107,1.4339744963113417,True
1063.3033613445377,54.250614,0.9979102249066903,1.4339744963113417,True
1063.7521008403362,54.324932,0.9808034420800873,1.4339744963113417,True
1064.2008403361344,54.399456,0.9577745872154392,1.4339744963113417,True
1064.6495798319327,54.478046,0.934838890869878,1.4339744963113417,True
1065.0983193277311,54.553837,0.9133669985208355,1.4339744963113417,True
1065.5470588235294,54.631798,0.8921278151949082,1.4339744963113417,True
1065.9957983193278,54.716248,0.8711715470031537,1.4339744963113417,True
1066.444537815126,54.803215,0.8506663356859,1.4339744963113417,True
1066.8932773109243,54.890057,0.8299036014968525,1.4339744963113417,True
1067.3420168067228,54.985626,0.8096247807370781,1.4339744963113417,True
1067.790756302521,55.083233,0.7907173559779397,1.4339744963113417,True
1068.2394957983192,55.186016,0.7698709978551677,1.4339744963113417,True
1068.6882352941177,55.293205,0.7502423158470147,1.4339744963113417,True
1069.136974789916,55.401188,0.7313342035510811,1.4339744963113417,True
1069.5857142857142,55.517895,0.7117698528739526,1.4339744963113417,True
1070.0344537815126,55.641273,0.6911378946664952,1.4339744963113417,True
1070.4831932773109,55.76576,0.6743125346101706,1.4339744963113417,True
1070.9319327731093,55.894314,0.6548030834146565,1.4339744963113417,True
1071.3806722689076,56.03257,0.6386945692284143,1.4339744963113417,True
1071.8294117647058,56.1695,0.6243260786677879,1.4339744963113417,True
1072.2781512605043,56.3108,0.6093159677786638,1.4339744963113417,True
1072.7268907563025,56.456753,0.5940001136085115,1.4339744963113417,True
1073.1756302521007,56.60522,0.5793454456465168,1.4339744963113417,True
1073.6243697478992,56.75809,0.5654033780084372,1.4339744963113417,True
1074.0731092436974,56.91548,0.5522278862778592,1.4339744963113417,True
1074.5218487394957,57.068928,0.5402828239999756,1.4339744963113417,True
1074.9705882352941,57.22922,0.5284027134342825,1.4339744963113417,True
1075.4193277310924,57.390736,0.5178692481958729,1.4339744963113417,True
1075.8680672268906,57.550022,0.5083330728339113,1.4339744963113417,True
1076.316806722689,57.71178,0.49286430611873144,1.4339744963113417,True
1076.7655462184873,57.873093,0.479953697394529,1.4339744963113417,True
1077.2142857142858,58.03296,0.4681342972396641,1.4339744963113417,True
1077.663025210084,58.192387,0.4590485234336329,1.4339744963113417,True
1078.1117647058823,58.353317,0.45114986149691394,1.4339744963113417,True
1078.5605042016807,58.511196,0.44450159981526466,1.4339744963113417,True
1079.009243697479,58.66742,0.4405273644414422,1.4339744963113417,True
1079.4579831932772,58.820286,0.4376529091812891,1.4339744963113417,True
1079.9067226890757,58.971714,0.43285553851501235,1.4339744963113417,True
1080.3554621848739,59.119713,0.43087484026349804,1.4339744963113417,True
1080.8042016806721,59.26529,0.42362627788395585,1.4339744963113417,True
1081.2529411764706,59.40969,0.42201180745252437,1.4339744963113417,True
1081.7016806722688,59.554123,0.41599798871022053,1.4339744963113417,True
1082.1504201680673,59.706078,0.41945977001568824,1.4339744963113417,True
1082.5991596638655,59.869034,0.4268561368078634,1.4339744963113417,True
1083.0478991596638,60.056446,0.42118784639520906,1.4339744963113417,True
1083.4966386554622,60.28571,0.4220025653207727,1.4339744963113417,True
1083.9453781512605,60.58272,0.4189340705437646,1.4339744963113417,True
1084.3941176470587,60.984447,0.4260810880475669,1.4339744963113417,True
1084.8428571428572,61.535183,0.42547390439102584,1.4339744963113417,True
1085.2915966386554,62.288895,0.4278275754816192,1.4339744963113417,True
1085.7403361344536,63.27755,0.43501511303352186,1.4339744963113417,True
1086.189075630252,64.49295,0.4304756001214761,1.4339744963113417,True
1086.6378151260503,65.886375,0.42977258515431277,1.4339744963113417,True
1087.0865546218488,67.320526,0.42424791378190346,1.4339744963113417,True
1087.535294117647,68.64252,0.4200464840970493,1.4339744963113417,True
1087.9840336134453,69.72783,0.4201651130823097,1.4339744963113417,True
1088.4327731092437,70.529274,0.4159916271428646,1.4339744963113417,True
1088.881512605042,71.095406,0.41618056471878767,1.4339744963113417,True
1089.3302521008402,71.48136,0.41292864800328266,1.4339744963113417,True
1089.7789915966387,71.760124,0.41510394044875387,1.4339744963113417,True
1090.227731092437,71.99086,0.4187449324563909,1.4339744963113417,True
1090.6764705882351,72.21262,0.42381385015982403,1.4339744963113417,True
1091.1252100840336,72.4469,0.43026022912214995,1.4339744963113417,True
1091.5739495798318,72.70954,0.43824971492149944,1.4339744963113417,True
