schema_version,campaign_contract_sha256,status,candidate,trial_number,config_hash,strategy,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,val_data_loss,val_physics_loss,val_total_loss,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_tit_mean,g_star_tit_median,g_star_tit_q05,g_star_tit_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,physics_mode,best_epoch,parameter_count,training_time_s,requested_batch_size,effective_batch_size,requested_max_epochs,physics_warmup_epochs,effective_min_epochs,stopped_epoch,stop_reason,use_lbfgs,lbfgs_outer_steps_executed,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_tit_delta_x,physical_scale_nox_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0016_TIT_INC,16,209004995936c11ee9cb9a7b72a69a74e201cbf76f58cf4703af4086cc34f32c,FO_ONLY,0,84,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,13876,1346.0537062000003,0.1456317901611328,0.1484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8300491459514263,4.377945351137418,2.838285875698877,0.0566893092269105,0.4121998344724765,0.9584463513086712,4.272272574700766,0.9163244061541828,0.8746122593869464,8.627462189946492,0.0,0.1591157913208007,0.0149669619277119,349741.875,95.703125,4.296875,0.0,0.7310818433761597,0.5991109013557434,0.0953480079770088,1.8442336320877075,1.078679442405701,0.8839620351791382,0.1406818330287933,2.721086502075196,84.5703125,15.4296875,0.0,-3.005131244659424,TIT_INC,215,77251,1346.0531508000022,64,64,800,80,80,275,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,768,758,98.69791666666669,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0016_TIT_INC,16,209004995936c11ee9cb9a7b72a69a74e201cbf76f58cf4703af4086cc34f32c,FO_ONLY,1,84,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,8600,788.9161623,0.1359891891479492,0.15234375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8274369870395633,4.216757876942803,2.994597697744564,0.0556153799270787,0.4153187262001045,-0.7988876972068735,4.141269993189139,0.91363587556691,0.8650276957970642,8.175912551004895,0.0,0.1297623217105865,0.040689617395401,195.3679656982422,94.775390625,5.224609375,0.0,0.8307149410247803,0.7321997880935669,-0.0146211804822087,1.9796350002288816,1.2019028663635254,1.059368371963501,-0.0211543552577495,2.864194393157959,81.591796875,18.408203125,0.0,-3.844157457351685,TIT_INC,95,77251,788.9156289999992,64,64,800,80,80,155,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,768,759,98.828125,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0016_TIT_INC,16,209004995936c11ee9cb9a7b72a69a74e201cbf76f58cf4703af4086cc34f32c,FO_ONLY,2,84,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,6072,1405.9317776999997,0.1389684677124023,0.1484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8718813412513418,3.844375788080389,2.5829899958869658,0.0461387851089797,0.35787399915935,0.542966128063469,3.806505790526392,0.9351881689992972,0.8635158907928452,8.949281475993715,0.0,0.120769664645195,0.0007581742247566,36781.58203125,98.779296875,1.220703125,0.0,0.7444828748703003,0.6133190989494324,0.2264010608196258,1.7953779697418213,1.0977455377578735,0.904343605041504,0.3338300585746765,2.6472980976104736,83.447265625,16.552734375,0.0,-3.731431722640991,TIT_INC,215,77251,1405.9312468999997,64,64,800,80,80,275,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,768,757,98.56770833333331,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0016_TIT_INC,16,209004995936c11ee9cb9a7b72a69a74e201cbf76f58cf4703af4086cc34f32c,FO_ONLY,3,84,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,8600,1157.9170302999992,0.1416592597961425,0.1484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.823446991415935,4.746037625530207,3.1664963412052005,0.0515117763660843,0.4201199334803552,0.1674939336491675,4.743783166359846,0.9084054343764172,0.7896267727018119,13.645198689686053,0.0,0.1747729182243347,0.0016836407594382,55140.5,98.33984375,1.66015625,0.0,0.8248476982116699,0.6021712422370911,0.1722018122673034,2.28762149810791,1.2304781675338743,0.8982975482940674,0.2568844854831695,3.4125916957855225,78.369140625,21.630859375,0.0,-3.013232946395874,TIT_INC,215,77251,1157.9164913999955,64,64,800,80,80,275,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,768,756,98.4375,TIT,1.4666428059277477,20,0.99,1.4666428059277477
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0016_TIT_INC,16,209004995936c11ee9cb9a7b72a69a74e201cbf76f58cf4703af4086cc34f32c,FO_ONLY,4,84,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,13876,1039.369542700002,0.1389331817626953,0.1484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.6892516922989,5.836548916031404,3.301316602476712,0.07793495348245254,0.5573479060135613,-0.6176227111926024,5.804821174313223,0.8366215170325602,0.7709457608985345,14.492895635601101,0.0,0.23108769953250885,0.053517572581768036,886612.0,96.6796875,3.3203125,0.0,0.9200081825256348,0.6900864243507385,0.2265954166650772,2.441206216812134,1.346022129058838,1.009634017944336,0.3315214514732361,3.571617603302002,76.513671875,23.486328125,0.0,-3.444323778152466,TIT_INC,200,77251,1039.368656900002,64,64,800,80,80,260,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.704002380371094,768,751,97.78645833333333,TIT,1.460840509680585,20,0.99,1.460840509680585
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,0,21,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,16280,675.3459863999997,0.1357274055480957,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8068214347141415,4.6675408604897815,3.074565813654945,0.0604392348343957,0.4394663285569682,1.281063267162868,4.488854203813889,0.9067606560040864,0.8485174182310351,10.546102362563875,0.0,0.1811790019273758,0.0,-10.873369216918944,100.0,0.0,0.0,0.8126835823059082,0.6164023876190186,0.3101959526538849,1.813750386238098,1.1990792751312256,0.9094749689102172,0.4576806426048279,2.676109552383423,89.0625,10.9375,0.0,-3.272225856781006,TIT_INC,100,69187,675.3455154000003,64,64,800,80,80,160,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,768,763,99.34895833333331,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,1,21,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,35516,764.0861064000019,0.1269745826721191,0.150390625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8297885821971309,4.187927473968914,3.0163001332964217,0.0552351319115094,0.4124791497794559,-0.7132328318900802,4.1276239164793616,0.9149170406394956,0.8814039548876769,7.172650286106358,0.0,0.1301513165235519,0.0,-12.824681282043455,100.0,0.0,0.0,0.8575363755226135,0.6761981248855591,0.2637489438056946,2.290074586868286,1.2407089471817017,0.9783433675765992,0.3815997540950775,3.313347578048706,82.2265625,17.7734375,0.0,-3.8238449096679688,TIT_INC,110,69187,764.0845488999985,64,64,800,80,80,170,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,768,756,98.4375,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,2,21,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,37676,862.4778370999993,0.130566120147705,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8740774041665808,3.8112854385683534,2.5842999183163258,0.0457416468973484,0.3547936094247747,0.5477106003534227,3.7723855314688057,0.9363858309268884,0.8657198478999654,8.818280046703007,0.0,0.1208114102482795,0.0,-15.107091903686523,100.0,0.0,0.0,0.8003021478652954,0.7024067640304565,0.2159526497125625,1.875048279762268,1.180051565170288,1.0357040166854858,0.3184237778186798,2.764772653579712,87.3046875,12.6953125,0.0,-4.499449729919434,TIT_INC,135,69187,862.4773185000013,64,64,800,80,80,195,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,768,761,99.08854166666669,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,3,21,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,16280,635.698955099997,0.1331319808959961,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8082247724883327,4.946407236856147,3.35103642174957,0.0536865156799194,0.4378566803044672,0.1229394877158032,4.945611083345488,0.902220848460383,0.7461303787705357,16.387270483635763,0.0,0.1893232762813568,0.0,-10.78637981414795,100.0,0.0,0.0,1.0123262405395508,0.7969063520431519,0.2792374491691589,2.6061527729034424,1.5101521015167236,1.1887962818145752,0.4165564179420471,3.887765407562256,81.005859375,18.994140625,0.0,-4.134547233581543,TIT_INC,120,69187,635.6985109999987,64,64,800,80,80,180,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,768,756,98.4375,TIT,1.4666428059277477,20,0.99,1.4666428059277477
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,4,21,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,35516,559.2680981999983,0.1305484771728515,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7085676142937253,5.652240718154118,3.4510045010468056,0.075473901406191,0.5397478156817757,-0.565707183432305,5.6248702350570685,0.8457722191071614,0.7677666446252736,14.754534829520749,0.0,0.2197564393281936,0.0,-9.3284273147583,100.0,0.0,0.0,1.1770024299621582,0.7747941017150879,0.235807791352272,3.1859476566314697,1.722018480300903,1.133565902709961,0.3449996411800384,4.661214828491211,78.759765625,21.240234375,0.0,-4.346170425415039,TIT_INC,100,69187,559.2676036000012,64,64,800,80,80,160,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.70400238037109,768,765,99.609375,TIT,1.460840509680585,20,0.99,1.460840509680585
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,0,42,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,16280,511.33968430000095,0.1357274055480957,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8060713461353479,4.676593824291478,3.1187594050452825,0.0605564602045664,0.4403186987629086,1.3775816417875744,4.469648019426787,0.9079002787982674,0.8580606672923401,10.058932668120754,0.0,0.1827673912048339,0.0,-7.154967784881592,100.0,0.0,0.0,0.8923594355583191,0.7584471702575684,0.264758825302124,2.033766508102417,1.3166375160217283,1.1190558671951294,0.3906401395797729,3.0007340908050537,91.2109375,8.7890625,0.0,-3.9722840785980233,TIT_INC,60,69187,511.33921439999904,64,64,800,80,80,120,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,768,765,99.609375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,1,42,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,35516,632.7983046000008,0.1269745826721191,0.150390625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.832973591772474,4.148560026762939,3.0115782938846927,0.0547159094194874,0.4086017542769213,-0.7467341812289491,4.0816689847168535,0.9156337463488556,0.838456412960512,9.99488746938132,0.0,0.1269129067659378,0.0,-9.934322357177734,100.0,0.0,0.0,0.8250759840011597,0.6604747772216797,0.2323703318834304,2.0389273166656494,1.193744421005249,0.9555944204330444,0.3362002670764923,2.9499802589416504,92.626953125,7.373046875,0.0,-5.485105514526367,TIT_INC,80,69187,632.797846999998,64,64,800,80,80,140,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,768,764,99.47916666666669,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,2,42,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,13876,816.2333341999984,0.130566120147705,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8661644378355873,3.929211490377136,2.695851562403832,0.0471569520243929,0.3657713780125212,0.5033835763690853,3.8975154596303616,0.9318762124574396,0.8736810425894993,8.283607930566465,0.0,0.1284000873565673,0.0,-12.84043788909912,100.0,0.0,0.0,0.923905611038208,0.7687433362007141,0.243399828672409,2.1936135292053223,1.3623056411743164,1.1335177421569824,0.3588948547840118,3.23449969291687,87.451171875,12.548828125,0.0,-4.731130599975586,TIT_INC,125,69187,816.2328510000007,64,64,800,80,80,185,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,768,765,99.609375,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,3,42,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,16280,604.0996636000018,0.1331319808959961,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8212220303609943,4.775849317425232,3.257160524321435,0.0518353416909208,0.4227588687362627,0.1723027766968026,4.773446533637114,0.9096995681004354,0.756511805645419,15.771540556321998,0.0,0.1773810386657714,0.0,-11.558165550231934,100.0,0.0,0.0,0.9542892575263976,0.7277172207832336,0.2696422934532165,2.5077545642852783,1.423574447631836,1.0855824947357178,0.4022427499294281,3.740978240966797,82.861328125,17.138671875,0.0,-3.9550681114196777,TIT_INC,105,69187,604.0991598999972,64,64,800,80,80,165,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,768,765,99.609375,TIT,1.4666428059277477,20,0.99,1.4666428059277477
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,4,42,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,35516,467.5781590999977,0.1305480003356933,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7285277503260073,5.455247570357336,3.4564650908283805,0.0728434682459831,0.5209364050342981,-0.3487719886604397,5.445065090767578,0.8564008037282149,0.7861097985945871,13.761387357066395,0.0,0.2024057805538177,9.047873027157038e-05,-8.076793670654297,99.8046875,0.1953125,0.0,1.1008398532867432,0.7894752025604248,0.2538411021232605,2.934356927871704,1.6105886697769165,1.1550452709197998,0.3713833391666412,4.293123722076416,85.791015625,14.208984375,0.0,-5.090137481689453,TIT_INC,70,69187,467.5776810999996,64,64,800,80,80,130,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.70400238037109,768,752,97.91666666666669,TIT,1.460840509680585,20,0.99,1.460840509680585
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,0,84,25813,4032,81354305b7b8066000bae764cd84c6a44c1e035572eb00baa18e30401895a2a4,6d4d4bf8c14384a72deec9ae950f7dbc99365946e460adffb80cf5c9ed8ff111,13876,551.0913947999979,0.1357274055480957,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8029468768817069,4.714116614634652,3.171806820801326,0.0610423367731874,0.4438516090045551,1.267499548102182,4.541085200703718,0.9040572612346308,0.8275131430140069,11.81721064198506,0.0,0.1866407692432403,0.0,-8.09176254272461,100.0,0.0,0.0,0.8286068439483643,0.7667920589447021,0.2998540699481964,1.6206282377243042,1.2225732803344729,1.1313682794570925,0.4424216449260711,2.3911662101745605,91.9921875,8.0078125,0.0,-3.452230215072632,TIT_INC,70,69187,551.0909234000028,64,64,800,80,80,130,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0999755859375,36.66660079956054,768,765,99.609375,TIT,1.4710406161479248,20,0.99,1.4710406161479248
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,1,84,27493,2352,db92a7db6dfa639d2026ff19c5b1159be2b53d1e09d9e6a72b1b767a05c21400,2ea764e1783688df4d4bc4d6bc4b7c6a52ae545bfb933c403a7aa96e5d21a797,35516,851.0030067000007,0.1269745826721191,0.150390625,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.833577944677501,4.141047842334014,2.864178819721248,0.0546168302208971,0.4078618609847165,-0.4852076095788657,4.113398194274906,0.9146087151020152,0.8597619510344287,8.839731192477686,0.0,0.1242108345031738,0.0,-14.829513549804688,100.0,0.0,0.0,0.856117308139801,0.6923304796218872,0.2110169827938079,1.9974253177642824,1.2386558055877686,1.0016841888427734,0.3053056001663208,2.889934062957764,85.15625,14.84375,0.0,-3.365732192993164,TIT_INC,130,69187,851.0015969999986,64,64,800,80,80,190,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,37.11560134887693,768,767,99.86979166666669,TIT,1.4510427975077411,20,0.99,1.4510427975077411
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,2,84,26989,2856,424f72a3df11b24bdd551a74968aa5efe8f47b52221df203d3bd3ed6f8a96c5a,f1c78e2ff146b5069b0310a8b0222fe8d495ed8d7dbf78dc149a7df8702a8f3a,16280,662.0451482999997,0.130566120147705,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8580728719547435,4.046246614421691,2.7603358794995048,0.0485615645638946,0.3766662098897267,0.7632359095982143,3.974306620381596,0.9291198389016024,0.8742946039345697,8.505669855945738,0.0,0.137646198272705,0.0,-10.297859191894531,100.0,0.0,0.0,0.8594581484794617,0.739938497543335,0.2169322818517685,2.033974885940552,1.2672773599624634,1.091044783592224,0.3198682367801666,2.9991109371185303,91.162109375,8.837890625,0.0,-4.085447311401367,TIT_INC,90,69187,662.0446096999985,64,64,800,80,80,150,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.622398376464815,768,762,99.21875,TIT,1.4524626095825597,20,0.99,1.4524626095825597
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,3,84,26466,3379,ad1e190147cfc7079fe69ab58be273b0089b28a9cb71d4377b9a01145e874910,b3de2bff6a2b887166deba8883b54b43de7150168fdd2094f9852f380bd9133e,13876,648.7093820000009,0.1331319808959961,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.8144650282229025,4.865265073204294,3.317649916947752,0.0528058279741561,0.4306739643031249,0.1903490256755159,4.862259567088683,0.9051340908225246,0.7584234741548157,15.667114454175223,0.0,0.1866737604141235,0.0,-10.546025276184082,100.0,0.0,0.0,1.0430598258972168,0.7277804017066956,0.2413637191057205,3.0063347816467285,1.5559992790222168,1.085676670074463,0.3600577712059021,4.484742641448975,81.8359375,18.1640625,0.0,-4.007429122924805,TIT_INC,135,69187,648.7089081000013,64,64,800,80,80,195,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,54.0,36.19874954223633,768,764,99.47916666666669,TIT,1.4666428059277477,20,0.99,1.4666428059277477
R6_FOLD_RESULT_V1,b4735a9b27d7395e306d2d733bd202b4becbeea8ab9af5a9887ad7cd2abed4ea,COMPLETE,TRIAL_0037_TIT_INC,37,b2effe24f47ab2b0a8e7bbb6cb4aeac6a601b1caffd75283004c2363db1f19c3,FO_ONLY,4,84,27061,2784,2cf8e61e68345fca034455d14ca0a91ba8af3af3a30bcfad11a389cf00a64d26,e85c7d3201b31d98e24a7a8ea73439fb69c13286f849eaf6812d38684b5bedb5,16280,422.8130488000024,0.1305484771728515,0.146484375,513542e17ddbca8b50109dcb24ce4faf75c9dfec77ac6fad24bc5d7e0de097a3,True,True,True,1,0.7126408824375272,5.612601839367714,3.575644149177376,0.0749446067461514,0.5359625915011567,-0.7364263685270288,5.565078609374265,0.8476960188891997,0.7454018357675738,16.05920355207834,0.0,0.216411605477333,0.0,-7.208089351654053,100.0,0.0,0.0,1.2307240962982178,0.8577108383178711,0.3110900521278381,3.34161376953125,1.8006162643432615,1.254877686500549,0.4551416933536529,4.888962745666504,89.84375,10.15625,0.0,-5.095493793487549,TIT_INC,60,69187,422.81258309999976,64,64,800,80,80,120,EARLY_STOPPING,False,0,2048,deterministic_evenly_spaced_full_fold,53.699951171875,36.70400238037109,768,758,98.69791666666669,TIT,1.460840509680585,20,0.99,1.460840509680585
