epoch,loss_data,loss_physics,loss_total,physics_warmup,learning_rate
46,0.09426925579706828,4.37505978171752e-06,0.09430855909983317,1.0,0.0007722304623405512
47,0.09503590042392412,1.8475697541949407e-06,0.09505249833067259,1.0,0.0007722304623405512
48,0.09529784421126047,2.6558834660702265e-06,0.09532170295715332,1.0,0.0007722304623405512
49,0.09393090630571048,3.689497865455582e-06,0.09396405170361201,1.0,0.0007722304623405512
50,0.09225281303127607,1.7065347481803883e-06,0.0922681433459123,1.0,0.0007722304623405512
51,0.0930996778110663,7.910148253742478e-07,0.09310678442319234,1.0,0.0007722304623405512
52,0.09362301329771677,2.452491112433138e-06,0.09364504565795263,1.0,0.0007722304623405512
53,0.09315710216760635,1.223294322731198e-06,0.09316809152563413,1.0,0.0007722304623405512
54,0.09040815904736518,2.3807294307657637e-06,0.09042954569061597,1.0,0.0007722304623405512
55,0.09149198482433955,1.5466096114691296e-06,0.09150587916374206,1.0,0.0007722304623405512
56,0.09143890167276064,1.103005658872891e-06,0.09144881044824918,1.0,0.0007722304623405512
57,0.09178680082162222,2.4915174503240915e-06,0.09180918335914612,1.0,0.0007722304623405512
58,0.09158454090356827,1.1473494327488936e-06,0.09159484803676606,1.0,0.0007722304623405512
59,0.08966987853248914,9.934850717272884e-07,0.0896788033346335,1.0,0.0007722304623405512
60,0.09165697395801545,2.1998949822465972e-06,0.09167673687140147,1.0,0.0007722304623405512
61,0.09000094259778658,1.3047220404516224e-06,0.09001266360282897,1.0,0.0007722304623405512
62,0.08989034406840801,2.6491879809409367e-06,0.08991414308547974,1.0,0.0007722304623405512
63,0.0887418614079555,1.5512353753447765e-06,0.08875579722225665,1.0,0.0007722304623405512
64,0.08973623166481653,1.2419927827004666e-06,0.08974738890926043,1.0,0.0007722304623405512
65,0.08917021378874779,1.2314043261814808e-06,0.08918127591411272,1.0,0.0007722304623405512
66,0.08827454820275307,3.0165589201658348e-06,0.08830164720614751,1.0,0.0007722304623405512
67,0.08739408031105995,3.1889177876702016e-06,0.08742272729674976,1.0,0.0007722304623405512
68,0.088665555169185,1.2776163717050557e-06,0.08867703278859457,1.0,0.0007722304623405512
69,0.08787988175948461,1.7120067672256785e-06,0.08789526174465816,1.0,0.0007722304623405512
70,0.08927290687958399,3.24110030855973e-06,0.08930202250679334,1.0,0.0007722304623405512
71,0.08766917685667673,1.68860847208722e-06,0.08768434599041938,1.0,0.0007722304623405512
72,0.09059246083100637,1.578603438086764e-06,0.0906066412727038,1.0,0.0007722304623405512
73,0.08737838591138522,3.117276158241348e-06,0.0874063899119695,1.0,0.0007722304623405512
74,0.08816093827287357,2.0507219941438373e-06,0.0881793608268102,1.0,0.0007722304623405512
75,0.08766793857018153,2.989303578715408e-06,0.0876947931945324,1.0,0.0007722304623405512
76,0.0880591760079066,1.7155401834519542e-06,0.08807458703716596,1.0,0.0007722304623405512
77,0.08800479273001353,2.734358901523848e-06,0.08802935630083084,1.0,0.0007722304623405512
78,0.08567058593034745,1.3893128428144052e-06,0.08568306664625804,1.0,0.0007722304623405512
79,0.08641340956091881,2.2899970388401412e-06,0.08643398160735766,1.0,0.0007722304623405512
80,0.08605125745137533,2.321726149171847e-06,0.0860721136132876,1.0,0.0007722304623405512
81,0.08597804009914398,2.073330314530016e-06,0.0859966663022836,1.0,0.0007722304623405512
82,0.0862967645128568,2.703216055444102e-06,0.08632104819019636,1.0,0.0007722304623405512
83,0.08598969827095668,3.2219698600233215e-06,0.08601864303151767,1.0,0.0007722304623405512
84,0.08478092402219772,4.156103130033747e-06,0.08481825987497965,1.0,0.0007722304623405512
85,0.08421974455316862,2.061594734451925e-06,0.0842382642130057,1.0,0.0007722304623405512
