trial_number,state,objective,failure_reason,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_min,R2_std,RMSE_mean,active_cdp_pcd_min,active_cdp_violation_max,anchor_config_hash,bias_abs_mean,config_hash,config_source,decision,is_anchor,objective_definition,parameter_count,physics_level,promotion_status,training_time_s,config_json
0,COMPLETE,0.6031390338594382,,0.7087055334041207,0.5755814959378824,0.6640767212122299,0.7173576203344496,0.549399567202552,0.08115664683650844,1.3229400681444714,100.0,0.0,7c312d9397f8c3d4121c9eb1373ea2bb2d73e03031536404a51a5d264a7c439c,0.3552106870908254,7c312d9397f8c3d4121c9eb1373ea2bb2d73e03031536404a51a5d264a7c439c,HISTORICAL_ANCHOR_R9_ADAPTED,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,67841,A,NOT_APPLICABLE_FULL_EVAL,341.955163799983,"{""activation"":""gelu"",""batch_size"":64,""config_source"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[192,256,64],""huber_delta"":0.5647676725,""lambda_phys"":2.5735230448,""learning_rate"":0.003711118,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_R9_CDP_NEG_ADAPTED"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""batch_size"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""dropout"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""huber_delta"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""lambda_phys"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""learning_rate"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""loss_data"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""optimizer"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""target_transform"":""HISTORICAL_ANCHOR_R9_ADAPTED"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""HISTORICAL_ANCHOR_R9_ADAPTED""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":9.832376e-05}"
1,COMPLETE,0.5673646251156652,,0.708486979004784,0.6043533756064507,0.630400727050946,0.6793838697126668,0.5145555607040956,0.08223944925686767,1.3868596904984365,99.609375,0.390625,5ff1525f5d8b263015755258e55e29da1520941bd64347304f6a8d20b850d22f,0.29836626640121505,5ff1525f5d8b263015755258e55e29da1520941bd64347304f6a8d20b850d22f,EXECUTED_INTERP_R4_CHAMPION_ADAPTED,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,38593,A,NOT_APPLICABLE_FULL_EVAL,110.73735349992057,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[128,128,160],""huber_delta"":1.238997,""lambda_phys"":0.413369,""learning_rate"":0.000964869,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_CO_INTERP_R4_TRANSFER"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""batch_size"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""dropout"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""huber_delta"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""lambda_phys"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""learning_rate"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""loss_data"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""optimizer"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""target_transform"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""EXECUTED_INTERP_R4_CHAMPION_ADAPTED""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":6.146e-07}"
2,COMPLETE,0.5109579744816338,,0.7749458483617047,0.6406865180329515,0.5847283097326404,0.6081025865356875,0.4650432089645249,0.08971557831051385,1.4669078554346058,99.951171875,0.048828125,9522318636f11548cbd8539c794d52689aea520b60e10a1ea73cf8de31b611d0,0.4419231381115119,9522318636f11548cbd8539c794d52689aea520b60e10a1ea73cf8de31b611d0,MANUAL_COMPACT_ANCHOR,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,4865,A,NOT_APPLICABLE_FULL_EVAL,57.008302300062496,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""MANUAL_COMPACT_ANCHOR"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64],""huber_delta"":1.0,""lambda_phys"":0.5,""learning_rate"":0.001,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_CDP_TANH_COMPACT"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""MANUAL_COMPACT_ANCHOR"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""MANUAL_COMPACT_ANCHOR"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":0.0}"
3,COMPLETE,0.5178210793598126,,0.7887798986590004,0.632247387579648,0.5946829303248026,0.641979437280642,0.45914590686831247,0.09728588977847802,1.450398297236279,100.0,0.0,80644fcfadfff762bc7f4f37bb7e15b4a6bca2fa4db38502e1e7cae25113a95b,0.42814048230272234,80644fcfadfff762bc7f4f37bb7e15b4a6bca2fa4db38502e1e7cae25113a95b,MANUAL_COMPACT_ANCHOR,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,10369,A,NOT_APPLICABLE_FULL_EVAL,39.67334239993943,"{""activation"":""silu"",""batch_size"":512,""config_source"":""MANUAL_COMPACT_ANCHOR"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[96,96],""huber_delta"":1.0,""lambda_phys"":0.5,""learning_rate"":0.001,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_CDP_SILU_COMPACT"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""MANUAL_COMPACT_ANCHOR"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""MANUAL_COMPACT_ANCHOR"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":0.0}"
4,COMPLETE,0.6186256012953676,,0.7152431595978416,0.5712589639622291,0.6703688899134561,0.7098730890982372,0.5755981854021412,0.06732125666733994,1.3102476489166595,95.3125,4.6875,,0.26061243867359407,265f77544947b65a6bb7269cc3555925a1e7017ebf3e83cf7f8818eb547ac4b1,OPTUNA_FOCUSED_R3,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,13249,B,NOT_APPLICABLE_FULL_EVAL,185.64883190003457,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_FOCUSED_R3"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,128],""huber_delta"":1.0,""lambda_phys"":0.39091028599539407,""learning_rate"":0.003802441747149292,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0004_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.05,""weight_decay"":0.0}"
5,COMPLETE,0.5373336220774007,,0.745302668469908,0.6203131978515447,0.6102313276625394,0.6336049098903596,0.49182939491405775,0.0886862060439584,1.4205301424828745,100.0,0.0,,0.3971052116366965,d392bc777a22acb5aac213c399c8239d03c84242e26ff8671a9c91fbb5ec4936,OPTUNA_FOCUSED_R3,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,9089,A,NOT_APPLICABLE_FULL_EVAL,87.87929669994628,"{""activation"":""silu"",""batch_size"":256,""config_source"":""OPTUNA_FOCUSED_R3"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,128],""huber_delta"":0.3458550494949655,""lambda_phys"":3.90719596200911,""learning_rate"":0.0025623202736705024,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0005_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.05,""weight_decay"":1.9058162108187204e-06}"
6,COMPLETE,0.5654858987504973,,0.7476435674949916,0.6071369186365518,0.6273642747770739,0.6684996655586644,0.5168333087380015,0.0790041363761029,1.3922456148002682,84.912109375,15.087890625,,0.3794694810822789,265f51a8d41275670e2aa170d485a33bbaa8281016a03f40df502c269f336b84,OPTUNA_FOCUSED_R3,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,23329,C,NOT_APPLICABLE_FULL_EVAL,146.28448890004074,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_FOCUSED_R3"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[160,96,64],""huber_delta"":0.5664050090101975,""lambda_phys"":0.007863285750819436,""learning_rate"":0.0006149834406355662,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0006_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":0.0}"
7,COMPLETE,0.5802298143409164,,0.7347559720816097,0.5984100586370252,0.638477357672684,0.6521191598622342,0.546303078077546,0.07035516231549896,1.3691530340091271,98.828125,1.171875,,0.3761523898223455,c62af9e012df44b9dc367e89dbc0a49255b1ed43067b0984126fd9e313e0a3d8,OPTUNA_FOCUSED_R3,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,22465,B,NOT_APPLICABLE_FULL_EVAL,61.71004790003644,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_FOCUSED_R3"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[160,64,160],""huber_delta"":0.3618330368745162,""lambda_phys"":0.011614756024017646,""learning_rate"":0.0027944691381335167,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0007_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.05,""weight_decay"":0.0}"
8,COMPLETE,0.5129873773034215,,0.7509581400673384,0.6570629873293014,0.5658891443503365,0.5772707371899567,0.48266465461937935,0.06381551060226759,1.5022996766955339,97.55859375,2.44140625,,0.39533650093987677,c1e26e9e06253df219526010ae42815dbeea973e4252358063c579cfec341603,OPTUNA_FOCUSED_R3,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,9601,B,NOT_APPLICABLE_FULL_EVAL,40.770082199946046,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""OPTUNA_FOCUSED_R3"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[128,64],""huber_delta"":0.35357490247914436,""lambda_phys"":0.018637009735775135,""learning_rate"":0.005450144741754006,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0008_CDP_NEG"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R3_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""CDP_NEG"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":2.1122072677893967e-06}"
