candidate,trial_number,config_hash,paired_epoch,pinn_source_config_hash,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,effective_batch_size,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,15,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,0,21,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,36968,2.7965508000343107,0.028061866760253906,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.510776709023039,1.7303949010350006,0.9146489123432269,0.03924198777879858,0.6993991391036152,-0.542221914060469,1.643355089226627,0.752928877588598,0.49918538295842524,0.6402679814969717,0.0,60.25390625,39.74609375,0.0,0.04741423577070236,-0.009655088186264038,-0.09173718839883804,0.41965600848197937,0.046084098517894745,-0.00938422977924347,-0.089163638651371,0.4078831970691681,93.017578125,6.982421875,0.0,-0.022860772907733917,NONE,15,50273,2.796245000034105,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,45,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,1,21,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,13.358670099987648,0.028384685516357422,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6824076269571024,1.3320980624990202,0.7911581662144945,0.03801653544115947,0.5635139456574876,-0.5006595156535765,1.2345194976650782,0.8542946640211858,0.6866852420557268,0.35250620212257233,0.0,46.77734375,53.22265625,0.0,0.08530265837907791,0.017954684793949127,-1.0575509071350098,1.20414137840271,0.06039699167013168,0.012712488882243633,-0.7487797141075134,0.8525705337524414,95.947265625,4.052734375,0.0,-0.025780241936445236,NONE,45,50273,13.358360000012908,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,25,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,2,21,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,47312,11.692832600034308,0.02870464324951172,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5377679176467469,1.3643751462145182,0.7990505226823391,0.03918550874702464,0.6798290275958928,0.5174715114050047,1.2625234483240486,0.8279467124072077,0.9214772117287174,0.6808854925878919,0.0,52.44140625,47.55859375,0.0,0.0954500287771225,-0.006395988166332245,-0.4800667464733124,0.679286539554596,0.05981801822781563,-0.004008331336081028,-0.30085524916648865,0.4257051944732666,96.728515625,3.271484375,0.0,-0.04258227348327637,NONE,25,50273,11.692561500007287,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,80,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,36968,12.644926300039515,0.028061866760253906,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.45197867055153695,1.8314303008113206,0.9521348865076535,0.04153327395912476,0.7402361015682419,-0.19063341959815971,1.8216011782848474,0.6965474905985021,0.6001869910284706,0.7533782508559457,0.013109596224436287,66.162109375,33.837890625,0.0,0.03183282911777496,-0.053092487156391144,-0.35569748282432556,0.27841782569885254,0.030939800664782524,-0.051603056490421295,-0.3457189202308655,0.27060720324516296,89.55078125,10.44921875,0.0,-0.018464311957359314,NONE,80,50273,12.64465219998965,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,90,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,47312,28.398295200022403,0.028384685516357422,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6992721291919244,1.2962477160558874,0.7831939233147166,0.0369934080870243,0.548348267734754,-0.45723439006486977,1.2130130199904419,0.8584362354198692,0.724091209970644,0.29407372714808433,0.0,49.0234375,50.9765625,0.0,0.12384438514709473,0.006335285492241383,-0.8625737428665161,1.38126540184021,0.08768577873706818,0.004485584329813719,-0.6107297539710999,0.9779799580574036,88.525390625,11.474609375,0.0,-0.019209187477827072,NONE,90,50273,28.39802049996797,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,5,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,15000,2.6591462999931537,0.02870464324951172,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6251744047446547,1.228622251525498,0.6937417687524922,0.03528662048522239,0.6121872513250329,0.4212185964757413,1.154241592846115,0.8342347286757696,0.8323058571624772,0.7702073181632189,0.0,78.3203125,21.6796875,0.0,-0.07234308123588562,-0.08400759845972061,-0.38593071699142456,0.31211790442466736,-0.045337021350860596,-0.05264711007475853,-0.24186070263385773,0.19560261070728302,87.451171875,12.548828125,0.0,-0.04187628626823425,NONE,5,50273,2.658877100038808,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,30,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,0,84,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,15000,5.367545799992513,0.028061866760253906,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.491845634956949,1.7635569735390404,0.9406815898675215,0.03999403902625937,0.7128027413370385,-0.5752993389120153,1.667191726975841,0.7502415255902372,0.46521349392153993,0.6874027033204118,0.18353434714210803,52.44140625,47.55859375,0.0,0.046201709657907486,-0.006554950028657913,-0.07855960726737976,0.33052894473075867,0.04490559175610542,-0.006371060386300087,-0.07635573297739029,0.3212564289569855,94.82421875,5.17578125,0.0,-0.01702733151614666,NONE,30,50273,5.367275199969299,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,50,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,1,84,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,36968,16.138077899988275,0.028384685516357422,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6956110656583502,1.304114112182963,0.7899360242857071,0.037217905919111935,0.5516759686334078,-0.48166099986763594,1.2119907940833947,0.8591489312789141,0.7109194383811558,0.3055142563089035,0.0,53.02734375,46.97265625,0.0,0.014555513858795166,-0.012834751978516579,-0.8984749913215637,0.7095043659210205,0.010305773466825485,-0.009087413549423218,-0.6361489295959473,0.5023517608642578,81.787109375,18.212890625,0.0,-0.017585020512342453,NONE,50,50273,16.137820300005842,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,0,0,0.0
MLP_CO_WF_R3_MATCHED_ABLATION,44,e31010b52355c5d331bc862af1753d89b2acde8e9ce6022a72e697a804e3621f,25,86099ae05465b07beefabadc7e892784ccbf81e64d712987c9548ac95ad20bde,COMPLETE,2,84,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,47312,12.357857899973169,0.02870464324951172,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5546329194950663,1.3392535716818026,0.7697521137412343,0.038464005074576486,0.6673116670784148,0.3708155685985172,1.2869838144346877,0.8191818274676423,0.9060404533808055,0.5663550281772463,0.0,46.923828125,53.076171875,0.0,0.05311856418848038,0.028125818818807602,-0.6707773208618164,0.7140009999275208,0.0332891084253788,0.01762629859149456,-0.42037251591682434,0.4474605917930603,85.7421875,14.2578125,0.0,-0.02611391991376877,NONE,25,50273,12.35759509995114,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,0,0,0.0
