trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,active_cdp_pcd_pct,active_cdp_violation_pct,active_cdp_near_zero_pct,dCO_dCDP_phys_mean,dCO_dCDP_phys_median,dCO_dCDP_phys_q05,dCO_dCDP_phys_q95,g_star_cdp_mean,g_star_cdp_median,g_star_cdp_q05,g_star_cdp_q95,diagnostic_only_tit_negative_gradient_pct,diagnostic_only_tit_positive_gradient_pct,diagnostic_only_tit_near_zero_pct,diagnostic_only_dCO_dTIT_median,physics_mode,best_epoch,parameter_count,training_time_s,effective_batch_size,physics_evaluation_rows,physics_evaluation_sampling,physical_scale_cdp_delta_x,physical_scale_co_delta_y,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,synthetic_feature,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
8,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,36968,20.342484099965077,0.025146007537841797,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6377320412416736,1.4227091560176695,0.82289076075885,0.04060247107539622,0.6018449186289847,-0.596087755770287,1.29190328326285,0.8422513117374627,0.6337676051605087,0.40117431406073917,0.0,100.0,0.0,0.0,-0.2622007727622986,-0.23602379858493805,-0.5397868156433105,-0.08435036242008209,-0.18564651906490326,-0.16711238026618958,-0.38218629360198975,-0.059722743928432465,99.8046875,0.1953125,0.0,-0.037284933030605316,CDP_NEG,95,9601,20.342221599945333,512,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
8,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,15000,14.60146590002114,0.025468826293945312,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5772707371899567,1.3047728552984978,0.5961560240026219,0.03747370235820816,0.6501309144425219,0.008696466621775107,1.304835021890471,0.7635772017792939,0.5250955557933614,0.9970213544382637,0.0,97.55859375,2.44140625,0.0,-0.1108560562133789,-0.11310255527496338,-0.20470929145812988,-0.019136587157845497,-0.06947289407253265,-0.07088076323270798,-0.12829022109508514,-0.011992796324193478,100.0,0.0,0.0,-0.03076234459877014,CDP_NEG,5,9601,14.60116720001679,512,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
9,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,11.381333799974527,0.028743743896484375,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4954316979912369,1.7573232146428752,0.8759991493005639,0.03985266950981375,0.7102831513852017,-0.6315954879401096,1.640007505855995,0.7532277628619486,0.505498746279345,0.5359877174370995,0.0,100.0,0.0,0.0,-0.4269237518310547,-0.3771952986717224,-0.7085708379745483,-0.2845652401447296,-0.4149470031261444,-0.36661362648010254,-0.6886929273605347,-0.27658218145370483,100.0,0.0,0.0,-0.019976411014795303,CDP_NEG,20,14337,11.380835699965246,256,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,320,315,98.4375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
9,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,22.08660989999771,0.028384685516357422,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6915229929387273,1.3128423073975908,0.798884644009922,0.03746699849874663,0.5553682341372227,-0.5078812762098731,1.2107090836934726,0.8616421863074095,0.6831159588836997,0.3550037093702853,0.16778523489932887,100.0,0.0,0.0,-0.5750493407249451,-0.5670627355575562,-0.7707768082618713,-0.3836829364299774,-0.40715327858924866,-0.4014984965324402,-0.5457345843315125,-0.2716597616672516,100.0,0.0,0.0,-0.05298200994729996,CDP_NEG,30,14337,22.08564830000978,256,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,320,315,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
9,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,27.792877300002147,0.028713226318359375,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.591885949930014,1.2820192020040067,0.663908359068107,0.03682020651971254,0.6387934212051481,0.23814401604051003,1.2597945798483254,0.7824538741620944,0.6741709723884015,0.9162276623191922,0.0,100.0,0.0,0.0,-0.45754367113113403,-0.4489208459854126,-0.547713577747345,-0.39555758237838745,-0.28674012422561646,-0.28133624792099,-0.3432491421699524,-0.2478937953710556,100.0,0.0,0.0,-0.04260538890957832,CDP_NEG,5,14337,27.792235200002324,256,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,320,319,99.6875,CDP,1.425508144193831,20,0.99,1.425508144193831
10,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,46.75243990001036,0.027482986450195312,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.526210791830712,1.7028807906059724,0.8756700782508843,0.03861802131625605,0.6882783567112526,-0.447753031509484,1.643068509273489,0.7484077288796144,0.5854620663154414,0.5310261439125445,1.140534871525957,98.73046875,1.26953125,0.0,-0.5060940980911255,-0.434467077255249,-1.0554500818252563,-0.23576757311820984,-0.4918963611125946,-0.4222787618637085,-1.0258409976959229,-0.22915346920490265,93.505859375,6.494140625,0.0,-0.020637180656194687,CDP_NEG,70,44129,46.75214350002352,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
10,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,61.53314539999701,0.02723836898803711,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7061253498657694,1.2813926453990814,0.7957882641046881,0.036569461580379034,0.5420641662001165,-0.4733418506196173,1.1908454501478971,0.8696319998579375,0.6691481287809915,0.4275779657279838,0.0,99.951171875,0.048828125,0.0,-0.5394240021705627,-0.4808417558670044,-1.167926549911499,-0.2464941293001175,-0.3819293975830078,-0.34045130014419556,-0.8269292712211609,-0.17452570796012878,99.8046875,0.1953125,0.0,-0.043025098741054535,CDP_NEG,30,44129,61.5325795999961,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
10,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,106.5146218999871,0.02756500244140625,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6328514434917996,1.2159750652386556,0.7048141286923518,0.03492338722768077,0.6058855209108844,0.31517034342678574,1.1745023325443653,0.8303153654943689,0.8377390492156469,0.6528520348433522,0.041911148365465216,99.267578125,0.732421875,0.0,-0.6637934446334839,-0.5811883211135864,-1.2558834552764893,-0.28825217485427856,-0.4159957766532898,-0.3642275929450989,-0.7870553731918335,-0.18064607679843903,95.01953125,4.98046875,0.0,-0.035441428422927856,CDP_NEG,50,44129,106.51429500000086,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
11,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,41.592258699995,0.029036998748779297,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5033149885519264,1.7435411087423638,0.8979020818413417,0.03954011817775048,0.704712635085086,-0.6299373272415831,1.625872414643899,0.7543923332671253,0.5457639047543021,0.4425744856093505,0.0,91.89453125,8.10546875,0.0,-0.10082164406776428,-0.09169159829616547,-0.23231351375579834,0.03359607234597206,-0.09799323976039886,-0.0891193300485611,-0.22579629719257355,0.03265358507633209,94.384765625,5.615234375,0.0,-0.021653564646840096,CDP_NEG,30,29857,41.591955800016876,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
11,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,76.5687070999993,0.02867889404296875,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7074341705166147,1.2785360113677664,0.776576658630102,0.036487936554593633,0.5408557318065812,-0.4606406428852229,1.1927545635016155,0.8641210122788772,0.7777873067989818,0.14445135194362504,0.0,83.69140625,16.30859375,0.0,-0.11604130268096924,-0.06533461809158325,-0.5270073413848877,0.06356090307235718,-0.08216094970703125,-0.046258989721536636,-0.3731379806995392,0.045003145933151245,99.365234375,0.634765625,0.0,-0.04424875229597092,CDP_NEG,35,29857,76.56837729999097,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
11,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,91.0489549000049,0.029006481170654297,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6477123946436367,1.191111557369625,0.5793207539554008,0.03420929535361901,0.5934967476148277,0.08053393453789551,1.1884689113838978,0.8059378908233092,0.6612989281845889,0.7854056258620491,0.0,100.0,0.0,0.0,-0.233393132686615,-0.1937549114227295,-0.5077157616615295,-0.10602771490812302,-0.14626622200012207,-0.12142515927553177,-0.31818273663520813,-0.06644699722528458,100.0,0.0,0.0,-0.03201323747634888,CDP_NEG,1,29857,91.04860879998887,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
12,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,24.82087880000472,0.021319866180419922,0.025390625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5371817410423894,1.6830495669759382,0.8300819346332907,0.038168287769963845,0.6802628795933292,-0.4352894982203522,1.6258922021923734,0.7670887818134211,0.4791710538764952,0.7944568892612839,0.3801782905086523,100.0,0.0,0.0,-0.35738468170166016,-0.33693423867225647,-0.5653994083404541,-0.24332773685455322,-0.347358763217926,-0.32748204469680786,-0.5495380163192749,-0.2365015298128128,79.98046875,19.970703125,0.048828125,-0.010320931673049927,CDP_NEG,20,4865,24.820238499960396,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
12,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,40.78030599997146,0.021642684936523438,0.025390625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7351331686738958,1.2165079528756493,0.7356123973946906,0.03471772762598961,0.514616165091205,-0.27973498457052626,1.1839915303587778,0.875346191006905,0.880672294998145,0.045198024511017294,0.6711409395973155,100.0,0.0,0.0,-0.49959737062454224,-0.48759782314300537,-0.7388618588447571,-0.3045782446861267,-0.35373085737228394,-0.34523481130599976,-0.5231378078460693,-0.21565110981464386,100.0,0.0,0.0,-0.06255804002285004,CDP_NEG,1,4865,40.78003379999427,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
12,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,89.92975690000458,0.021961688995361328,0.025390625,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6689026942346101,1.1547330079267435,0.6700582498817139,0.03316448596130986,0.5753703591638798,0.3189484095873724,1.1098884295741513,0.8420247718519365,0.8115912254782743,0.7110464057514252,0.0,99.951171875,0.048828125,0.0,-0.7075059413909912,-0.68131422996521,-0.9775682091712952,-0.4486117660999298,-0.4433901607990265,-0.42697593569755554,-0.6126367449760437,-0.28114259243011475,75.1953125,24.8046875,0.0,-0.009846314787864685,CDP_NEG,55,4865,89.92948999995133,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
13,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,39.87761849997332,0.02409076690673828,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5059552984085203,1.7389007201022055,0.8631750460760863,0.03943488319688163,0.7028370610076938,-0.359807842370383,1.7013798851439095,0.7506568239732543,0.4203126546302727,1.0089110511225265,0.0,82.12890625,17.87109375,0.0,-0.12506483495235443,-0.13100269436836243,-0.43366649746894836,0.27708330750465393,-0.12155632674694061,-0.12732762098312378,-0.42150065302848816,0.2693101465702057,94.62890625,5.37109375,0.0,-0.03373449668288231,CDP_NEG,75,7233,39.87733540002955,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
13,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,58.591400300036184,0.023138999938964844,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7037541797727476,1.2865518103299591,0.7411252563794287,0.03671669817050931,0.5442466341942841,-0.3995787637856199,1.2230132914684928,0.8576566182284742,0.7844283925398133,0.18742935041128797,0.0,74.853515625,25.146484375,0.0,-0.12650556862354279,-0.09455252438783646,-0.6502439975738525,0.2543051242828369,-0.08956997096538544,-0.06694620847702026,-0.460393488407135,0.1800561249256134,99.365234375,0.634765625,0.0,-0.051245637238025665,CDP_NEG,50,7233,58.5910889999941,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
13,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,60.68067879998125,0.023462772369384766,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6604681136891387,1.1693487075729054,0.6035445196920876,0.033584255866909205,0.5826529433605006,0.1525931111149357,1.1594306979464712,0.8183687897630072,0.7179874544732583,0.7394901612913777,0.0,96.97265625,3.02734375,0.0,-0.09292073547840118,-0.09900528192520142,-0.14609667658805847,-0.031780779361724854,-0.058232925832271576,-0.062046077102422714,-0.09155800193548203,-0.019916843622922897,100.0,0.0,0.0,-0.04216773435473442,CDP_NEG,1,7233,60.680414900009055,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
14,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,29.992248099995777,0.029206275939941406,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5681853691573643,1.6256997571707497,0.7883046652221765,0.03686770572701774,0.6570829640829947,-0.42805701773925026,1.568435330099623,0.8002771863296043,0.4758111644390441,0.8096225154110283,0.23597273203985317,98.046875,1.953125,0.0,-0.21997012197971344,-0.21771875023841858,-0.40494194626808167,-0.0460086353123188,-0.21379917860031128,-0.21161097288131714,-0.39358189702033997,-0.044717930257320404,83.10546875,16.89453125,0.0,-0.019375968724489212,CDP_NEG,35,37953,29.99195910000708,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,1280,1275,99.609375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
14,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,57.44360080000479,0.02884817123413086,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7041808937578098,1.2856248985444516,0.7957550289462372,0.03669024518199698,0.5438545251354752,-0.3926855918075092,1.2242707931467305,0.8554429293339998,0.7332830455999785,0.33359287441218977,0.37751677852348997,81.298828125,18.701171875,0.0,-0.36149847507476807,-0.2637258768081665,-1.3374172449111938,0.2171511948108673,-0.2559524476528168,-0.18672631680965424,-0.9469341039657593,0.1537499725818634,61.62109375,38.37890625,0.0,-0.005582456476986408,CDP_NEG,45,37953,57.44331100001,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,1280,1269,99.140625,CDP,1.598838673557433,20,0.99,1.598838673557433
14,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,103.33401839999715,0.029175281524658203,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6644403155567564,1.1624884470746357,0.6902713699681006,0.033387225894245406,0.5792346721932684,0.2100929264743101,1.1434259940309899,0.8362747231747755,0.8287889561623952,0.5664006800823551,0.4191114836546521,84.619140625,15.380859375,0.0,-0.4544031620025635,-0.32962268590927124,-1.7049928903579712,0.2643507421016693,-0.28477203845977783,-0.2065727710723877,-1.0685099363327026,0.16566717624664307,60.693359375,39.306640625,0.0,-0.018034812062978745,CDP_NEG,80,37953,103.33374999999069,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,1280,1259,98.359375,CDP,1.425508144193831,20,0.99,1.425508144193831
15,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,10.110240000009071,0.028900146484375,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4841639713448068,1.7768366368865798,0.8353485197190115,0.04029519593933106,0.718170178046023,-0.5603228233123783,1.6862857252057475,0.7651287364256818,0.41440098237249584,0.8223543143547184,0.0,100.0,0.0,0.0,-0.2875562906265259,-0.28247418999671936,-0.48028504848480225,-0.14821253716945648,-0.27948933839797974,-0.27454978227615356,-0.4668113589286804,-0.14405465126037598,97.75390625,2.24609375,0.0,-0.02846098691225052,CDP_NEG,55,22209,10.109951799968258,512,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
15,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,14.204485800000839,0.028541088104248047,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7151997466887268,1.2614538020953319,0.7434615760117611,0.036000430092043484,0.5336294896712251,-0.43906053962129726,1.1826610263462491,0.8658658695631998,0.7456826508430844,0.2534534203338835,0.0,100.0,0.0,0.0,-0.4101628065109253,-0.39182278513908386,-0.6911436915397644,-0.2184838205575943,-0.2904083728790283,-0.27742302417755127,-0.489351749420166,-0.15469351410865784,100.0,0.0,0.0,-0.04397779703140259,CDP_NEG,30,22209,14.204177800042089,512,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,640,630,98.4375,CDP,1.598838673557433,20,0.99,1.598838673557433
15,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,38.601575699984096,0.02886962890625,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6322322691112712,1.2169999684163808,0.6647062887855195,0.0349528229386339,0.6063962007870358,0.09480655887789026,1.213386305489235,0.7966949475971834,0.6475369681257328,0.8283183014738864,0.0,99.90234375,0.09765625,0.0,-0.5450757145881653,-0.5305330753326416,-0.9250246286392212,-0.19906383752822876,-0.3415960371494293,-0.3324822187423706,-0.5797079205513,-0.1247522309422493,77.880859375,22.119140625,0.0,-0.026277493685483932,CDP_NEG,140,22209,38.601280500006396,512,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,640,635,99.21875,CDP,1.425508144193831,20,0.99,1.425508144193831
16,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,35.24692070001038,0.025248050689697266,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5303014676070459,1.6955135540436346,0.9472042490840158,0.03845094673289369,0.6853006324321358,-0.6045301318706214,1.584183870352431,0.7689481015040291,0.5638893743988347,0.42518503731702667,6.056633455689565,99.21875,0.78125,0.0,-0.43832987546920776,-0.4122872054576874,-0.7155153751373291,-0.23793932795524597,-0.4260331988334656,-0.40072110295295715,-0.6954426765441895,-0.23126429319381714,88.76953125,11.23046875,0.0,-0.02093275636434555,CDP_NEG,50,19425,35.24624349997612,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,1280,1275,99.609375,CDP,1.4832095268464458,20,0.99,1.4832095268464458
16,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,15000,44.57530339999357,0.025343894958496094,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7084570034359958,1.2762991238507582,0.7800893373938457,0.03642409837633768,0.5399094671537098,-0.33231640443095406,1.23236261284873,0.8539065711448504,0.7030566557126842,0.47626945066878623,0.0,100.0,0.0,0.0,-0.5293782949447632,-0.4839356541633606,-0.9078806638717651,-0.2812412679195404,-0.37481674551963806,-0.3426418900489807,-0.6428084969520569,-0.19912777841091156,97.0703125,2.9296875,0.0,-0.05556570738554001,CDP_NEG,10,19425,44.574981899990235,128,2048,deterministic_evenly_spaced_full_fold,3.628999710083008,5.125474974513044,1280,1269,99.140625,CDP,1.598838673557433,20,0.99,1.598838673557433
16,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,36968,63.37073680001777,0.025665283203125,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6137743898866075,1.2471660807544869,0.7267629734319221,0.03581920815692835,0.621427109898846,0.3174558589121916,1.2061709076650513,0.8032994476893405,0.7100115739236847,0.9209515350765707,0.0,100.0,0.0,0.0,-0.397739052772522,-0.35673850774765015,-0.6188098192214966,-0.26654037833213806,-0.24926091730594635,-0.22356610000133514,-0.38780477643013,-0.1670394390821457,100.0,0.0,0.0,-0.04294130206108093,CDP_NEG,1,19425,63.370365699985996,128,2048,deterministic_evenly_spaced_full_fold,3.630000114440918,5.792295008897781,1280,1259,98.359375,CDP,1.425508144193831,20,0.99,1.425508144193831
17,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,47312,32.10776659997646,0.029273033142089844,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.5278903142040813,1.6998598633166482,0.9111028909018433,0.03854951256620288,0.6870573441295671,-0.5576043977555621,1.6059075250479318,0.7642406557700641,0.5280451946564015,0.5567436453892246,0.026219192448872573,90.52734375,9.47265625,0.0,-0.10668240487575531,-0.11070886254310608,-0.3838018774986267,0.01422673650085926,-0.10368959605693817,-0.10760308802127838,-0.37303486466407776,0.013827626593410969,90.4296875,9.5703125,0.0,-0.014415450394153595,CDP_NEG,35,42753,32.107476800039876,128,2048,deterministic_evenly_spaced_full_fold,3.606499671936035,3.710594952106476,640,634,99.0625,CDP,1.4832095268464458,20,0.99,1.4832095268464458
