candidate_id,source,learning_rate,max_depth,min_child_weight,gamma,subsample,colsample_bytree,reg_alpha,reg_lambda,target_transform,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
ANCHOR_COMPACT_identity,ANCHOR,0.08,4,4.0,0.0,0.85,0.85,0.0,2.0,identity,5,0.6983241348121997,0.790575217992066,0.7828470167272064,0.04773715912623843,4.98112471711372,3.3136015019189746,0.7594471017684059,8.58159417658833,0.0,1119.0,1873111.0,0.8935810813539043
ANCHOR_BALANCED_identity,ANCHOR,0.04,8,8.0,0.05,0.8,0.9,0.0001,10.0,identity,5,0.7094009774067709,0.8011448775993213,0.7880396985274292,0.04476708376086933,4.985619602120827,3.2771770975778973,0.7373831970448397,8.484254171773035,0.0,825.0,6870490.0,0.9074488426185577
ANCHOR_REGULARIZED_identity,ANCHOR,0.02,12,32.0,0.2,0.7,0.75,0.01,50.0,identity,5,0.7020396228830058,0.7930942284569937,0.7826322980917411,0.045627091159350416,4.9942594778021965,3.3156442019447443,0.7287483981450399,8.816343551859502,0.0,1257.0,13069501.0,0.8980318254392867
ANCHOR_LITERATURE_SHAPE_identity,ANCHOR,0.405,32,61.63,0.12,1.0,0.96,0.0,69.05,identity,5,0.6850772735377856,0.7688641860329808,0.7665801184385678,0.04748750231355307,5.105547063737907,3.4356696946810166,0.7326998161337841,8.61890717645745,0.0,36.0,659112.0,0.8749189449303532
