candidate_id,seed,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
OPTUNA_0047,21,5,0.7240903596222446,0.7974849092490783,0.7896750657090884,0.03801255452194791,4.982591675819194,3.226252244464935,0.5729241874850526,8.201823915879737,0.0,1398.0,123672904.0,0.9215609592084167
OPTUNA_0047,42,5,0.7244421061989159,0.7985390474350285,0.7891527962891205,0.037094856078399026,4.974572414432686,3.2176060692015147,0.5915710687183199,8.342055793088345,0.0,1441.0,127568586.0,0.922222125253753
OPTUNA_0047,84,5,0.7238825478331457,0.798939937553662,0.7893398234630464,0.037312171221639635,4.971901113605906,3.214842085119278,0.5860463479199663,8.225092956611908,0.0,1571.0,135862658.0,0.9217519236604792
OPTUNA_0043,21,5,0.7250006369404843,0.79899584759421,0.7906156197735218,0.037758794516086186,4.9541765084133225,3.208029690485152,0.6053304770463178,8.256532693643708,0.0,1778.0,76882431.0,0.9228616591132326
OPTUNA_0043,42,5,0.7222243777012027,0.8001863301097276,0.7904335415264592,0.038812573751000855,4.949160225722306,3.2063905557980616,0.6046450284970861,8.278217507372284,0.0,1673.0,72643161.0,0.9203303315410846
OPTUNA_0043,84,5,0.7195915265642001,0.7993711124547606,0.789259265004136,0.039382155087430405,4.954261034139704,3.2071001696586614,0.5989063468206496,8.307964781894965,0.0,2210.0,92651061.0,0.9174651969235187
OPTUNA_0038,21,5,0.720773138748655,0.8000306699004206,0.7906321667297385,0.03984129909217212,4.944106488066894,3.210826564811525,0.6201539300023293,8.276456769336523,0.0,1940.0,44137435.0,0.9187887412691516
OPTUNA_0038,42,5,0.7211371936018558,0.801370200143636,0.7909696074279114,0.040002300266359474,4.954226668997821,3.21976911340441,0.6495887471802381,8.304906504469274,0.0,1844.0,42162601.0,0.9194796286244469
OPTUNA_0038,84,5,0.7196866435695232,0.800445800428599,0.7902594527618982,0.039601804769414856,4.926234886109046,3.1968702974092396,0.6278382532547931,8.276426601969504,0.0,2089.0,47176968.0,0.9178180034382022
