candidate_id,seed,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
OPTUNA_0047,126,5,0.7191517111337749,0.7967301149086454,0.7874122219837947,0.03868019886377207,4.981888342692803,3.2141593992369515,0.5788963483708913,8.24386096812749,0.0,1766.0,147543966.0,0.9164002299177476
OPTUNA_0047,168,5,0.7243311329956632,0.7983850803809652,0.7894754548693605,0.03724202094617683,4.961903284630175,3.202624732411097,0.5946090319626997,8.300875414069843,0.0,1444.0,127558968.0,0.9220653020435956
OPTUNA_0038,126,5,0.7201460608578097,0.8009379674203907,0.7894858698726075,0.039524593386082135,4.9471193428857285,3.209497445363847,0.6326370077976564,8.338122561949186,0.0,1891.0,42995789.0,0.9184043230436033
OPTUNA_0038,168,5,0.7184021204572697,0.7999749345877819,0.789037205367072,0.04004446191359169,4.942298857340937,3.2007702556186253,0.6151370289471685,8.304873604698836,0.0,1875.0,43083272.0,0.9163936310085357
