rank,candidate_id,source,learning_rate,max_depth,min_child_weight,gamma,subsample,colsample_bytree,reg_alpha,reg_lambda,target_transform,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
14,OPTUNA_0001,OPTUNA,0.019744680432180257,13,1.84565809412724,1.9626853455515822,0.9918968305619796,0.934759816891166,0.15076439526739072,0.7004806522483423,identity,5,0.7088907771073794,0.7903380946473145,0.7783622394064759,0.03970579911315998,5.123250026444901,3.3165142685420927,0.6298690331296093,8.442368292288576,0.0,377.0,29248672.0,0.90449001081355
15,OPTUNA_0002,OPTUNA,0.0285001583577394,16,7.834380338781937,0.0,0.5918011915466642,0.9028649339306913,0.08675147806205649,15.567546971387802,identity,5,0.7080237340621127,0.7956185700703517,0.7856315397692184,0.043895615018026524,5.0144448957700565,3.2900223490321445,0.6565733057657877,8.525540116374597,0.0,446.0,16760462.0,0.9047335958287994
16,OPTUNA_0017,OPTUNA,0.027544168760544583,11,13.26500207647738,0.0,0.5562698818604636,0.8123448637036459,0.0,177.38163999431288,identity,5,0.707169677775608,0.7907690387903387,0.7841523104198627,0.0438935526615594,4.971285100517437,3.2949009979868693,0.6865806400255224,8.663356868286323,0.0,1375.0,17381407.0,0.9026672598401146
17,OPTUNA_0019,OPTUNA,0.015238348090950572,10,7.4876513777812574,2.7517405373635017e-05,0.9216358216485119,0.9793682209931354,0.0,2.9240449041162964,identity,5,0.7070388843551461,0.7991097767781332,0.7854024579905312,0.04427671995899594,5.015069528272885,3.2716266802076306,0.6411283909155397,8.412191253417532,0.0,1028.0,18316378.0,0.9046024925517295
18,OPTUNA_0026,OPTUNA,0.005507376643419341,8,4.293721199822896,4.1511228165981635e-05,0.9973804202332905,0.946773491835671,0.0,2.501469537143889,identity,5,0.7069149584104626,0.8022186626667602,0.7863189193033919,0.04490836630884119,5.011968108440608,3.30488900880965,0.7205051176499346,8.510995588011339,0.0,3342.0,34152721.0,0.9052242057617107
19,OPTUNA_0031,OPTUNA,0.027534250266503746,13,5.539784849618843,0.0,0.6957124212152521,0.9004154239349749,0.0,12.721622349550783,identity,5,0.7066054741423444,0.7986088129813347,0.7863525277569012,0.044383343637488845,5.001014617268079,3.248742490253752,0.6306314923422676,8.374713176424514,0.0,589.0,19773964.0,0.9040385102058036
20,OPTUNA_0032,OPTUNA,0.010354829096127173,8,3.785626222684686,3.0928503542242814e-06,0.9873000035631421,0.9772186477300879,0.0,17.27462310055172,identity,5,0.7059777046719822,0.8022381820305254,0.7875087130455153,0.0461219200021437,4.996359961723967,3.286648086457026,0.7570789639738951,8.592569212961823,0.0,3273.0,31239655.0,0.9042311541795063
21,OPTUNA_0005,OPTUNA,0.012420322490488675,8,106.47892265665337,1.855069838284454e-07,0.7424277732450228,0.7937035249447963,0.022048655491078144,0.002703839381614691,identity,5,0.7042490630933425,0.7805382714524751,0.7793682551689515,0.04296464374916788,4.989725115935912,3.3535235024104044,0.7466896921903237,8.741345113827112,0.0,2194.0,7564819.0,0.8972353987690028
22,OPTUNA_0022,OPTUNA,0.010278618211707537,8,6.116448995333517,0.16695081817572466,0.7699617762961759,0.9966796152173905,0.0,83.42798924757348,identity,5,0.7042423420853223,0.7974723184418165,0.786364985496238,0.04658528919584648,4.997965565277199,3.3020231857678253,0.7196461742116116,8.649310311608232,0.0,3379.0,27636417.0,0.9012811572359841
23,OPTUNA_0025,OPTUNA,0.030614478354884636,15,12.687958731621137,3.111384774276871e-08,0.5572856455885951,0.7768183190477106,4.814659959765593e-08,105.07844690685967,identity,5,0.7038932695029263,0.7938378570927341,0.7830666676806025,0.044734853647373965,4.994103172649879,3.2935311906224207,0.6544275899207455,8.69754489417058,0.0,863.0,18277075.0,0.9001159910937411
24,OPTUNA_0010,OPTUNA,0.0130020218637772,15,1.2120018987274317,0.0,0.6050394997832228,0.9530788646559757,3.099589698584747e-07,309.0754746478555,identity,5,0.7024035818054415,0.7884644127490867,0.7833644891938727,0.04662092756003829,5.0100589701111105,3.313886938738445,0.7272265189159874,8.582822206340277,0.0,2392.0,129398702.0,0.8971886386147112
25,ANCHOR_REGULARIZED_identity,ANCHOR,0.02,12,32.0,0.2,0.7,0.75,0.01,50.0,identity,5,0.7020396228830058,0.7930942284569937,0.7826322980917411,0.045627091159350416,4.9942594778021965,3.3156442019447443,0.7287483981450399,8.816343551859502,0.0,1257.0,13069501.0,0.8980318254392867
26,OPTUNA_0004,OPTUNA,0.005028529217128676,12,84.82744958050394,0.0,0.6692260628823749,0.7825277950783794,0.0053000330200376165,19.929491057865967,identity,5,0.7004932763276048,0.7809510202422234,0.7790010943177057,0.04463803315297219,4.979157103194523,3.3196640429875206,0.7494896238042019,8.828611653082362,0.0,3992.0,22983464.0,0.893499129730512
27,ANCHOR_COMPACT_identity,ANCHOR,0.08,4,4.0,0.0,0.85,0.85,0.0,2.0,identity,5,0.6983241348121997,0.790575217992066,0.7828470167272064,0.04773715912623843,4.98112471711372,3.3136015019189746,0.7594471017684059,8.58159417658833,0.0,1119.0,1873111.0,0.8935810813539043
28,OPTUNA_0029,OPTUNA,0.008783053521680581,7,3.891987327791277,0.0006386596045082731,0.9698119131302776,0.8083388925703168,0.0,0.47110119616835167,identity,5,0.6977441039643465,0.7981685800150395,0.7865945860095535,0.04882441590128454,4.923581750050422,3.2247545818525647,0.791176225143225,8.742936899401291,0.0,3552.0,23999507.0,0.8948450281730421
29,OPTUNA_0030,OPTUNA,0.0055051076522967535,6,0.7839855530517681,0.0,0.8875651760293306,0.95244201813068,0.0,1.7808592030260066,identity,5,0.6974595789585987,0.7975232430574168,0.7836137861399534,0.04750846318885633,4.99054084622397,3.341280648466141,0.8789470811164242,8.599933625587944,0.0,3999.0,18065594.0,0.89446496656351
30,OPTUNA_0037,OPTUNA,0.0052013301781692394,6,1.5709519869308564,0.00148879690199767,0.7616439785338038,0.8521776213363633,0.0,0.00345718276350204,identity,5,0.6966001778806773,0.7994682991378417,0.7843497274899512,0.04804653732604965,4.964251647835342,3.332244448533134,0.8665547109362722,8.582807481518703,0.0,3996.0,17820073.0,0.8940649257988352
31,ANCHOR_LITERATURE_SHAPE_identity,ANCHOR,0.405,32,61.63,0.12,1.0,0.96,0.0,69.05,identity,5,0.6850772735377856,0.7688641860329808,0.7665801184385678,0.04748750231355307,5.105547063737907,3.4356696946810166,0.7326998161337841,8.61890717645745,0.0,36.0,659112.0,0.8749189449303532
32,OPTUNA_0003,OPTUNA,0.2047148031457183,3,108.99441357212469,0.0,0.9399702891310573,0.8384645076582322,0.0,733.674237898967,identity,5,0.67682183628193,0.7755308328671103,0.7677112010291273,0.048960666295963955,5.046934349651892,3.4093099238607625,0.7563469970527735,8.771987709238148,0.0,1216.0,1362846.0,0.8682565111839095
33,OPTUNA_0000,OPTUNA,0.218504539704629,15,1.298166890972207,0.0,0.6145484157041747,0.676885700915847,0.0,0.0018207839875640825,identity,5,0.6735219113723981,0.7516158296118467,0.7441356188812251,0.039676048810309957,5.404005343405887,3.6550433637787694,0.5701570180805249,9.112059721971415,0.0,32.0,5071549.0,0.8594420663348442
