epoch,loss_data,loss_physics,loss_total,physics_warmup,learning_rate
44,0.09334902862707774,4.82683793832465e-07,0.09335336486498515,1.0,0.0007722304623405512
45,0.09274204100171725,9.051332363803807e-07,0.09275017231702805,1.0,0.0007722304623405512
46,0.09262314215302467,8.629675398275083e-07,0.09263089423378308,1.0,0.0007722304623405512
47,0.09373299156626065,4.835632315310553e-07,0.09373733500639597,1.0,0.0007722304623405512
48,0.09282978052894274,7.634088303287712e-07,0.09283663829167683,1.0,0.0007722304623405512
49,0.09145318021376928,5.471409729322178e-07,0.09145809536178907,1.0,0.0007722304623405512
50,0.08982123111685117,7.194213452914784e-07,0.08982769350210826,1.0,0.0007722304623405512
51,0.09072367871801058,7.489349534021509e-07,0.0907304065922896,1.0,0.0007722304623405512
52,0.09227167293429375,3.5699725415422323e-07,0.09227488016088804,1.0,0.0007722304623405512
53,0.09144664779305459,7.366979200192544e-07,0.09145326564709345,1.0,0.0007722304623405512
54,0.08756307226916155,3.455289099928612e-07,0.08756617618103822,1.0,0.0007722304623405512
55,0.08901653190453847,5.481156112374652e-07,0.08902145624160766,1.0,0.0007722304623405512
56,0.0895676796634992,3.8284722865267183e-07,0.08957111909985542,1.0,0.0007722304623405512
57,0.09035726015766461,6.86781751350433e-07,0.09036342948675155,1.0,0.0007722304623405512
58,0.08942046413818995,2.692884121876145e-07,0.08942288309335708,1.0,0.0007722304623405512
59,0.08811606590946515,4.992666471766623e-07,0.08812055140733718,1.0,0.0007722304623405512
60,0.08948046465714772,6.567797105897638e-07,0.08948636502027511,1.0,0.0007722304623405512
61,0.08792037442326546,2.932034347905936e-07,0.08792300845185916,1.0,0.0007722304623405512
62,0.0874703677992026,7.579642803993518e-07,0.08747717663645745,1.0,0.0007722304623405512
63,0.08657030686736107,1.8258405365401131e-07,0.0865719477335612,1.0,0.0007722304623405512
64,0.08618275821208954,4.495340705605126e-07,0.08618679617842039,1.0,0.0007722304623405512
65,0.08730778445800146,5.209275203782448e-07,0.08731246416767438,1.0,0.0007722304623405512
66,0.08541137476762135,2.8009407579965286e-07,0.08541389132539431,1.0,0.0007722304623405512
67,0.08439496308565139,5.065812598070707e-07,0.08439951377610365,1.0,0.0007722304623405512
68,0.08673181409637133,7.749042315300751e-07,0.08673877542217573,1.0,0.0007722304623405512
69,0.08547681843241056,2.703338740195349e-07,0.0854792463282744,1.0,0.0007722304623405512
70,0.08734488189220428,3.652523869431453e-07,0.08734816312789917,1.0,0.0007722304623405512
71,0.08453334718942643,3.7039519226548613e-07,0.08453667412201564,1.0,0.0007722304623405512
72,0.08688127795855204,2.357668813001331e-06,0.08690245772401492,1.0,0.0007722304623405512
73,0.08512195348739623,3.14171889413221e-07,0.08512477551897367,1.0,0.0007722304623405512
74,0.08498075356086095,3.431307031361482e-07,0.08498383611440659,1.0,0.0007722304623405512
75,0.08597339317202568,2.698882240970146e-07,0.08597581783930461,1.0,0.0007722304623405512
76,0.08520660201708476,3.756503280512765e-07,0.08520997713009516,1.0,0.0007722304623405512
77,0.0859175257384777,3.5778566770857295e-07,0.08592073991894722,1.0,0.0007722304623405512
78,0.08307682797312736,7.470919444863e-07,0.08308353945612908,1.0,0.0007722304623405512
79,0.08380121961236,2.338304061044738e-07,0.08380331968267758,1.0,0.0007722304623405512
80,0.0828088474770387,3.9195775343059113e-07,0.08281236862142881,1.0,0.0007722304623405512
81,0.083038712789615,3.530319713928217e-07,0.0830418845017751,1.0,0.0007722304623405512
82,0.08282318984468778,3.396589021366821e-07,0.08282624110579491,1.0,0.0007722304623405512
83,0.08300579364101092,3.463368275160213e-07,0.0830089047551155,1.0,0.0007722304623405512
84,0.08221269125739733,4.6131468274484476e-07,0.08221683576703072,1.0,0.0007722304623405512
85,0.0816145899395148,3.849744472539385e-07,0.08161804800232252,1.0,0.0007722304623405512
