candidate_id,source,learning_rate,max_depth,min_child_weight,gamma,subsample,colsample_bytree,reg_alpha,reg_lambda,target_transform,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
ANCHOR_COMPACT_identity,ANCHOR,0.08,4,4.0,0.0,0.85,0.85,0.0,2.0,identity,3,-0.03595047581153876,0.6013280584808427,0.43656406889042754,0.33917919128002966,7.606789590356949,5.693934676663187,1.7503653089962814,12.72960901039973,0.0,269.0,438275.0,0.09742257924467043
ANCHOR_BALANCED_identity,ANCHOR,0.04,8,8.0,0.05,0.8,0.9,0.0001,10.0,identity,3,-0.05160869979205218,0.6195487439411385,0.4385024020971405,0.35047952674011557,7.430928439976897,5.578898076605744,1.4737810731158159,12.202642102892748,0.0,472.0,3366121.0,0.08575450985622665
ANCHOR_REGULARIZED_identity,ANCHOR,0.02,12,32.0,0.2,0.7,0.75,0.01,50.0,identity,3,-0.10269151723616865,0.6152914002194834,0.4146196836627774,0.36884530607733296,7.47238973636713,5.626563050980536,1.4519786669327908,13.166144305322847,0.0,890.0,5116512.0,0.03268906751483554
ANCHOR_INTERP_CHAMPION_identity,TRANSFER_ANCHOR_NOX_INTERP_R1_OPTUNA_0047,0.0060316441,13,1.54679,0.0,0.610832,0.944449,0.0,0.108472,identity,3,-0.07199001580331865,0.6131552810794034,0.42183571752182186,0.35212545730246747,7.49310647971666,5.647236101372396,1.4710430330835464,12.000689281731425,0.0,1120.0,47858487.0,0.06369253160140884
