candidate_id,seed,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
ANCHOR_COMPACT_identity,126,3,0.5449706141780521,0.5676776423105123,0.5999964356579023,0.062453788708886036,1.353703277854687,0.7745282345378763,0.5310787801549403,3.4461399781424102,0.0,61.0,96787.0,0.6837673353202359
ANCHOR_COMPACT_identity,168,3,0.5623555258193849,0.6226898574580924,0.6246264389089753,0.05165274861964316,1.3185520580119154,0.7733989441096933,0.4978630073196808,3.4413061851908644,0.0,67.0,107880.0,0.7154453527529258
OPTUNA_0033,126,3,0.5747372908573881,0.5956207653581268,0.6220661613479396,0.05285837475646653,1.3036226880832056,0.7670862006282478,0.5137233805752449,3.3981537872803766,0.0,271.0,307787.0,0.7209995634590965
OPTUNA_0033,168,3,0.574277887206273,0.5834708388629481,0.6170368621119965,0.054100256299669656,1.308923460062889,0.7670511793296761,0.5269034774027423,3.4282683813696195,0.0,142.0,240621.0,0.7174405841070266
