candidate_id,seed,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
ANCHOR_COMPACT_identity,21,3,0.5612247010620882,0.6178056237616016,0.6230855700610457,0.05279688761396598,1.3155985242533994,0.7710068863688212,0.5378036460403263,3.4135909029475595,0.0,62.0,98429.0,0.7130362626217903
ANCHOR_COMPACT_identity,42,3,0.5614297972095833,0.5911844592754201,0.6177786441053711,0.05989432283923468,1.2931199072360027,0.7697723701802587,0.5219894572565186,3.354906078921173,0.0,59.0,97059.0,0.7062311958864765
ANCHOR_COMPACT_identity,84,3,0.5696967221015965,0.6135015793498102,0.6256662090554698,0.05139007536717064,1.307987302835612,0.7696562344060374,0.5364827158376076,3.3964592845386083,0.0,64.0,105320.0,0.7205026131706905
OPTUNA_0033,21,3,0.5696442386584877,0.5912100133497913,0.6206278719245718,0.057530111403719095,1.2924550082474062,0.7670791149564281,0.5242969308172839,3.361430639852129,0.0,156.0,224260.0,0.7145702364257496
OPTUNA_0033,42,3,0.555390265656575,0.5797819883088807,0.6122992045210599,0.06401310773236697,1.3008915421874976,0.7674367173188156,0.5240743747742926,3.3565358831834584,0.0,143.0,229085.0,0.6971351073471768
OPTUNA_0033,84,3,0.5570349317416334,0.6125625620173898,0.6209171155062457,0.05588344470282318,1.3093673379003852,0.7697609203588528,0.5269859459375518,3.428877680979112,0.0,137.0,272781.0,0.7073814000108397
OPTUNA_0019,21,3,0.48458888099462094,0.6234843098350664,0.5877836121398398,0.07411508371761806,1.3878287805636873,0.8639599953388892,0.4482853894337482,3.441051730487894,0.018642803877703205,6.0,582829.0,0.6367542042675066
OPTUNA_0019,42,3,0.5513796746179642,0.6177624268219322,0.6138928597839102,0.049537682006688476,1.3526412586344543,0.8534937267954256,0.4155586552994387,3.357275227578593,0.14944793056078573,9.0,625328.0,0.7033433972231129
OPTUNA_0019,84,3,0.5293655047212725,0.6206068652592986,0.6033827392754214,0.054774320954339595,1.3779335895438247,0.8486183867807615,0.41310403050048694,3.4982803890319825,0.026219192448872577,7.0,779335.0,0.6817785049883802
