candidate_id,completed_folds,seeds,fold_seed_evaluations,worst_fold_median_R2,R2_q10,R2_min_diagnostic,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,model_ubj_bytes_median,ranking_rule
OPTUNA_0033,3,5,15,0.5696442386584877,0.5620786545083751,0.555390265656575,0.5912100133497913,0.6185894430823625,0.057122386180729436,1.3036226880832056,0.7670862006282478,0.5242969308172839,3.3981537872803766,240621.0,worst_fold_median_R2_desc_then_R2_q10_desc_then_R2_median_desc_R2_mean_desc_RMSE_MAE_bias_std_bytes_asc
ANCHOR_COMPACT_identity,3,5,15,0.5623555258193849,0.5613067395210862,0.5449706141780521,0.6135015793498102,0.6182306595577527,0.05663341424535609,1.3185520580119154,0.7710068863688212,0.5310787801549403,3.4135909029475595,98429.0,worst_fold_median_R2_desc_then_R2_q10_desc_then_R2_median_desc_R2_mean_desc_RMSE_MAE_bias_std_bytes_asc
