trial_number,state,value,learning_rate,max_depth,min_child_weight,gamma_active,subsample,colsample_bytree,reg_alpha_active,reg_lambda,target_transform,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective,gamma_nonzero,reg_alpha_nonzero
11,COMPLETE,0.6485028468118907,0.055996490134641336,10,17.695727827738242,False,0.6233287760395938,0.5941938631502652,True,0.002572040346168109,identity,3,0.5185509955825975,0.5363078997990323,0.5855418689495195,0.08250247440929817,1.3924477406602145,0.7874442251789349,0.4425503764610215,3.305867161980736,0.0,116.0,859171.0,0.6485028468118907,,3.313950564888545
12,COMPLETE,0.6982394494733806,0.1565978880532308,8,2.8590233224785218,True,0.9183288736792793,0.7356993838051943,True,0.02239848757555694,identity,3,0.5482192663992258,0.6125429145610536,0.6203376985130529,0.06231091132217132,1.2941365387397585,0.7949800022774087,0.41512178269611677,3.2603554856852672,0.0,20.0,184349.0,0.6982394494733806,3.455410654528297e-05,0.008454230466791942
13,COMPLETE,0.6241306731256832,0.11136128345976061,10,1.3796601846687666,True,0.962327875604437,0.6902909450753257,True,0.001324038394561068,identity,3,0.4907458919905602,0.5500386423943475,0.5761592550085816,0.08249758926927842,1.3461435281165188,0.808572321065138,0.3351124455118789,3.362074924910409,0.0,38.0,957605.0,0.6241306731256832,0.00013942046968317605,1.666199281830718e-05
14,COMPLETE,0.6565508236136552,0.045134778614216324,3,22.558331507919892,True,0.9340305858432048,0.727635195031889,True,0.1413382608298883,identity,3,0.5145404166669978,0.5837607899006994,0.6010096659478339,0.07859581057034659,1.2947181992353316,0.7662468856038921,0.5153803614144633,3.3191157997966982,0.0,206.0,237469.0,0.6565508236136552,2.0936997369713e-05,0.0797590650921334
15,COMPLETE,0.6790212606973826,0.26303755845670496,7,7.630299957310826,True,0.9299056139398493,0.7910534331706459,True,0.47868532358380067,log1p,3,0.5236929600134439,0.6358937677375684,0.619897301869873,0.07290282500906968,1.2944511023280485,0.7909306544779822,0.5117934074829414,3.290102752236666,0.0,22.0,136499.0,0.6790212606973826,2.982201515766167e-06,8.662526576502897e-05
16,COMPLETE,0.6204935039538607,0.19657192285408454,8,1.8598145786293532,True,0.7233794010732788,0.6749737686390561,True,1.1686648708574383,identity,3,0.4738829629016076,0.6043564745969708,0.5900404416487931,0.0895715519397916,1.312078382922167,0.806647074532212,0.35270231637732263,3.3015675201446695,0.0,23.0,177867.0,0.6204935039538607,0.002992906067714471,0.01892889789060753
17,COMPLETE,0.6987871460232231,0.2017641537595508,12,2.554954361338276,False,0.8452690585906435,0.8327814679975953,False,0.0019572714657683536,identity,3,0.5493707799210859,0.6081382053001847,0.6116661609844963,0.05236370445817731,1.3423726551049542,0.8307632964101564,0.4080145179924702,3.394182100447955,0.008739730816290857,12.0,384758.0,0.6987871460232231,,
18,COMPLETE,0.6837755088005988,0.08292167214226263,12,3.1713845825735643,False,0.7646218353624972,0.8913863665312587,False,0.001791993668970175,identity,3,0.5390123911381995,0.5903778442026455,0.6018896548464848,0.05662686776524262,1.3448900614982433,0.8165533229718851,0.3895287310716096,3.4438416456533707,0.0,38.0,1124021.0,0.6837755088005988,,
19,COMPLETE,0.7033433972231129,0.29809238710725444,16,3.1519965957358997,False,0.874723456535002,0.745750436042853,False,0.0034099092180680224,identity,3,0.5513796746179642,0.6177624268219322,0.6138928597839102,0.049537682006688476,1.3526412586344543,0.8534937267954256,0.4155586552994387,3.357275227578593,0.14944793056078573,9.0,625328.0,0.7033433972231129,,
20,COMPLETE,0.5442162046323304,0.1751804333397433,16,1.8893272691511993,False,0.9152981173585295,0.6995548307675937,False,0.09027726805273607,identity,3,0.41618436426916183,0.5339397507851533,0.5442843553588621,0.10906194666239383,1.3700133208356637,0.8278525767615783,0.3304706329609886,3.4188179228224054,0.004660700969425801,13.0,1218763.0,0.5442162046323304,,
21,COMPLETE,0.6301677929101895,0.1330234464517587,5,1.752344548478357,False,0.9247121194442486,0.7066151780927343,False,0.02346638778954522,identity,3,0.4933583750895022,0.564455845085957,0.5862183772520226,0.08609086901603885,1.32440207726575,0.7784455365547256,0.4252464323122597,3.3102337138197577,0.0,18.0,48713.0,0.6301677929101895,,
22,COMPLETE,0.6598528064751371,0.28100785497380887,11,1.7428460542556674,False,0.8945943895519158,0.9836157922526664,True,0.01708665253395532,identity,3,0.5060797439477318,0.6278203161455645,0.5950566467546468,0.06364033017971628,1.395872963231971,0.8490209475380267,0.3511067728703108,3.422883417249686,0.0,19.0,330741.0,0.6598528064751371,,6.826899717192925
23,COMPLETE,0.6662993374332573,0.18132781367121983,15,1.1642693010711098,False,0.9876637660852698,0.837363636884452,False,0.0027393361924995135,log1p,3,0.5271322124717581,0.5684252395570817,0.5875991826596964,0.05878369855542356,1.3635361648103796,0.8476103042277415,0.5150745930947833,3.4672684586649094,0.0,72.0,4703295.0,0.6662993374332573,,
24,COMPLETE,0.6959105881724955,0.14799380262517703,16,7.59280545554633,False,0.778983148111261,0.7595805166815451,True,0.0024997068280932675,identity,3,0.5428506855027386,0.6247318324265603,0.621100572376171,0.062461108737664556,1.3038824541103398,0.8049826620259666,0.44578003494034496,3.310503002313888,0.0,17.0,587696.0,0.6959105881724955,,0.024016394340285494
25,COMPLETE,0.7007825464306099,0.16985601110781395,8,2.8432179725501507,True,0.7830814508626017,0.7568106022140645,False,0.007192234074583312,identity,3,0.5503678967825445,0.6140785908895747,0.6220973987447621,0.06209996148656613,1.2906892660424496,0.7590462141572382,0.48836694265598773,3.3746376785264705,0.0,123.0,127768.0,0.7007825464306099,18.17095037806935,
26,COMPLETE,0.5568243293530238,0.22889654160655495,13,0.5529728535249991,True,0.800341384803742,0.7165360804214942,False,0.007195443081166362,identity,3,0.4177781198178161,0.5785889486951448,0.5623652442519241,0.11202055277156685,1.314531510465857,0.7738576745599647,0.3851338518587291,3.35810572105883,0.0,10.0,53752.0,0.5568243293530238,14.397294257367463,
27,COMPLETE,0.6710712516400262,0.1644739083583041,7,7.540080727900188,True,0.7724021733678658,0.810305843347839,False,0.022798508645535953,identity,3,0.5308677843006598,0.575681965704496,0.6042247952615846,0.07434048173515058,1.307222467583432,0.7788038826527123,0.5088349114878998,3.2600874233780397,0.0,22.0,47669.0,0.6710712516400262,7.126992591185128,
28,COMPLETE,0.6150516067897255,0.1734143765927132,15,19.77179346259215,True,0.9105522343922438,0.6296947430028272,False,0.002247157818360695,log1p,3,0.48240488669446346,0.5475376625729507,0.5718754880424108,0.08475391095951154,1.3498794184592111,0.8151338489709681,0.5650726606327572,3.3509364707470284,0.0,168.0,975863.0,0.6150516067897255,0.050770975739457436,
29,COMPLETE,0.6879600786334474,0.27421396922755736,16,6.341359032311371,False,0.7720591620289797,0.8151731991990222,False,0.18607381529898895,log1p,3,0.5474664186064435,0.5746597984978561,0.6052195601347343,0.06342579194920131,1.3087960469311952,0.8252514667958453,0.5041564131506158,3.402000592939914,0.0,30.0,1070598.0,0.6879600786334474,,
30,COMPLETE,0.5256048120445532,0.20526476240740404,5,2.9806079361659803,True,0.8426895710617662,0.7409171785738756,False,0.0035330444326437797,log1p,3,0.39384706633755184,0.5446907095984638,0.5140145467228533,0.08829863385229153,1.4883996188596875,0.8846203086483078,0.7344159494177758,4.038986181068603,0.0,102.0,76605.0,0.5256048120445532,10.308968801879821,
31,COMPLETE,0.6792108410584622,0.18523749997941005,14,25.828027704395346,False,0.820103719763261,0.7374297794479415,False,0.0012288936081210522,identity,3,0.5460633318278021,0.546742121295147,0.5964375170059243,0.070760421862532,1.3510656090921789,0.787770373405636,0.38459796069773905,3.361620239680109,0.004369865408145429,15.0,298121.0,0.6792108410584622,,
32,COMPLETE,0.6625709826197345,0.247815475995629,14,2.0114798243010164,True,0.9283925963360216,0.9413835552475076,False,0.005423512193970951,identity,3,0.5194923260767119,0.5821781307393743,0.5806454590989211,0.04931752283642158,1.4177248681483368,0.8805858512790855,0.41384518384646013,3.5160110343625983,0.004660700969425801,6.0,690418.0,0.6625709826197345,0.009776923200530833,
33,COMPLETE,0.6971351073471768,0.02474245187686851,7,1.5753589705124191,True,0.683818269830942,0.7511502948177292,False,0.0047691340579783335,identity,3,0.555390265656575,0.5797819883088807,0.6122992045210599,0.06401310773236697,1.3008915421874976,0.7674367173188156,0.5240743747742926,3.3565358831834584,0.0,143.0,229085.0,0.6971351073471768,18.980801534037948,
34,COMPLETE,0.5941341063322436,0.1830126708651189,8,0.7499768093793127,False,0.689745852507242,0.768385228973011,False,0.018775376428082895,identity,3,0.44943586041761985,0.5979924321643957,0.5763320840043428,0.09599724252950162,1.3338578403334458,0.8075082233832445,0.4035154449464025,3.372503423682393,0.0,8.0,93627.0,0.5941341063322436,,
35,COMPLETE,0.5299183115551953,0.06257852977397944,11,0.5860902816481218,False,0.9550409929183779,0.83898650001303,False,0.0011180769266731288,identity,3,0.4119183995574214,0.4933644998681431,0.5244253076379235,0.10682425938523711,1.4284056757859536,0.8331211126768417,0.461446671355503,3.4168212092384267,0.0,17.0,1202765.0,0.5299183115551953,,
36,COMPLETE,0.6328789533696904,0.08643801185070689,10,1.2611102013359285,True,0.9555486428876719,0.729566992522449,True,0.7874058084573842,identity,3,0.5007522873650628,0.5452030826052083,0.5805968989722068,0.083482092933491,1.3533574392285874,0.7977908434557079,0.42406135356123503,3.3019981582839137,0.0,55.0,855929.0,0.6328789533696904,0.057633149028580195,0.00028388557750508536
37,COMPLETE,0.689147236499266,0.1971995758273342,13,2.201909560957302,False,0.8681136168672883,0.8192462315092125,False,0.0028166729926698943,identity,3,0.537974651324979,0.6164393451856667,0.6120269611454433,0.05874502244259205,1.333650628985614,0.8239039445620726,0.3812539315854444,3.367906478689307,0.0,12.0,545850.0,0.689147236499266,,
38,COMPLETE,0.6119703478578414,0.18975387218907086,5,1.1285441036904513,True,0.8132816180945146,0.6053035274300915,False,0.00165086431048834,identity,3,0.4860784527009778,0.5223201302629501,0.5696689145157633,0.09376274817747837,1.3869864816745794,0.7768649359252994,0.40431081535863794,3.367635815703918,0.0,16.0,42912.0,0.6119703478578414,8.338909205571762e-07,
39,COMPLETE,0.612941298698942,0.1705398795035708,8,1.501715522311261,True,0.8175439784997052,0.8461801839014594,True,0.013358588738918351,identity,3,0.48094839953473634,0.5444085532720216,0.5678289072744156,0.08218478307599668,1.3545390797844543,0.8174811295909921,0.37998679076223385,3.383803001110235,0.0,18.0,159029.0,0.612941298698942,0.0004747405653520396,0.3817257642892556
