seed,epoch,loss_data,loss_physics,loss_total,physics_warmup,learning_rate
21,40,0.061693428084254265,2.597191032378007e-05,0.061817681031494306,1.0,0.00010209496813772921
21,41,0.061636219700348785,2.672334378452245e-05,0.061764067809643414,1.0,6.558046412275335e-05
21,42,0.061192537240427114,2.5805784216886265e-05,0.06131599593008387,1.0,3.699414625356055e-05
21,43,0.06121358667211286,2.6443769582266244e-05,0.061340097273732054,1.0,1.647528419732409e-05
21,44,0.06151882880206766,2.2831566294089186e-05,0.06162805797467972,1.0,4.123843787432341e-06
21,45,0.0613711552758669,2.3956589035966818e-05,0.06148576665798138,1.0,0.0
42,1,0.21190908564061955,0.00019275533584806813,0.2121396274145307,0.25,0.0033816962488181896
42,2,0.12520337837009593,7.815434628355433e-06,0.12522207431752105,0.5,0.003369344808408298
42,3,0.11904153125039463,1.1255978228260135e-05,0.11908191866401968,0.75,0.0033488259463520615
42,4,0.1122050503718442,2.576026100416192e-05,0.11232829081087277,1.0,0.003320239628482869
42,5,0.10770364388309676,4.481308462408347e-05,0.10791803549589782,1.0,0.0032837251244678934
42,6,0.10365626280163896,3.268971368956484e-05,0.10381265485595012,1.0,0.0032394603293002693
42,7,0.09736075766127684,4.666739414460608e-05,0.09758402124561112,1.0,0.003187660896612573
42,8,0.09284545982192302,4.184100249278407e-05,0.09304563302932115,1.0,0.0031285791880339966
42,9,0.09115045890212059,3.597904294016691e-05,0.09132258735340217,1.0,0.003062503043709864
42,10,0.08738955598452995,3.78360787494628e-05,0.08757056873934023,1.0,0.0029897543799733708
42,11,0.08466881564978895,3.945570595784249e-05,0.08485757687996173,1.0,0.0029106876210015717
42,12,0.08285677188943172,3.580757364598585e-05,0.08302808051993107,1.0,0.0028256879720964137
42,13,0.08147225959290719,3.7640259514428805e-05,0.08165233556566567,1.0,0.002735169543003228
42,14,0.07968371277996178,3.969310164550201e-05,0.0798736097740716,1.0,0.0026395733304096763
42,15,0.07647237945990316,2.9940409980366077e-05,0.07661561789954531,1.0,0.0025393650694542167
42,16,0.07809907082339813,4.865252445785606e-05,0.07833183120036948,1.0,0.002435032964711325
42,17,0.07622915493517086,3.4986590388394565e-05,0.07639653543973791,1.0,0.0023270853117078813
42,18,0.07428203491044455,3.601457380901938e-05,0.07445433305512214,1.0,0.0022160480205584594
42,19,0.07260735243045051,5.2083223102993636e-05,0.07285652579418544,1.0,0.002102462053784109
42,20,0.07207433622458885,3.972118465440119e-05,0.07226436720069113,1.0,0.0019868807907973333
42,21,0.07107028866122508,4.269304702512304e-05,0.07127453727198058,1.0,0.0018698673318932164
42,22,0.07084840099359381,3.7305674156633705e-05,0.07102687599073196,1.0,0.0017519917548813875
42,23,0.06892888421385453,3.8410007940409086e-05,0.06911264289298961,1.0,0.0016338283377242363
42,24,0.06868644437656321,4.8044485020940995e-05,0.06891629510912402,1.0,0.0015159527607124068
42,25,0.06723423963733788,3.7397178747878886e-05,0.06741315235608611,1.0,0.0013989393018082898
42,26,0.06682696032883792,3.2545548210378156e-05,0.06698266217677758,1.0,0.001283358038821514
42,27,0.06578690950469725,4.262552762031254e-05,0.06599083619898763,1.0,0.001169772072047164
42,28,0.06702118212806768,3.7510949510008154e-05,0.06720063970263662,1.0,0.0010587347808977416
42,29,0.0647425508319304,3.59253449773703e-05,0.06491442217395224,1.0,0.0009507871278942979
42,30,0.06415115213342781,3.482735803180699e-05,0.06431777113727455,1.0,0.0008464550231514063
42,31,0.06366423703730106,4.234529408144038e-05,0.06386682256285486,1.0,0.0007462467621959462
42,32,0.06316949484934067,3.3680230295619274e-05,0.06333062534445319,1.0,0.0006506505496023942
42,33,0.0629340724955345,2.9958950343480583e-05,0.06307739976408153,1.0,0.0005601321205092086
42,34,0.06200559623539448,3.064648418048505e-05,0.06215221325642076,1.0,0.00047513247160405026
42,35,0.061911931839482535,3.225910219545516e-05,0.062066263872487794,1.0,0.0003960657126322513
42,36,0.06169396510411953,3.4775834561075715e-05,0.06186033759651513,1.0,0.0003233170488957581
42,37,0.06172861068927009,2.878670928676629e-05,0.06186633023979335,1.0,0.0002572409045716254
42,38,0.06089421798442972,3.5398546436948074e-05,0.0610635696813978,1.0,0.0001981591959930499
42,39,0.060241114733548,2.9659082162558253e-05,0.06038300750841354,1.0,0.0001463597633053532
42,40,0.06049479679043951,2.9809077722316503e-05,0.060637407325978936,1.0,0.00010209496813772921
42,41,0.06133472090908166,3.339418184748803e-05,0.06149448300230092,1.0,6.558046412275335e-05
42,42,0.06035052156396981,2.4870269718466543e-05,0.06046950451002039,1.0,3.699414625356055e-05
42,43,0.06023052212750089,3.1223136014385345e-05,0.06037989772599319,1.0,1.647528419732409e-05
42,44,0.060161933110191905,3.074574423690451e-05,0.06030902472035638,1.0,4.123843787432341e-06
42,45,0.06001571411716527,2.835769325021578e-05,0.060151381096963226,1.0,0.0
63,1,0.22899275735534472,0.000971772969372633,0.23015503084351277,0.25,0.0033816962488181896
63,2,0.12548267288968482,3.7420523234498525e-05,0.12557218583493396,0.5,0.003369344808408298
63,3,0.11671717066703172,2.804930941551745e-05,0.11681781413740125,0.75,0.0033488259463520615
63,4,0.1141573709660563,2.7662599191459996e-05,0.11428971254620059,1.0,0.003320239628482869
63,5,0.10997182850180001,3.274212503881778e-05,0.1101284707928526,1.0,0.0032837251244678934
63,6,0.10509019961644864,2.7273546132572188e-05,0.1052206794506517,1.0,0.0032394603293002693
63,7,0.10055861005495334,2.6278971118103824e-05,0.10068433179423728,1.0,0.003187660896612573
63,8,0.09615798692764907,2.9502976915331412e-05,0.09629913303872635,1.0,0.0031285791880339966
63,9,0.09453561735050432,2.8501260720955103e-05,0.09467197119675834,1.0,0.003062503043709864
63,10,0.09155872194417591,3.396686303137264e-05,0.09172122411686799,1.0,0.0029897543799733708
63,11,0.08869819355935886,3.181449502053197e-05,0.08885039838737455,1.0,0.0029106876210015717
63,12,0.08754583332559158,3.777247595029747e-05,0.0877265421480968,1.0,0.0028256879720964137
63,13,0.0836166871775841,3.5795605056372205e-05,0.08378793813031295,1.0,0.002735169543003228
63,14,0.08225516974925995,3.272446269875218e-05,0.08241172841396825,1.0,0.0026395733304096763
63,15,0.08089176353452535,3.521664957431846e-05,0.08106024460545902,1.0,0.0025393650694542167
63,16,0.07876424388638859,3.225000867540326e-05,0.07891853269318054,1.0,0.002435032964711325
63,17,0.07721811699970015,3.909812674715669e-05,0.07740516755087622,1.0,0.0023270853117078813
63,18,0.07734380386255939,3.904709526601625e-05,0.07753061034299176,1.0,0.0022160480205584594
63,19,0.07544556940937865,3.934268033845001e-05,0.07563379008708329,1.0,0.002102462053784109
63,20,0.07503422009276933,3.570980124064151e-05,0.07520506036435735,1.0,0.0019868807907973333
63,21,0.07414814438028582,3.6483978055128257e-05,0.07432268868232596,1.0,0.0018698673318932164
63,22,0.07284943971397548,3.939213470873475e-05,0.07303789720453065,1.0,0.0017519917548813875
63,23,0.0715955195241961,3.400208210035183e-05,0.07175818984878474,1.0,0.0016338283377242363
63,24,0.07084234013896563,3.44971658235189e-05,0.07100737872051782,1.0,0.0015159527607124068
63,25,0.07017508142724119,3.479625292098278e-05,0.07034155116255941,1.0,0.0013989393018082898
63,26,0.06922921300705137,4.170480105099629e-05,0.06942873409595983,1.0,0.001283358038821514
63,27,0.06846019246711813,4.2715539746433054e-05,0.06866454891860485,1.0,0.001169772072047164
63,28,0.06768454964561708,3.6775289353154846e-05,0.06786048739891627,1.0,0.0010587347808977416
63,29,0.06748793897186887,3.7071215752677806e-05,0.0676652926566272,1.0,0.0009507871278942979
63,30,0.06673762973012595,3.80904672244375e-05,0.06691985962719753,1.0,0.0008464550231514063
63,31,0.06591045419717657,4.209803742485057e-05,0.06611185630076918,1.0,0.0007462467621959462
63,32,0.06540974563565748,3.598229518345385e-05,0.06558188975884996,1.0,0.0006506505496023942
63,33,0.0646691861851462,4.240292476205123e-05,0.06487204699680724,1.0,0.0005601321205092086
63,34,0.06443942235461597,3.4954368841462036e-05,0.06460664864501049,1.0,0.00047513247160405026
63,35,0.0642922071675802,3.537047547885369e-05,0.06446142456141012,1.0,0.0003960657126322513
63,36,0.06456510382222719,3.560114224644073e-05,0.06473542486542258,1.0,0.0003233170488957581
63,37,0.06400781439553047,3.085224446702592e-05,0.06415541553548698,1.0,0.0002572409045716254
63,38,0.06413246466424959,3.311411383665159e-05,0.06429088719446084,1.0,0.0001981591959930499
63,39,0.06316120312388601,3.72731245957327e-05,0.06333952287918534,1.0,0.0001463597633053532
63,40,0.06310681844579763,3.152523247300796e-05,0.06325763945692572,1.0,0.00010209496813772921
63,41,0.06243159551301907,3.218075386845659e-05,0.06258555289743276,1.0,6.558046412275335e-05
63,42,0.06278225561154299,3.111272790506362e-05,0.06293110266841691,1.0,3.699414625356055e-05
63,43,0.06301348816988797,2.892393957091403e-05,0.0631518644633992,1.0,1.647528419732409e-05
63,44,0.062325214324840186,3.153344314028047e-05,0.062476074451516414,1.0,4.123843787432341e-06
63,45,0.06234122761364641,4.072862600815856e-05,0.06253607885847831,1.0,0.0
84,1,0.24467531745803767,0.0013046586226594095,0.2462357316037704,0.25,0.0033816962488181896
84,2,0.13239722981535154,2.31202780798475e-05,0.13245253534666424,0.5,0.003369344808408298
84,3,0.12086692439584897,2.0426061712049856e-05,0.12094021434413976,0.75,0.0033488259463520615
84,4,0.11659656940349217,2.3643566805731098e-05,0.11670968347582324,1.0,0.003320239628482869
84,5,0.11255960282066772,2.477527284005693e-05,0.11267813102438531,1.0,0.0032837251244678934
84,6,0.10967867949913288,3.959676621042459e-05,0.10986811616297426,1.0,0.0032394603293002693
84,7,0.10174511604267976,2.525624399666036e-05,0.10186594506276064,1.0,0.003187660896612573
84,8,0.09959672802481158,2.7974200293101603e-05,0.09973056010645011,1.0,0.0031285791880339966
84,9,0.09508363774110531,2.6095916108057154e-05,0.09520848429408567,1.0,0.003062503043709864
84,10,0.09218944403631933,3.0124998751301156e-05,0.09233356601205366,1.0,0.0029897543799733708
84,11,0.08892247299182005,2.8552133573674806e-05,0.0890590703949846,1.0,0.0029106876210015717
84,12,0.08668198102507098,3.324478307306357e-05,0.08684102792678208,1.0,0.0028256879720964137
84,13,0.0848390133088005,3.6596868367582674e-05,0.08501409816330877,1.0,0.002735169543003228
84,14,0.08335470311857503,4.5156413777696235e-05,0.08357073739171028,1.0,0.0026395733304096763
84,15,0.08107984425692723,3.0350940803679084e-05,0.08122504695222296,1.0,0.0025393650694542167
84,16,0.07914357272715404,3.764502507065431e-05,0.07932367143702918,1.0,0.002435032964711325
84,17,0.0786958329122642,3.691688615272769e-05,0.07887244764073141,1.0,0.0023270853117078813
84,18,0.07802419634214763,3.732388498472825e-05,0.07820275862669122,1.0,0.0022160480205584594
84,19,0.07522889528552006,3.5933771375217976e-05,0.07540080644961061,1.0,0.002102462053784109
84,20,0.07459364131349942,3.775170641566892e-05,0.07477425038814545,1.0,0.0019868807907973333
84,21,0.07360407074206862,3.394422479875081e-05,0.07376646411059232,1.0,0.0018698673318932164
84,22,0.07117413112829471,3.042545479510064e-05,0.07131969061648023,1.0,0.0017519917548813875
84,23,0.07140797074755718,3.3704886514693375e-05,0.07156921968120954,1.0,0.0016338283377242363
84,24,0.0702672542939926,4.045245375515339e-05,0.07046078434535141,1.0,0.0015159527607124068
84,25,0.069648669390329,3.49572258700987e-05,0.06981590961844757,1.0,0.0013989393018082898
84,26,0.06902719597364294,3.1150203595047815e-05,0.06917622242251346,1.0,0.001283358038821514
84,27,0.06816778042963867,3.2916537716589335e-05,0.0683252573141764,1.0,0.001169772072047164
84,28,0.06758525357421102,3.658038000484621e-05,0.06776025936264417,1.0,0.0010587347808977416
84,29,0.06663703899188288,2.7574390922632902e-05,0.06676895813695316,1.0,0.0009507871278942979
84,30,0.06672593090554764,3.555255200588927e-05,0.06689601873272452,1.0,0.0008464550231514063
84,31,0.06538247021621671,3.274391911904316e-05,0.0655391213066619,1.0,0.0007462467621959462
84,32,0.06568773643210016,2.9648602149195382e-05,0.06582957936515069,1.0,0.0006506505496023942
84,33,0.0656256665443552,3.186083233294053e-05,0.0657780929629145,1.0,0.0005601321205092086
84,34,0.0649596263879332,2.6407895826070733e-05,0.06508596549774039,1.0,0.00047513247160405026
84,35,0.06416294447563846,2.9012276580284252e-05,0.06430174346114027,1.0,0.0003960657126322513
84,36,0.06362900195707535,2.6531726046508492e-05,0.06375593287420683,1.0,0.0003233170488957581
84,37,0.06319958896472536,2.9722520829291798e-05,0.06334178547920852,1.0,0.0002572409045716254
84,38,0.06328207100259847,2.5275780381920852e-05,0.06340299354031168,1.0,0.0001981591959930499
84,39,0.06382416079527345,2.7079371114990046e-05,0.06395371181183848,1.0,0.0001463597633053532
84,40,0.06233970043731147,2.5561424928159325e-05,0.06246198977118936,1.0,0.00010209496813772921
84,41,0.06256429285838686,2.799063406263454e-05,0.06269820419878795,1.0,6.558046412275335e-05
84,42,0.0626367125660181,2.4456169159810966e-05,0.06275371359340076,1.0,3.699414625356055e-05
84,43,0.062216022212443683,2.7190064115686632e-05,0.062346102990980805,1.0,1.647528419732409e-05
84,44,0.06198917188007256,2.536234295144697e-05,0.06211050908113348,1.0,4.123843787432341e-06
84,45,0.06269810072563846,2.628499866879228e-05,0.06282385220301562,1.0,0.0
105,1,0.24176725141447167,0.0005872695564129306,0.2424696459081666,0.25,0.0033816962488181896
105,2,0.12448512698555815,1.8643638809564814e-05,0.12452972436259532,0.5,0.003369344808408298
105,3,0.11955374183839765,2.9155665523485996e-05,0.11965835466980934,0.75,0.0033488259463520615
105,4,0.11023750027705884,3.067128951552777e-05,0.1103842362504581,1.0,0.003320239628482869
105,5,0.1074957215580447,3.80650731131027e-05,0.10767783006203585,1.0,0.0032837251244678934
105,6,0.10140244380153458,3.608663554398939e-05,0.10157508711362707,1.0,0.0032394603293002693
105,7,0.09680316866985683,3.3624028423344436e-05,0.09696403107252614,1.0,0.003187660896612573
105,8,0.09558133935106211,4.149454015344512e-05,0.0957798549327357,1.0,0.0031285791880339966
105,9,0.09189289551356743,4.123127776218662e-05,0.09209015091945386,1.0,0.003062503043709864
105,10,0.08750203457371943,3.25640041551353e-05,0.0876578251863348,1.0,0.0029897543799733708
105,11,0.08672679292744603,3.455761063754647e-05,0.08689212079705863,1.0,0.0029106876210015717
105,12,0.08391971821928847,3.8196705433839617e-05,0.08410245616888178,1.0,0.0028256879720964137
105,13,0.08273276943584969,4.02976896989928e-05,0.08292555898941796,1.0,0.002735169543003228
105,14,0.08084283942549393,3.91135441563604e-05,0.08102996351903882,1.0,0.0026395733304096763
105,15,0.07866945560893109,3.249698429028975e-05,0.0788249258465808,1.0,0.0025393650694542167
105,16,0.07801234420260479,3.735702667372293e-05,0.07819106487621522,1.0,0.002435032964711325
105,17,0.07543199933294592,3.5063834322249146e-05,0.07559974921931481,1.0,0.0023270853117078813
105,18,0.07470629158718832,3.5083184700162184e-05,0.07487413396352324,1.0,0.0022160480205584594
105,19,0.07325144028612252,3.470650610073915e-05,0.07341748084230669,1.0,0.002102462053784109
105,20,0.07292566146573116,3.3283285574725596e-05,0.07308489283354118,1.0,0.0019868807907973333
105,21,0.07113085430243919,4.0456888482681125e-05,0.07132440574210265,1.0,0.0018698673318932164
105,22,0.07132591955877583,3.68000732092257e-05,0.07150197613598971,1.0,0.0017519917548813875
105,23,0.06959706943096786,3.1716485456603674e-05,0.0697488052577808,1.0,0.0016338283377242363
105,24,0.06995765646470004,4.1072129337847184e-05,0.07015415043409529,1.0,0.0015159527607124068
105,25,0.06836284465830901,3.4971503439386466e-05,0.06853015271240268,1.0,0.0013989393018082898
105,26,0.06793869813454562,3.078293004113346e-05,0.068085967466749,1.0,0.001283358038821514
105,27,0.06649326629422862,3.658300439101054e-05,0.06666828435042808,1.0,0.001169772072047164
105,28,0.06657752625901124,4.191597773914791e-05,0.06677805773656943,1.0,0.0010587347808977416
105,29,0.06526660520968766,3.0928660141304636e-05,0.06541457181346827,1.0,0.0009507871278942979
105,30,0.06473647154353816,3.431420718070826e-05,0.06490063538839078,1.0,0.0008464550231514063
105,31,0.06452914744872472,3.346391584053545e-05,0.06468924327657141,1.0,0.0007462467621959462
105,32,0.06383024194631083,3.415430590644848e-05,0.06399364088629854,1.0,0.0006506505496023942
105,33,0.0634682725087322,3.129473306028652e-05,0.06361799051278624,1.0,0.0005601321205092086
105,34,0.06267547434003189,2.875872567152516e-05,0.06281306010125012,1.0,0.00047513247160405026
105,35,0.06262669448965583,2.9924407687664417e-05,0.06276985713890915,1.0,0.0003960657126322513
105,36,0.06190013429471131,3.04841175326648e-05,0.062045974143106364,1.0,0.0003233170488957581
105,37,0.061959446247281696,3.1822412971639004e-05,0.06211168890626266,1.0,0.0002572409045716254
105,38,0.0616903406535757,3.0847802557626236e-05,0.06183792117597728,1.0,0.0001981591959930499
105,39,0.0615443662451259,2.915507449305833e-05,0.06168384760104377,1.0,0.0001463597633053532
105,40,0.06107567295689007,2.768870691115494e-05,0.061208139591175936,1.0,0.00010209496813772921
105,41,0.06109509462940282,2.7755045486064145e-05,0.06122787874834291,1.0,6.558046412275335e-05
105,42,0.0604611174685174,3.2183340361621835e-05,0.060615086671093416,1.0,3.699414625356055e-05
105,43,0.06117545447215952,2.9649971848216252e-05,0.0613173037638952,1.0,1.647528419732409e-05
105,44,0.06089394815779965,2.6633487119272166e-05,0.06102136650989796,1.0,4.123843787432341e-06
105,45,0.060506479043898914,2.4453695710564778e-05,0.060623468831181526,1.0,0.0
126,1,0.2351863515274278,0.0004079921798361754,0.2356743238352496,0.25,0.0033816962488181896
126,2,0.12721856259580316,5.1749000876639156e-05,0.12734234949638104,0.5,0.003369344808408298
126,3,0.11892013226089806,1.6864623309378785e-05,0.11898064420654855,0.75,0.0033488259463520615
126,4,0.11393847393578496,1.9369795891493437e-05,0.11403114091733406,1.0,0.003320239628482869
126,5,0.10939804862799316,2.3435106100052885e-05,0.10951016573556538,1.0,0.0032837251244678934
126,6,0.10537553835531761,3.336290400323472e-05,0.10553515098732093,1.0,0.0032394603293002693
126,7,0.10086439344389685,2.7119418001379457e-05,0.10099413644137054,1.0,0.003187660896612573
126,8,0.09542817712343972,2.758104121061604e-05,0.09556012883268554,1.0,0.0031285791880339966
126,9,0.09262315851861033,2.8749356394247774e-05,0.09276069931942842,1.0,0.003062503043709864
126,10,0.09061731256801507,3.3127981717778566e-05,0.09077580144693112,1.0,0.0029897543799733708
126,11,0.08827142032056019,2.9585346251694538e-05,0.0884129604132011,1.0,0.0029106876210015717
126,12,0.08661850914359093,3.8224354072773514e-05,0.08680137953367727,1.0,0.0028256879720964137
126,13,0.08471029624342918,3.142935247524292e-05,0.08486065872270486,1.0,0.002735169543003228
126,14,0.08261073265096237,3.335053728231538e-05,0.08277028593523748,1.0,0.0026395733304096763
126,15,0.07972592886151939,3.3045535725124926e-05,0.07988402350195523,1.0,0.0025393650694542167
126,16,0.07836417230809557,3.4737511049539095e-05,0.07853036161897511,1.0,0.002435032964711325
126,17,0.07746405950908003,3.78610820916947e-05,0.07764519205124214,1.0,0.0023270853117078813
126,18,0.07761140058523622,3.957548305434416e-05,0.07780073493205268,1.0,0.0022160480205584594
126,19,0.07560512667586064,3.571372875238263e-05,0.07577598557390015,1.0,0.002102462053784109
126,20,0.07421772663706336,3.2405725097964147e-05,0.07437275985962358,1.0,0.0019868807907973333
126,21,0.07460124405293629,3.6103979733399745e-05,0.07477397022062335,1.0,0.0018698673318932164
126,22,0.07385524606396413,3.876561582916926e-05,0.07404070578772447,1.0,0.0017519917548813875
126,23,0.0716017724881912,2.9284396908945475e-05,0.07174187288459005,1.0,0.0016338283377242363
126,24,0.07057250361761143,3.25878527291934e-05,0.07072840785158091,1.0,0.0015159527607124068
126,25,0.07084360770110426,3.153725876849233e-05,0.07099448606885712,1.0,0.0013989393018082898
126,26,0.06958440190245366,3.410573037462168e-05,0.06974756839717257,1.0,0.001283358038821514
126,27,0.06869964378661123,2.665827610301143e-05,0.06882718064147851,1.0,0.001169772072047164
126,28,0.06798463950640168,3.233386342046664e-05,0.06813932923150473,1.0,0.0010587347808977416
126,29,0.06720382861536124,3.1684851803910186e-05,0.06735541331100053,1.0,0.0009507871278942979
126,30,0.06671742401246367,3.2684505421112305e-05,0.06687379095317988,1.0,0.0008464550231514063
126,31,0.06729702844188132,3.124427514884356e-05,0.06744650513704481,1.0,0.0007462467621959462
126,32,0.06593938550815501,2.7359923494478954e-05,0.06607027897803948,1.0,0.0006506505496023942
126,33,0.06573555175343464,2.3533903552968946e-05,0.06584814158749991,1.0,0.0005601321205092086
126,34,0.06473914578813932,2.3801912761725894e-05,0.06485301712206726,1.0,0.00047513247160405026
126,35,0.06510362684212882,2.9150500330584252e-05,0.06524308648859632,1.0,0.0003960657126322513
126,36,0.06416284055288496,2.3742666661715263e-05,0.0642764284436045,1.0,0.0003233170488957581
126,37,0.06369427013499983,2.4711198538452976e-05,0.06381249196570495,1.0,0.0002572409045716254
126,38,0.06394904806953051,2.5234376200136594e-05,0.06406977290994134,1.0,0.0001981591959930499
126,39,0.06391592246705088,2.54833430203846e-05,0.06403783875806578,1.0,0.0001463597633053532
126,40,0.06315945583427775,2.2501203539863566e-05,0.0632671046488244,1.0,0.00010209496813772921
126,41,0.06322305591712737,2.0791385881678033e-05,0.06332252437955346,1.0,6.558046412275335e-05
126,42,0.0630141837715075,2.3993748402125644e-05,0.06312897287566087,1.0,3.699414625356055e-05
126,43,0.06350463538848121,3.011253015913475e-05,0.06364869775957074,1.0,1.647528419732409e-05
126,44,0.06295562856670084,2.2405876389429665e-05,0.06306282122587335,1.0,4.123843787432341e-06
126,45,0.06309213091073365,2.0625559704183554e-05,0.06319080640015931,1.0,0.0
147,1,0.24813919797025877,0.0004505530670610761,0.2486780721308856,0.25,0.0033816962488181896
147,2,0.12387335865662016,1.914697150462824e-05,0.12391915943088203,0.5,0.003369344808408298
147,3,0.11873205121735046,4.264840682198751e-05,0.11888507804993925,0.75,0.0033488259463520615
147,4,0.11070948428121107,3.17356800913895e-05,0.1108613120841569,1.0,0.003320239628482869
147,5,0.10464628618852846,2.541086271399951e-05,0.10476785525679588,1.0,0.0032837251244678934
147,6,0.10001183660893605,2.8666461707087303e-05,0.10014898073056648,1.0,0.0032394603293002693
147,7,0.09722438261940561,3.819914367936846e-05,0.0974071329009944,1.0,0.003187660896612573
147,8,0.09692149442331545,4.284776722952615e-05,0.09712648404569461,1.0,0.0031285791880339966
147,9,0.08983249512725863,3.138619506993062e-05,0.08998265066023531,1.0,0.003062503043709864
147,10,0.08884694530018444,3.980946002198395e-05,0.08903739871136074,1.0,0.0029897543799733708
147,11,0.08554347604513168,3.185444982842329e-05,0.08569587176216059,1.0,0.0029106876210015717
147,12,0.08648560048434241,3.9958384463559546e-05,0.08667676690323599,1.0,0.0028256879720964137
147,13,0.08335926807646094,3.705038291408182e-05,0.08353652194913092,1.0,0.002735169543003228
147,14,0.08094731448539372,3.107697336323828e-05,0.08109599069274705,1.0,0.0026395733304096763
147,15,0.07960023448385041,3.8274638709794845e-05,0.07978334592591071,1.0,0.0025393650694542167
147,16,0.0775321124699609,3.8143520684790366e-05,0.07771459607214763,1.0,0.002435032964711325
147,17,0.0780815198246775,3.569999333602278e-05,0.07825231327322023,1.0,0.0023270853117078813
147,18,0.07626411036170762,3.622865892009878e-05,0.07643743276852986,1.0,0.0022160480205584594
147,19,0.07453014740142329,3.19981645275377e-05,0.07468323043451228,1.0,0.002102462053784109
147,20,0.07436236617123258,3.6370714810643753e-05,0.07453636915005486,1.0,0.0019868807907973333
147,21,0.07293621540583413,4.144185619099579e-05,0.07313447856697543,1.0,0.0018698673318932164
147,22,0.07280533760786057,3.074318971718232e-05,0.07295241688602958,1.0,0.0017519917548813875
147,23,0.07115735537533102,3.442477976744252e-05,0.07132204808294773,1.0,0.0016338283377242363
147,24,0.07201190260720663,4.251939027857714e-05,0.07221532092782958,1.0,0.0015159527607124068
147,25,0.06976542152978223,3.071225900980764e-05,0.06991235295246387,1.0,0.0013989393018082898
