candidate_id,seed,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
ANCHOR_BALANCED_identity,126,5,0.7106444327888064,0.7339900154535444,0.7559716779154462,0.04731991593839123,0.934434362676729,0.5022181018774979,0.027267427924159936,2.236851386981159,0.0,311.0,1955385.0,0.891775940855273
ANCHOR_BALANCED_identity,168,5,0.7092474001753482,0.73839155058334,0.7568116028731813,0.04822009432272255,0.9370713333238146,0.5035636498281225,0.029420998881688094,2.2428505085457067,0.0,319.0,1980788.0,0.891434283105047
OPTUNA_0013,126,5,0.7085625896119236,0.7322280785892806,0.7542514270311282,0.045000342413204227,0.9280743751331102,0.5100502557093725,0.030720034328541486,2.2176812817885665,0.0,1116.0,5948800.0,0.8893695921385836
OPTUNA_0013,168,5,0.7074888855729997,0.7326826665384395,0.7540757874898756,0.04531545487834778,0.9297333177255038,0.5115638641676741,0.03300576090203062,2.2196721031458373,0.0,1381.0,6970203.0,0.8883937794636922
