candidate_id,seed,completed_folds,R2_min,R2_median,R2_mean,R2_std,RMSE_median,MAE_median,abs_bias_median,tail_RMSE_median,negative_prediction_pct_mean,best_iteration_median,model_ubj_bytes_median,objective
ANCHOR_BALANCED_identity,21,5,0.7098545852741647,0.73411933766015,0.7562504824235552,0.0480297575230631,0.9330947640969439,0.5012558249221821,0.027763581220805283,2.2312980906658657,0.0,335.0,2090428.0,0.8909829318130491
ANCHOR_BALANCED_identity,42,5,0.7093131042403535,0.7444642877182968,0.7583825325940786,0.04604263400186909,0.9293187910882656,0.5043006038397316,0.03146826764531806,2.2265519415776724,0.0,337.0,2092218.0,0.8931270444698344
ANCHOR_BALANCED_identity,84,5,0.709951165245025,0.7415618159312671,0.7579066434180921,0.047883326900115424,0.9341683724454488,0.5010174689223134,0.02528040709094778,2.2436366346028036,0.0,310.0,1949857.0,0.8929474528828361
OPTUNA_0013,21,5,0.7075370172920086,0.7336030632186858,0.7545220532152508,0.04487690391553576,0.9268041680967876,0.510409307117021,0.034792831595221375,2.216171496306551,0.0,1629.0,7926037.0,0.8886939379009032
OPTUNA_0013,42,5,0.7082505880343157,0.7321240383387131,0.7540202630914944,0.04482789470086145,0.9287672853838869,0.5101017030905995,0.03333182462742789,2.2191734022291145,0.0,1269.0,6528590.0,0.889040202883951
OPTUNA_0013,84,5,0.7080955428681475,0.7317499805933396,0.7542974454736715,0.04533298862969767,0.9279747213201275,0.5107216916916776,0.031611196161381985,2.2181053208910533,0.0,1195.0,6267252.0,0.8887663885849975
OPTUNA_0025,21,5,0.7071137855560576,0.7391158075497748,0.7582638135998622,0.04681470196972385,0.9253987944921661,0.5089532534461897,0.03258230611526539,2.2218147006582507,0.0,856.0,10016336.0,0.8895520023450151
OPTUNA_0025,42,5,0.7080321764931558,0.7383484200783205,0.7582599630252644,0.046621547171568876,0.9254128922097921,0.5076455429414957,0.03253407401554548,2.2210678528099357,0.0,922.0,10628036.0,0.8902882041541574
OPTUNA_0025,84,5,0.7068669992787074,0.7404221961641826,0.7583629092286612,0.047164807238851955,0.9267882013989497,0.5086112760552094,0.031108450192366605,2.225494017054862,0.0,850.0,9899632.0,0.8896143079578106
