trial_number,state,objective,failure_reason,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_min,R2_std,RMSE_mean,active_tit_pcd_min,active_tit_violation_max,anchor_config_hash,bias_abs_mean,config_hash,config_source,decision,is_anchor,objective_definition,parameter_count,physics_level,promotion_status,training_time_s,config_json
0,COMPLETE,0.47447773068632143,,4.871276140406823,0.6283565301672963,0.5926549897901071,0.640878057344417,0.3957699602083863,0.14513161621046144,6.723494485684331,99.560546875,0.439453125,32d66446461deec5da8653a5a863d90e05133f9eab4aa67608aecb38c596f4b0,2.094580950892644,32d66446461deec5da8653a5a863d90e05133f9eab4aa67608aecb38c596f4b0,HISTORICAL_ANCHOR_R7_ADAPTED,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,76273,A,NOT_APPLICABLE_FULL_EVAL,77.54439130000537,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[192,48,192,192,96],""huber_delta"":1.0,""lambda_phys"":4.0231308092338525,""learning_rate"":0.0033089561690355313,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_R7_TIT_INC_ADAPTED"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""batch_size"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""dropout"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""lambda_phys"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""learning_rate"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""loss_data"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""optimizer"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""target_transform"":""HISTORICAL_ANCHOR_R7_ADAPTED"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":256,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":0.0}"
1,COMPLETE,0.3298245509836129,,5.348651379759505,0.6623624133354057,0.5298128551816399,0.6405042685276666,0.18291774785552883,0.25058663806168413,7.060707061087311,97.900390625,2.099609375,b364915a9dfb1a0d52ffe0455000ca302b490df2134fdc5260520f9b7bdd760c,2.7776490168467025,b364915a9dfb1a0d52ffe0455000ca302b490df2134fdc5260520f9b7bdd760c,EXECUTED_INTERP_R5_CHAMPION_ADAPTED,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,9089,B,NOT_APPLICABLE_FULL_EVAL,84.50903469999321,"{""activation"":""silu"",""batch_size"":256,""config_source"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,128],""huber_delta"":0.3458550495,""lambda_phys"":3.907195962,""learning_rate"":0.0025623203,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_NOX_INTERP_R5_TRANSFER"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""batch_size"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""dropout"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""huber_delta"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""lambda_phys"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""learning_rate"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""loss_data"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""optimizer"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""target_transform"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""EXECUTED_INTERP_R5_CHAMPION_ADAPTED""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.05,""weight_decay"":1.905816e-06}"
2,COMPLETE,0.24936713452363726,,5.566063843979282,0.6902744947829623,0.48347464591123473,0.6472892496573889,0.061527503393370875,0.30083607000725393,7.3371806120364935,98.6328125,1.3671875,50080fd706f333540320e100db2f91d275682fa3a3a781764e3a3f1db8dca256,3.235086133858136,50080fd706f333540320e100db2f91d275682fa3a3a781764e3a3f1db8dca256,MANUAL_COMPACT_ANCHOR,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,4865,B,NOT_APPLICABLE_FULL_EVAL,56.431556900031865,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""MANUAL_COMPACT_ANCHOR"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64],""huber_delta"":1.0,""lambda_phys"":0.5,""learning_rate"":0.001,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_TIT_TANH_COMPACT"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""MANUAL_COMPACT_ANCHOR"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""MANUAL_COMPACT_ANCHOR"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":0.0}"
3,COMPLETE,0.24590160491588153,,5.593546600594755,0.6904067535812262,0.48283933241262983,0.6309442940423968,0.06395705734964663,0.3003985094788841,7.346906984999987,90.13671875,9.86328125,9f6370f044c4671215204be588efaa371b25d3e8435570de8edb41a78d964951,3.1417229557843265,9f6370f044c4671215204be588efaa371b25d3e8435570de8edb41a78d964951,MANUAL_COMPACT_ANCHOR,COMPLETE_ALL_WF_FOLDS,True,predictive_only_robust_score,16545,C,NOT_APPLICABLE_FULL_EVAL,60.359574800066184,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""MANUAL_COMPACT_ANCHOR"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[96,96,64],""huber_delta"":1.0,""lambda_phys"":0.5,""learning_rate"":0.001,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""ANCHOR_TIT_GELU_COMPACT"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""MANUAL_COMPACT_ANCHOR"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""MANUAL_COMPACT_ANCHOR"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":0.0}"
4,COMPLETE,0.2673961813056741,,5.54619168520966,0.6847096880346465,0.4932611871975729,0.6486890392300739,0.08737480021719435,0.2896152931342196,7.28069766412077,78.173828125,21.826171875,,2.5584085132155643,048ad242e297c5cc644043eb0dc65f1ac612cdf5dd37706e1f05462d51666972,OPTUNA_FOCUSED_R2,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,13249,C,NOT_APPLICABLE_FULL_EVAL,163.9225160999922,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_FOCUSED_R2"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,64,128],""huber_delta"":1.0,""lambda_phys"":0.39091028599539407,""learning_rate"":0.003802441747149292,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0004_TIT_INC"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.05,""weight_decay"":0.0}"
5,COMPLETE,0.32982266420044565,,5.348603193490145,0.6623584036725568,0.5298160685931878,0.6405329759185814,0.1829015181242436,0.25059746308993724,7.060650755824175,97.900390625,2.099609375,,2.7773317799747734,60b7aedb8cff0a89e1ea78f6d7a0194c5fa3a0e1f458bf443ec14e6559dea1a1,OPTUNA_FOCUSED_R2,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,9089,B,NOT_APPLICABLE_FULL_EVAL,85.02568900003098,"{""activation"":""silu"",""batch_size"":256,""config_source"":""OPTUNA_FOCUSED_R2"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[64,128],""huber_delta"":0.3458550494949655,""lambda_phys"":3.90719596200911,""learning_rate"":0.0025623202736705024,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0005_TIT_INC"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.05,""weight_decay"":1.9058162108187204e-06}"
6,COMPLETE,0.1079982386415857,,5.986822970780454,0.7234876690611626,0.4157391579106547,0.6019423081121468,-0.12545754863238145,0.38883840403694936,7.691508207801824,33.10546875,66.89453125,,3.5974959321149207,c687d2c3f612bd9bb857f73bee6a95089eded74e5db4be182a0fa6f439dfecff,OPTUNA_FOCUSED_R2,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,23329,C,NOT_APPLICABLE_FULL_EVAL,73.86213729996234,"{""activation"":""gelu"",""batch_size"":256,""config_source"":""OPTUNA_FOCUSED_R2"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[160,96,64],""huber_delta"":0.5664050090101975,""lambda_phys"":0.007863285750819436,""learning_rate"":0.0006149834406355662,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0006_TIT_INC"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":64,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":0.0}"
7,COMPLETE,0.04176252583408251,,5.7719733796739305,0.722211841021647,0.3970760168649791,0.6825277371754135,-0.26016049939973485,0.4660709736519856,7.632252029711314,77.685546875,22.314453125,,2.8658984685925817,c57a91e2751e9abffa47fe2110fe71d1fe6cea10eadc048f8e22f6661e98aaf9,OPTUNA_FOCUSED_R2,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,22465,C,NOT_APPLICABLE_FULL_EVAL,43.341007100010756,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_FOCUSED_R2"",""dropout"":0.0,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[160,64,160],""huber_delta"":0.3618330368745162,""lambda_phys"":0.011614756024017646,""learning_rate"":0.0027944691381335167,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0007_TIT_INC"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""original"",""tau_softplus"":0.05,""weight_decay"":0.0}"
8,COMPLETE,0.27306135057246717,,5.530107841351319,0.6834485794343363,0.4963039049401594,0.606547522198051,0.11531956340085814,0.2772503462147894,7.290039638092183,99.365234375,0.634765625,,2.89387379596837,2897293aab78e1380e27a7184a0d2f807f7269deef4a52e5265787864ba723de,OPTUNA_FOCUSED_R2,COMPLETE_ALL_WF_FOLDS,False,predictive_only_robust_score,9601,A,NOT_APPLICABLE_FULL_EVAL,51.5350617999793,"{""activation"":""tanh"",""batch_size"":512,""config_source"":""OPTUNA_FOCUSED_R2"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":5.0,""hidden_widths"":[128,64],""huber_delta"":0.35357490247914436,""lambda_phys"":0.018637009735775135,""learning_rate"":0.005450144741754006,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":300,""name"":""TRIAL_0008_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""activation"":""OPTUNA"",""batch_size"":""OPTUNA"",""dropout"":""OPTUNA"",""fourier_dim"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""fourier_scale"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""gradient_clip"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""hidden_widths"":""OPTUNA"",""huber_delta"":""OPTUNA"",""lambda_phys"":""OPTUNA"",""learning_rate"":""OPTUNA"",""loss_data"":""OPTUNA"",""lr_scheduler"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""max_epochs"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""nonnegative_output"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""optimizer"":""OPTUNA"",""physics_dropout_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_mode"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_penalty"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_real_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""physics_warmup_fraction"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_base_rows"":""OPTUNA"",""synthetic_batch_size"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_levels"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""synthetic_local_span_std"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""target_transform"":""OPTUNA"",""tau_softplus"":""FROZEN_R2_SIMPLIFIED_CAMPAIGN"",""weight_decay"":""OPTUNA""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""synthetic_base_rows"":128,""synthetic_batch_size"":256,""synthetic_levels"":5,""synthetic_local_span_std"":0.5,""target_transform"":""log1p"",""tau_softplus"":0.05,""weight_decay"":2.1122072677893967e-06}"
