candidate,trial_number,config_hash,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_mean,g_star_median,g_star_q05,g_star_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,best_epoch,parameter_count,training_time_s,effective_batch_size,physics_evaluation_rows,physics_evaluation_sampling,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,1,126,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,45060,27.42879749997519,0.029592514038085938,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6544366347593968,7.082024349930812,5.131216631106349,0.09231963947890649,0.5878052808671098,-1.1205082702423368,6.993308819726798,0.8143057997737907,0.665211947863763,22.31729982996513,0.0,100.0,0.0,0.0,0.6580795049667358,0.5966368913650513,0.3049790561199188,1.2364739179611206,0.6580795049667358,0.5966368913650513,0.3049790561199188,1.2364739179611206,72.021484375,27.978515625,0.0,-1.0310732126235962,105,77665,27.42850780003937,512,2048,deterministic_evenly_spaced_full_fold,1280,1269,99.140625,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,2,126,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,49036,24.2204681999865,0.029920578002929688,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.3047258779563058,8.314156235227124,6.1522815629202885,0.09107711038229856,0.833772744569775,4.498024535998515,6.992839242157462,0.736525287228922,0.6787647367851692,23.79362642820718,0.0,99.951171875,0.048828125,0.0,0.49442601203918457,0.4861753284931183,0.25006338953971863,0.7502427101135254,0.49442601203918457,0.4861753284931183,0.25006338953971863,0.7502427101135254,65.625,34.375,0.0,-1.2662622928619385,35,77665,24.22015960002318,512,2048,deterministic_evenly_spaced_full_fold,1280,1263,98.671875,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,0,168,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,7.50996589998249,0.02995157241821289,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7485669769257275,5.126764028048804,3.628262206779204,0.0656326616075314,0.501398106518336,-0.4798798578599391,5.104590156703663,0.8676957932087789,0.7128870023134171,19.270326135753017,0.0,100.0,0.0,0.0,0.34746265411376953,0.3470001518726349,0.1915699690580368,0.48711034655570984,0.34746265411376953,0.3470001518726349,0.1915699690580368,0.48711034655570984,97.265625,2.734375,0.0,-1.3939309120178223,10,77665,7.509677499998361,512,2048,deterministic_evenly_spaced_full_fold,1280,1272,99.375,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,1,168,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,49036,28.045154299994465,0.029592037200927734,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6504933991026887,7.1223163465095425,5.273024858244313,0.09284487667299636,0.5911495009933636,-1.1045471288480482,7.0366390357003175,0.8117427801065157,0.6631518644866522,22.477483080108698,0.0,100.0,0.0,0.0,0.6255028247833252,0.576413094997406,0.2917434871196747,1.108770728111267,0.6255028247833252,0.576413094997406,0.2917434871196747,1.108770728111267,60.986328125,39.013671875,0.0,-0.4978368282318115,115,77665,28.044857800006866,512,2048,deterministic_evenly_spaced_full_fold,1280,1259,98.359375,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,2,168,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,45060,25.62572569999611,0.029920578002929688,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.3315234353939802,8.152357979908581,6.098001704731611,0.0893046975069098,0.8175470481086047,4.4309806698492435,6.843529338743387,0.7327458787725264,0.6021052637143358,28.331278381682395,0.0,100.0,0.0,0.0,0.44062599539756775,0.4192928671836853,0.22342385351657867,0.7177140116691589,0.44062599539756775,0.4192928671836853,0.22342385351657867,0.7177140116691589,72.314453125,27.685546875,0.0,-2.351623296737671,45,77665,25.62545130000217,512,2048,deterministic_evenly_spaced_full_fold,1280,1259,98.359375,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,0,21,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,14.926685800019186,0.029089927673339844,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7582866928721365,5.0266940201433234,3.591112120837895,0.0643515687134582,0.49161124833477754,-0.43533551236629237,5.008135764654331,0.8718875929510063,0.7519931537814114,16.624798790541,0.0,100.0,0.0,0.0,0.3817342519760132,0.3931533098220825,0.28469234704971313,0.4585709869861603,0.3817342519760132,0.3931533098220825,0.28469234704971313,0.4585709869861603,93.310546875,6.689453125,0.0,-1.2291467189788818,50,32961,14.92640549998032,256,2048,deterministic_evenly_spaced_full_fold,320,320,100.0,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,1,21,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,49036,27.01531280000927,0.02873086929321289,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.641070404073936,7.21768963688919,5.1866529355913205,0.0940881409359683,0.599065447193037,-2.0129940707144853,6.931783097631494,0.8226659306413799,0.6041701297892759,25.698223456706955,0.0,100.0,0.0,0.0,0.41975173354148865,0.4243856966495514,0.270967572927475,0.5532045364379883,0.41975173354148865,0.4243856966495514,0.270967572927475,0.5532045364379883,85.44921875,14.55078125,0.0,-0.9546157717704773,50,32961,27.01499529997818,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,2,21,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,45060,41.68600049999077,0.029059410095214844,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.2758643318374935,8.484966235585238,6.342851922578005,0.09294824207827293,0.8509021704272215,5.108041400115361,6.775616483670871,0.7603883898091467,0.730053378741944,21.322894289596643,0.0,100.0,0.0,0.0,0.472220778465271,0.43213051557540894,0.2817942500114441,0.7969281077384949,0.472220778465271,0.43213051557540894,0.2817942500114441,0.7969281077384949,56.34765625,43.65234375,0.0,-0.31050312519073486,60,32961,41.68573310005013,256,2048,deterministic_evenly_spaced_full_fold,320,313,97.8125,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,11.39158229995519,0.029089927673339844,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7644275130725795,4.962430681178163,3.4768607705190786,0.06352887159750069,0.48532628645640913,-0.33842772017240397,4.951201741234283,0.8749788604062984,0.7585416280688483,16.271243813153347,0.0,100.0,0.0,0.0,0.3864099383354187,0.3888237476348877,0.24107202887535095,0.4981580674648285,0.3864099383354187,0.3888237476348877,0.24107202887535095,0.4981580674648285,96.435546875,3.564453125,0.0,-2.1808135509490967,25,32961,11.391316000022925,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,49036,42.7955850000144,0.02873086929321289,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6486318795584429,7.14125836932936,5.193351709335976,0.09309180052291842,0.5927216815583601,-1.5139490037956493,6.979422649546556,0.8167241017746099,0.6252778241712293,24.71956318974272,0.0,100.0,0.0,0.0,0.4984189569950104,0.4719744920730591,0.25999897718429565,0.8679419755935669,0.4984189569950104,0.4719744920730591,0.25999897718429565,0.8679419755935669,79.78515625,20.21484375,0.0,-0.7167772054672241,120,32961,42.79529270000057,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,45060,41.95156820002012,0.029059410095214844,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.34231102220996323,8.086310815471663,6.070768321949399,0.08858118633924954,0.8109236068349976,4.372372899584412,6.802737900241077,0.7465533300802899,0.6699255020219957,24.19892009747052,0.0,100.0,0.0,0.0,0.5070642828941345,0.4961819648742676,0.2340860515832901,0.8048255443572998,0.5070642828941345,0.4961819648742676,0.2340860515832901,0.8048255443572998,60.546875,39.453125,0.0,-0.47116804122924805,60,32961,41.95128899998963,256,2048,deterministic_evenly_spaced_full_fold,320,319,99.6875,1.425508144193831,20,0.99,1.425508144193831
