trial_number,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_mean,g_star_median,g_star_q05,g_star_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,best_epoch,parameter_count,training_time_s,effective_batch_size,physics_evaluation_rows,physics_evaluation_sampling,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
6,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,44448,32.06223440001486,0.02717447280883789,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.12545754863238145,10.578027891632944,9.255529820169608,0.11587660691668109,1.060801733550957,8.153478265108427,6.739570598899826,0.7710388603090137,0.7691342870768538,22.02086269403026,0.0,33.10546875,66.89453125,0.0,-0.07856261730194092,-0.03777437284588814,-0.3945252001285553,0.08278544992208481,-0.07856261730194092,-0.03777437284588814,-0.3945252001285553,0.08278544992208481,4.541015625,95.458984375,0.0,1.409168004989624,1,23329,32.06196550000459,256,2048,deterministic_evenly_spaced_full_fold,320,319,99.6875,1.425508144193831,20,0.99,1.425508144193831
7,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,6.334195700008422,0.027088642120361328,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7688608128192587,4.915514264524605,3.3773826700139558,0.06292824920075799,0.48073785555808424,-0.3257256789424998,4.905031839733868,0.8795729265008582,0.8276745190636557,11.528365824628164,0.0,77.685546875,22.314453125,0.0,0.1217491626739502,0.1413453221321106,-0.2872005105018616,0.40089890360832214,0.1217491626739502,0.1413453221321106,-0.2872005105018616,0.40089890360832214,99.90234375,0.09765625,0.0,-0.8668569922447205,10,22465,6.333911599998828,512,2048,deterministic_evenly_spaced_full_fold,640,634,99.0625,1.4832095268464458,20,0.99,1.4832095268464458
7,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,40640,18.075006400002167,0.02684307098388672,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6825277371754135,6.788072342037276,4.942237282226016,0.08848774875784494,0.5634073779478692,-1.0250509057269,6.710699918100122,0.8305351213580021,0.6859437088108907,20.961370170488376,0.0,99.169921875,0.830078125,0.0,0.2740628123283386,0.26846256852149963,0.06839820742607117,0.49368444085121155,0.2740628123283386,0.26846256852149963,0.06839820742607117,0.49368444085121155,54.345703125,45.654296875,0.0,-0.14566336572170258,75,22465,18.074740900017787,512,2048,deterministic_evenly_spaced_full_fold,640,630,98.4375,1.598838673557433,20,0.99,1.598838673557433
7,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,44448,18.932612399978098,0.027170658111572266,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.26016049939973485,11.19316948257206,8.996300186781818,0.12261515223548626,1.1224902895589874,7.246918821108345,8.531083062752176,0.6477789183615134,0.6717890083245549,26.96153099860488,0.0,99.70703125,0.29296875,0.0,0.34976834058761597,0.29196012020111084,0.08611422032117844,0.7974353432655334,0.34976834058761597,0.29196012020111084,0.08611422032117844,0.7974353432655334,60.107421875,39.892578125,0.0,-0.947317361831665,35,22465,18.93235459999414,512,2048,deterministic_evenly_spaced_full_fold,640,635,99.21875,1.425508144193831,20,0.99,1.425508144193831
8,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,10.656354299979284,0.025049209594726562,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7670446292215691,4.934788382576825,3.4454717751129422,0.06317499581538351,0.48262286650130726,-0.24879825734066977,4.928835620844565,0.8778683999464549,0.7224408433155254,18.844208900475127,0.0,99.951171875,0.048828125,0.0,0.31108444929122925,0.33039626479148865,0.06264530122280121,0.4885103404521942,0.31108444929122925,0.33039626479148865,0.06264530122280121,0.4885103404521942,99.0234375,0.9765625,0.0,-1.1706502437591553,80,9601,10.656064699986018,512,2048,deterministic_evenly_spaced_full_fold,640,634,99.0625,1.4832095268464458,20,0.99,1.4832095268464458
8,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,40640,16.389149499998894,0.025144100189208984,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.606547522198051,7.556831014117169,5.402699970825673,0.0985091098752198,0.6272140502823638,-1.8055003964127576,7.338487114611819,0.8033907606125719,0.54246069332535,30.225865118921007,0.0,100.0,0.0,0.0,0.22141441702842712,0.22518639266490936,0.0632539838552475,0.3825177252292633,0.22141441702842712,0.22518639266490936,0.0632539838552475,0.3825177252292633,99.4140625,0.5859375,0.0,-0.753516435623169,60,9601,16.38885049999226,512,2048,deterministic_evenly_spaced_full_fold,640,630,98.4375,1.598838673557433,20,0.99,1.598838673557433
8,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,44448,24.490464599977713,0.0254669189453125,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.11531956340085814,9.378499517582556,7.742151778115344,0.1027364186595498,0.9405088215193381,6.627322734151682,6.636339297751064,0.7509903032102571,0.6263555085860226,29.07098375501321,0.0,99.365234375,0.634765625,0.0,0.23163346946239471,0.22552728652954102,0.054921939969062805,0.420226514339447,0.23163346946239471,0.22552728652954102,0.054921939969062805,0.420226514339447,56.787109375,43.212890625,0.0,-0.2546398639678955,80,9601,24.490146600001026,512,2048,deterministic_evenly_spaced_full_fold,640,635,99.21875,1.425508144193831,20,0.99,1.425508144193831
9,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,13.150224599987268,0.028741836547851562,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7596396327040872,5.012606343494307,3.4923162935413985,0.06417121874820085,0.49023347195216765,-0.5272254693801952,4.985129245301852,0.87382188385456,0.7946559284475421,13.598180713572878,0.0,100.0,0.0,0.0,0.5190305709838867,0.542483925819397,0.26655521988868713,0.7237077951431274,0.5190305709838867,0.542483925819397,0.26655521988868713,0.7237077951431274,100.0,0.0,0.0,-1.6281092166900635,35,14337,13.149952700012363,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.4832095268464458,20,0.99,1.4832095268464458
9,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,40640,38.73819400003413,0.02838277816772461,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.608785824489497,7.5353054196884806,5.397354070505573,0.09822850718042038,0.6254274342734666,-1.8324964563851922,7.309600206480894,0.7960626012426871,0.600004869193049,26.170322213666058,0.0,100.0,0.0,0.0,0.43942803144454956,0.440297931432724,0.284603089094162,0.5948452353477478,0.43942803144454956,0.440297931432724,0.284603089094162,0.5948452353477478,92.822265625,7.177734375,0.0,-1.8270127773284912,125,14337,38.73793339997064,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.598838673557433,20,0.99,1.598838673557433
9,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,44448,26.567677800019737,0.028711318969726562,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.15338145932673886,9.17453445887513,7.689162796854007,0.10050209112943684,0.9200544901376064,6.438202574986525,6.5366351703081556,0.7830849302544949,0.7754626732503149,19.925460553900308,0.0,99.658203125,0.341796875,0.0,0.3047013580799103,0.3162524700164795,0.10643928498029709,0.46269339323043823,0.3047013580799103,0.3162524700164795,0.10643928498029709,0.46269339323043823,31.54296875,68.45703125,0.0,0.6143521070480347,5,14337,26.567394700017758,256,2048,deterministic_evenly_spaced_full_fold,320,319,99.6875,1.425508144193831,20,0.99,1.425508144193831
10,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,7.732930199999828,0.029460906982421875,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7490387828917222,5.121951665677314,3.4744959857742637,0.06557105390541505,0.5009274569296787,-1.2427912618580075,4.9692148182739215,0.8741535830525011,0.7482514951444529,16.074727866651592,0.0,96.2890625,3.7109375,0.0,0.3127516508102417,0.3226781189441681,0.026887230575084686,0.559046745300293,0.3127516508102417,0.3226781189441681,0.026887230575084686,0.559046745300293,100.0,0.0,0.0,-1.6729307174682617,10,51137,7.732645999989472,512,2048,deterministic_evenly_spaced_full_fold,1280,1275,99.609375,1.4832095268464458,20,0.99,1.4832095268464458
10,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,44448,14.375095500028692,0.029876232147216797,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.607515320428769,7.547531300693083,5.299880909973076,0.09838788095137727,0.6264421776664102,-1.6903623243839683,7.3563218001940065,0.7957889580350813,0.6953213252062713,19.639551531487477,0.0,100.0,0.0,0.0,0.3039896488189697,0.30759286880493164,0.13464397192001343,0.46849524974823,0.3039896488189697,0.30759286880493164,0.13464397192001343,0.46849524974823,100.0,0.0,0.0,-1.8404676914215088,20,51137,14.374823699996341,512,2048,deterministic_evenly_spaced_full_fold,1280,1269,99.140625,1.598838673557433,20,0.99,1.598838673557433
10,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,40640,18.844399900001008,0.03018808364868164,0.052734375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.10210712919518494,9.448272497471136,7.905223370797477,0.1035007441318195,0.9475059006326733,6.898230817538462,6.456786277975737,0.7773134570657855,0.7233363918062389,23.516552194661617,0.0,100.0,0.0,0.0,0.30924955010414124,0.32928651571273804,0.1442691832780838,0.4298422038555145,0.30924955010414124,0.32928651571273804,0.1442691832780838,0.4298422038555145,99.0234375,0.9765625,0.0,-1.9853376150131226,20,51137,18.844129499979317,512,2048,deterministic_evenly_spaced_full_fold,1280,1259,98.359375,1.425508144193831,20,0.99,1.425508144193831
11,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,31.843381299986504,0.02966928482055664,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7584986176317667,5.024489932713926,3.5081434584939175,0.06432335205990918,0.4913956883328631,-0.45989816902692743,5.003726115979282,0.8722375478098356,0.7753002707314662,14.996963678123095,0.0,69.43359375,30.56640625,0.0,0.035227417945861816,0.0704285055398941,-0.3050379753112793,0.23894262313842773,0.035227417945861816,0.0704285055398941,-0.3050379753112793,0.23894262313842773,100.0,0.0,0.0,-1.0694860219955444,15,62753,31.84309450001456,128,2048,deterministic_evenly_spaced_full_fold,1280,1275,99.609375,1.4832095268464458,20,0.99,1.4832095268464458
11,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,44448,68.80257110000821,0.0296630859375,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6014945466928838,7.605201106538498,5.4329035084786295,0.09913965126751847,0.631228749237976,-2.3540651526227094,7.232203981877816,0.8026993027564818,0.5895870083670293,26.378086064683103,0.0,66.748046875,33.251953125,0.0,0.02745806612074375,0.045774415135383606,-0.31152498722076416,0.24571071565151215,0.02745806612074375,0.045774415135383606,-0.31152498722076416,0.24571071565151215,71.630859375,28.369140625,0.0,-0.29713618755340576,35,62753,68.8017118999851,128,2048,deterministic_evenly_spaced_full_fold,1280,1269,99.140625,1.598838673557433,20,0.99,1.598838673557433
11,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,40640,76.76909250003519,0.029981613159179688,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.11865194758514952,10.545996919845328,9.417557773392904,0.11552572484631626,1.05758955536919,8.414042582622484,6.358269130806473,0.7846022600795834,0.7324303796342312,24.486116430799314,0.0,58.59375,41.40625,0.0,0.000554397702217102,0.02960643544793129,-0.26895830035209656,0.1694132536649704,0.000554397702217102,0.02960643544793129,-0.26895830035209656,0.1694132536649704,49.853515625,50.146484375,0.0,0.0017899477388709784,5,62753,76.76881010003854,128,2048,deterministic_evenly_spaced_full_fold,1280,1259,98.359375,1.425508144193831,20,0.99,1.425508144193831
12,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,21.48115720000351,0.029225826263427734,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6790804482414274,5.792022741004766,4.307522794246424,0.07414928139927908,0.5664604845010213,-0.9852879738770172,5.707977424554056,0.8386882072578133,0.8062210413097572,12.344566063375325,0.0,51.513671875,48.486328125,0.0,-0.04188721999526024,0.003131711622700095,-0.4512757956981659,0.17305885255336761,-0.04188721999526024,0.003131711622700095,-0.4512757956981659,0.17305885255336761,62.451171875,37.548828125,0.0,-0.30616316199302673,5,39105,21.48087219998706,128,2048,deterministic_evenly_spaced_full_fold,1280,1275,99.609375,1.4832095268464458,20,0.99,1.4832095268464458
12,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,44448,73.47234590002336,0.028867721557617188,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6588999051997019,7.036140262578236,5.0730850216526315,0.0917215050765234,0.583996919370319,-0.6877368797925228,7.002938294899922,0.8138882938282314,0.6494059064194107,23.856618971545274,0.0,84.423828125,15.576171875,0.0,0.32091590762138367,0.2823217511177063,-0.22785738110542297,0.9758524298667908,0.32091590762138367,0.2823217511177063,-0.22785738110542297,0.9758524298667908,49.072265625,50.927734375,0.0,0.05722720921039581,85,39105,73.47206890000962,128,2048,deterministic_evenly_spaced_full_fold,1280,1269,99.140625,1.598838673557433,20,0.99,1.598838673557433
12,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,40640,67.1020576999872,0.02919483184814453,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.08601031311719587,10.390994701009271,8.499281922676404,0.11382775889583073,1.0420453892798198,7.225644053544169,7.4679736380369715,0.7184749771458765,0.7156777083461208,24.303998695963188,0.0,84.716796875,15.283203125,0.0,0.1497844159603119,0.1466209590435028,-0.12336301803588867,0.43615075945854187,0.1497844159603119,0.1466209590435028,-0.12336301803588867,0.43615075945854187,56.8359375,43.1640625,0.0,-0.5528241991996765,30,39105,67.10175999999046,128,2048,deterministic_evenly_spaced_full_fold,1280,1259,98.359375,1.425508144193831,20,0.99,1.425508144193831
13,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,15.097150200046599,0.02785205841064453,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.744539862360704,5.167657724375876,3.6265014024323423,0.06615618134010183,0.5053975146819947,-0.9622453340511392,5.077612648596668,0.869880466351694,0.8066230309211381,12.339956253830971,0.0,100.0,0.0,0.0,0.3675493001937866,0.38602834939956665,0.17658773064613342,0.5207751393318176,0.3675493001937866,0.38602834939956665,0.17658773064613342,0.5207751393318176,79.736328125,20.263671875,0.0,-1.1599633693695068,20,63585,15.09686029999284,256,2048,deterministic_evenly_spaced_full_fold,640,634,99.0625,1.4832095268464458,20,0.99,1.4832095268464458
13,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,40640,48.261198799998965,0.027606487274169922,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6462286630043774,7.165638419744174,5.148918458546035,0.09340961324899232,0.5947452163096596,-1.4755107407068513,7.01256856451184,0.814669945473722,0.623295281641249,24.896795089795827,0.0,100.0,0.0,0.0,0.3409532904624939,0.3356453776359558,0.19274365901947021,0.5206667184829712,0.3409532904624939,0.3356453776359558,0.19274365901947021,0.5206667184829712,99.70703125,0.29296875,0.0,-1.304222822189331,90,63585,48.26088220003294,256,2048,deterministic_evenly_spaced_full_fold,640,630,98.4375,1.598838673557433,20,0.99,1.598838673557433
13,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,44448,107.12301809998462,0.02793407440185547,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.21501831447676734,8.834254588797117,6.76840169804827,0.09677450814793628,0.8859300314228803,5.130927013398282,7.192000297897585,0.7067119798581397,0.5984509719718165,29.25072665025666,0.0,100.0,0.0,0.0,0.46859103441238403,0.42678654193878174,0.19085992872714996,0.8768004775047302,0.46859103441238403,0.42678654193878174,0.19085992872714996,0.8768004775047302,67.08984375,32.91015625,0.0,-1.6276311874389648,205,63585,107.1227213999955,256,2048,deterministic_evenly_spaced_full_fold,640,635,99.21875,1.425508144193831,20,0.99,1.425508144193831
14,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,16.643019200011622,0.027851581573486328,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7623653476618693,4.984103532762167,3.4011009043276967,0.06380632671856748,0.4874458938125542,-0.7013781241990537,4.934830217248348,0.8779396727698777,0.8242304622240638,11.389626485304571,0.0,100.0,0.0,0.0,0.42954355478286743,0.4407549798488617,0.3242371082305908,0.5105039477348328,0.42954355478286743,0.4407549798488617,0.3242371082305908,0.5105039477348328,83.203125,16.796875,0.0,-0.9398989677429199,35,63585,16.642730099963956,256,2048,deterministic_evenly_spaced_full_fold,640,634,99.0625,1.4832095268464458,20,0.99,1.4832095268464458
14,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,40640,48.99687909998465,0.02760601043701172,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6395211357441107,7.233249927183009,5.21973653554383,0.09429098129899623,0.6003569452668358,-1.4182066394712034,7.093351085345009,0.8083663003923751,0.6463527313245138,23.339895585173274,0.0,100.0,0.0,0.0,0.46009379625320435,0.4352734684944153,0.23217420279979706,0.7513241171836853,0.46009379625320435,0.4352734684944153,0.23217420279979706,0.7513241171836853,83.984375,16.015625,0.0,-1.2599010467529297,105,63585,48.996579799975734,256,2048,deterministic_evenly_spaced_full_fold,640,630,98.4375,1.598838673557433,20,0.99,1.598838673557433
14,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,44448,67.43371529999422,0.027933597564697266,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.20889074945057862,8.868667646628781,6.804282797552014,0.09715148468987894,0.8893810935469927,5.355575461066545,7.069516209288655,0.7205069418797695,0.6253865613016594,27.85743812786976,0.0,100.0,0.0,0.0,0.5674737095832825,0.5585604310035706,0.21692724525928497,0.9714429378509521,0.5674737095832825,0.5585604310035706,0.21692724525928497,0.9714429378509521,67.724609375,32.275390625,0.0,-1.677220344543457,110,63585,67.43334260000847,256,2048,deterministic_evenly_spaced_full_fold,640,635,99.21875,1.425508144193831,20,0.99,1.425508144193831
15,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,15.213341999973636,0.02803516387939453,0.052734375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7605542971918638,5.003059796427357,3.4722291709367803,0.06404900417196183,0.48929981856048266,-0.4955888767172419,4.978779833574543,0.8734506731258038,0.7659748120506779,15.602761622686497,0.0,84.86328125,15.13671875,0.0,0.15086859464645386,0.17609888315200806,-0.18635983765125275,0.3355918228626251,0.15086859464645386,0.17609888315200806,-0.18635983765125275,0.3355918228626251,96.484375,3.515625,0.0,-1.101987361907959,5,59169,15.213063999952283,256,2048,deterministic_evenly_spaced_full_fold,640,634,99.0625,1.4832095268464458,20,0.99,1.4832095268464458
15,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,40640,49.51116850000108,0.02835702896118164,0.052734375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6471784030970451,7.156013462801538,5.18754830989795,0.09328414452549763,0.5939463486075096,-1.588963066971542,6.9778602029583245,0.8159064217284931,0.6382853899744181,23.733916775141388,0.0,99.951171875,0.048828125,0.0,0.3225898742675781,0.3135009706020355,0.16533853113651276,0.5077675580978394,0.3225898742675781,0.3135009706020355,0.16533853113651276,0.5077675580978394,90.0390625,9.9609375,0.0,-0.9743719100952148,90,59169,49.5108752999804,256,2048,deterministic_evenly_spaced_full_fold,640,630,98.4375,1.598838673557433,20,0.99,1.598838673557433
15,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,44448,57.343057900026906,0.028676986694335938,0.052734375,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,-0.005506214632403195,9.998446524638776,8.21064518776377,0.1095276047276683,1.002679281507929,6.652077467023877,7.465024011736584,0.6916430347080311,0.6146082747971747,29.801358239141454,0.0,95.556640625,4.443359375,0.0,0.3382747769355774,0.2982884645462036,0.016200434416532516,0.6854262948036194,0.3382747769355774,0.2982884645462036,0.016200434416532516,0.6854262948036194,68.212890625,31.787109375,0.0,-1.640442132949829,65,59169,57.34278229996562,256,2048,deterministic_evenly_spaced_full_fold,640,635,99.21875,1.425508144193831,20,0.99,1.425508144193831
16,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,42752,14.991577600012533,0.025316715240478516,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7388648427722464,5.224741917324761,3.6571556745428158,0.06688697126888643,0.510980355261375,-1.3493463639257839,5.04782456983086,0.8716621569670817,0.8114566514584456,11.620355469239577,0.0,79.248046875,20.751953125,0.0,0.1569533795118332,0.19236521422863007,-0.19808520376682281,0.4066782593727112,0.1569533795118332,0.19236521422863007,-0.19808520376682281,0.4066782593727112,77.587890625,22.412109375,0.0,-0.8836694359779358,15,23809,14.99127800000133,256,2048,deterministic_evenly_spaced_full_fold,640,634,99.0625,1.4832095268464458,20,0.99,1.4832095268464458
