candidate,trial_number,config_hash,status,fold,seed,N_train,N_validation,train_signature,validation_signature,worker_pid,worker_wall_time_s,worker_peak_gpu_allocated_gb,worker_peak_gpu_reserved_gb,worker_runtime_signature,worker_tf32_matmul,worker_tf32_cudnn,worker_deterministic_algorithms,worker_inner_threads,R2,RMSE,MAE,NRMSE_range,NRMSE_std,bias,residual_std,pearson_r,slope,intercept,negative_prediction_pct,active_tit_pcd_pct,active_tit_violation_pct,active_tit_near_zero_pct,dNOx_dTIT_phys_mean,dNOx_dTIT_phys_median,dNOx_dTIT_phys_q05,dNOx_dTIT_phys_q95,g_star_mean,g_star_median,g_star_q05,g_star_q95,diagnostic_only_cdp_negative_gradient_pct,diagnostic_only_cdp_positive_gradient_pct,diagnostic_only_cdp_near_zero_pct,diagnostic_only_dNOx_dCDP_median,best_epoch,parameter_count,training_time_s,effective_batch_size,physics_evaluation_rows,physics_evaluation_sampling,synthetic_attempted,synthetic_accepted,synthetic_acceptance_pct,knn_threshold,knn_k,knn_quantile,train_kth_at_protocol_quantile
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,1,21,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,45060,31.915281599969603,0.029592037200927734,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6483680322863874,7.14393910193509,5.16535865060435,0.09312674593618897,0.5929441813274066,-1.2890093273231114,7.027177625475335,0.8123130533392614,0.6549390713830158,22.867981270755916,0.0,100.0,0.0,0.0,0.6760618090629578,0.6164060831069946,0.3058805763721466,1.2114120721817017,0.6760618090629578,0.6164060831069946,0.3058805763721466,1.2114120721817017,64.111328125,35.888671875,0.0,-0.8392879962921143,125,77665,31.91497740003979,512,2048,deterministic_evenly_spaced_full_fold,1280,1265,98.828125,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,2,21,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,49036,23.45186199998716,0.029920578002929688,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.33311535416156,8.142645128329825,6.015869141957319,0.08919829844122745,0.816573009289836,4.486306073779533,6.795747149910314,0.7430323460112522,0.6476602888057593,25.650255292745495,0.0,100.0,0.0,0.0,0.4588181674480438,0.42283087968826294,0.2270556539297104,0.8283649682998657,0.4588181674480438,0.42283087968826294,0.2270556539297104,0.8283649682998657,69.82421875,30.17578125,0.0,-1.389045000076294,30,77665,23.451567400014028,512,2048,deterministic_evenly_spaced_full_fold,1280,1262,98.59375,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,7.774885200022254,0.02995157241821289,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7437361952935899,5.1757799604742765,3.581710292334074,0.06626016193496173,0.5061918702985497,-1.3142804564389496,5.006460921210219,0.8728921666278523,0.7261556727300656,17.52318743022063,0.0,100.0,0.0,0.0,0.4140629172325134,0.4098956286907196,0.2524541914463043,0.568825900554657,0.4140629172325134,0.4098956286907196,0.2524541914463043,0.568825900554657,99.951171875,0.048828125,0.0,-1.8545759916305542,10,77665,7.774595400027465,512,2048,deterministic_evenly_spaced_full_fold,1280,1275,99.609375,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,49036,29.865737200016156,0.029592514038085938,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.671377026188617,6.906253715285289,5.045623008570148,0.0900283339397478,0.5732163862007126,-0.9829263479117579,6.83642676785837,0.8242591289947842,0.6489005183556436,23.59681065988944,0.0,100.0,0.0,0.0,0.5940733551979065,0.5467936396598816,0.2879336178302765,1.0331649780273438,0.5940733551979065,0.5467936396598816,0.2879336178302765,1.0331649780273438,66.162109375,33.837890625,0.0,-0.7749714255332947,115,77665,29.86543249996612,512,2048,deterministic_evenly_spaced_full_fold,1280,1269,99.140625,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,45060,54.0295106000267,0.029920578002929688,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.4251800136942453,7.559726412528315,5.5307797751436025,0.08281273739078472,0.7581158762045042,2.576571825330702,7.107587395947357,0.7023012355843447,0.5182894518016625,31.511424345231763,0.0,99.51171875,0.48828125,0.0,0.6090822219848633,0.5495668649673462,0.17747215926647186,1.1659241914749146,0.6090822219848633,0.5495668649673462,0.17747215926647186,1.1659241914749146,67.041015625,32.958984375,0.0,-0.871349573135376,155,77665,54.02920059999451,512,2048,deterministic_evenly_spaced_full_fold,1280,1259,98.359375,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,0,84,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,7.605070199992042,0.02995157241821289,0.048828125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7680853191355997,4.923753365605297,3.427556546995886,0.06303372589721228,0.48154364058323285,-0.27179672159195944,4.916568181495495,0.8771832338914984,0.746942092240534,17.1357948776501,0.0,100.0,0.0,0.0,0.34579968452453613,0.34975969791412354,0.2521597743034363,0.4306524097919464,0.34579968452453613,0.34975969791412354,0.2521597743034363,0.4306524097919464,100.0,0.0,0.0,-2.309971332550049,10,77665,7.604792700032704,512,2048,deterministic_evenly_spaced_full_fold,1280,1274,99.53125,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,1,84,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,49036,34.211776299984194,0.029592037200927734,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6502721540490339,7.124570278140616,5.1006008447950055,0.09287425840699065,0.5913365764466513,-1.1958028032742358,7.023991427802025,0.8125801608906466,0.6706350871534202,21.862342709930417,0.0,100.0,0.0,0.0,0.6897671818733215,0.6311051845550537,0.31018903851509094,1.254287838935852,0.6897671818733215,0.6311051845550537,0.31018903851509094,1.254287838935852,71.240234375,28.759765625,0.0,-1.1468520164489746,145,77665,34.2114758999669,512,2048,deterministic_evenly_spaced_full_fold,1280,1260,98.4375,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0033_TIT_INC,33,1318564a5601db19289a864efdf74ede6b7fdd59353ab9d2bae167db7ba09a65,COMPLETE,2,84,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,45060,51.33392639999511,0.02992105484008789,0.05078125,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.3578471095050877,7.990231633127455,5.9542778467592425,0.08752869056598898,0.8012884494849671,3.2150662007295874,7.315369237038343,0.6922730959491193,0.5706298629902697,29.005993215495597,0.0,99.755859375,0.244140625,0.0,0.6754930019378662,0.6269325017929077,0.19908691942691803,1.3230518102645874,0.6754930019378662,0.6269325017929077,0.19908691942691803,1.3230518102645874,76.5625,23.4375,0.0,-1.516908884048462,150,77665,51.33362340001622,512,2048,deterministic_evenly_spaced_full_fold,1280,1266,98.90625,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,0,21,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,14.926685800019186,0.029089927673339844,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7582866928721365,5.0266940201433234,3.591112120837895,0.0643515687134582,0.49161124833477754,-0.43533551236629237,5.008135764654331,0.8718875929510063,0.7519931537814114,16.624798790541,0.0,100.0,0.0,0.0,0.3817342519760132,0.3931533098220825,0.28469234704971313,0.4585709869861603,0.3817342519760132,0.3931533098220825,0.28469234704971313,0.4585709869861603,93.310546875,6.689453125,0.0,-1.2291467189788818,50,32961,14.92640549998032,256,2048,deterministic_evenly_spaced_full_fold,320,320,100.0,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,1,21,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,49036,27.01531280000927,0.02873086929321289,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.641070404073936,7.21768963688919,5.1866529355913205,0.0940881409359683,0.599065447193037,-2.0129940707144853,6.931783097631494,0.8226659306413799,0.6041701297892759,25.698223456706955,0.0,100.0,0.0,0.0,0.41975173354148865,0.4243856966495514,0.270967572927475,0.5532045364379883,0.41975173354148865,0.4243856966495514,0.270967572927475,0.5532045364379883,85.44921875,14.55078125,0.0,-0.9546157717704773,50,32961,27.01499529997818,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,2,21,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,45060,41.68600049999077,0.029059410095214844,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.2758643318374935,8.484966235585238,6.342851922578005,0.09294824207827293,0.8509021704272215,5.108041400115361,6.775616483670871,0.7603883898091467,0.730053378741944,21.322894289596643,0.0,100.0,0.0,0.0,0.472220778465271,0.43213051557540894,0.2817942500114441,0.7969281077384949,0.472220778465271,0.43213051557540894,0.2817942500114441,0.7969281077384949,56.34765625,43.65234375,0.0,-0.31050312519073486,60,32961,41.68573310005013,256,2048,deterministic_evenly_spaced_full_fold,320,313,97.8125,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,0,42,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,11.39158229995519,0.029089927673339844,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7644275130725795,4.962430681178163,3.4768607705190786,0.06352887159750069,0.48532628645640913,-0.33842772017240397,4.951201741234283,0.8749788604062984,0.7585416280688483,16.271243813153347,0.0,100.0,0.0,0.0,0.3864099383354187,0.3888237476348877,0.24107202887535095,0.4981580674648285,0.3864099383354187,0.3888237476348877,0.24107202887535095,0.4981580674648285,96.435546875,3.564453125,0.0,-2.1808135509490967,25,32961,11.391316000022925,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.4832095268464458,20,0.99,1.4832095268464458
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,1,42,15039,7152,31859ee24a2323f137f4e1bd7bb091f135f0d0c7cc2377d4e74235f7e3443de0,633459e67fe1ae24844bbffd3ed05fe9d35993d6c1089e67f3abb6a8ef32d641,49036,42.7955850000144,0.02873086929321289,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.6486318795584429,7.14125836932936,5.193351709335976,0.09309180052291842,0.5927216815583601,-1.5139490037956493,6.979422649546556,0.8167241017746099,0.6252778241712293,24.71956318974272,0.0,100.0,0.0,0.0,0.4984189569950104,0.4719744920730591,0.25999897718429565,0.8679419755935669,0.4984189569950104,0.4719744920730591,0.25999897718429565,0.8679419755935669,79.78515625,20.21484375,0.0,-0.7167772054672241,120,32961,42.79529270000057,256,2048,deterministic_evenly_spaced_full_fold,320,315,98.4375,1.598838673557433,20,0.99,1.598838673557433
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,2,42,22191,7158,253e74b88bf1d5cb90464ade1e9a8dded9e64fe77e1fa6d7dc7b265785fec5f1,640b3d3af9a8eedaeecdab6c360d79d435ac5edf0b9973043bcfd7c57bb9a14a,45060,41.95156820002012,0.029059410095214844,0.046875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.34231102220996323,8.086310815471663,6.070768321949399,0.08858118633924954,0.8109236068349976,4.372372899584412,6.802737900241077,0.7465533300802899,0.6699255020219957,24.19892009747052,0.0,100.0,0.0,0.0,0.5070642828941345,0.4961819648742676,0.2340860515832901,0.8048255443572998,0.5070642828941345,0.4961819648742676,0.2340860515832901,0.8048255443572998,60.546875,39.453125,0.0,-0.47116804122924805,60,32961,41.95128899998963,256,2048,deterministic_evenly_spaced_full_fold,320,319,99.6875,1.425508144193831,20,0.99,1.425508144193831
TRIAL_0036_TIT_INC,36,7ea4d9a50d72b65af4e8f73cb9959db8405224a4571ab962d1e421b9fc9056f3,COMPLETE,0,84,7411,7628,0b635fc68d95b6725e8cb8631c0afc750a22848a83c6a7d4d0d6c52e71d716ca,dab7ccd15b70d58d5849e1aae253e71366303eb268a524063b3ba4fe47d4f016,48172,10.24229759996524,0.029089927673339844,0.044921875,14269c18e6a56f09985dea654338c0b32f5e417a5600e334e252b0c1bbf8bd28,True,True,True,1,0.7574363035715577,5.035528646844064,3.534955002215125,0.06446466930898126,0.4924752758334712,-0.5893740151399833,5.001246450313241,0.87223745397425,0.7553531636415979,16.23962868657213,0.0,100.0,0.0,0.0,0.3924891948699951,0.41601449251174927,0.19301903247833252,0.5322918891906738,0.3924891948699951,0.41601449251174927,0.19301903247833252,0.5322918891906738,97.900390625,2.099609375,0.0,-2.44480037689209,15,32961,10.242037100018933,256,2048,deterministic_evenly_spaced_full_fold,320,318,99.375,1.4832095268464458,20,0.99,1.4832095268464458
